Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country,Main Genre
The Hardest Thing,98º,Unknown,272933,False,41,184,Unknown,Unknown
Summer Girls,LFO,bleep techno,257333,False,55,184,GB,Hip Hop
Can I Get A... - From The Rush Hour Soundtrack,"JAY-Z, Amil, Ja Rule","east coast hip hop, rap, hip hop, r&b",311800,True,43,184,"US, US, Unknown",Hip Hop
Jumper - 1998 Edit,Third Eye Blind,alternative rock,272973,False,69,184,US,Rock
Doo Wop (That Thing),Ms. Lauryn Hill,neo soul,320266,False,4,0,US,R&B
Mambo No. 5 (A Little Bit of...),Lou Bega,latin pop,219600,False,3,179,DE,Pop
Sweet Lady,Tyrese,"r&b, quiet storm, smooth r&b",290600,False,60,184,Unknown,R&B
It's Not Right But It's Okay,Whitney Houston,contemporary r&b,292400,False,64,185,US,R&B
(God Must Have Spent) A Little More Time On You - Remix,*NSYNC,boy band,241493,False,51,185,US,Pop
Lullaby,Shawn Mullins,alternative rock,329866,False,50,176,US,Rock
Anywhere,112,r&b,244415,False,56,184,US,R&B
Tell Me It's Real,K-Ci & JoJo,r&b,278600,False,58,184,US,R&B
Back 2 Good,Matchbox Twenty,post-grunge,340173,False,57,184,US,Metal
808,Blaque,contemporary r&b,306693,False,44,185,US,R&B
She's so High,Tal Bachman,rock,224693,False,71,185,CA,Rock
She's All I Ever Had,Ricky Martin,"latin, latin pop",295333,False,42,185,PR,Latin
Miami,Will Smith,hip hop,197560,False,58,167,US,Hip Hop
Hands,Jewel,pop,235000,False,0,0,US,Pop
Who Dat,JT Money,"miami bass, southern hip hop",231800,True,41,184,Unknown,Hip Hop
Please Remember Me,Tim McGraw,country,296333,False,39,185,US,Country
From This Moment On,"Shania Twain, Bryan White",country,281533,False,58,184,"CA, CA",Country
Love Like This,Faith Evans,r&b,275706,False,65,171,US,R&B
You,"Jesse Powell, Gerald Albright","jazz funk, quiet storm, jazz, smooth jazz, cool jazz",318466,False,15,30,"US, US",Jazz
Trippin',Total,"r&b, new jack swing",267328,False,40,184,ES,R&B
If You,Silk,"r&b, quiet storm, new jack swing",337466,False,48,184,US,R&B
Ex-Factor,Ms. Lauryn Hill,neo soul,326533,False,74,185,US,R&B
Give It To You,Jordan Knight,dance-pop,289760,False,41,184,US,Unknown
Black Balloon,The Goo Goo Dolls,alternative rock,249533,False,61,172,US,Rock
Spend My Life With You,"Eric Benét, Kevin ""K.D."" Davis","smooth r&b, quiet storm, neo soul",276013,False,60,171,"GB, Unknown",Unknown
These Are The Times,Dru Hill,"r&b, quiet storm, smooth r&b",248400,False,54,88,US,R&B
I Don't Want To Miss A Thing,Mark Chesnutt,"traditional country, country",246226,False,44,184,US,Country
I Do (Cherish You),98º,Unknown,225560,False,27,21,Unknown,Unknown
Because Of You,98º,Unknown,296346,False,31,184,Unknown,Unknown
I Will Remember You,Sarah McLachlan,pop,291453,False,31,182,CA,Pop
Chante's Got A Man,Chanté Moore,"quiet storm, smooth r&b",264973,False,40,180,US,R&B
Happily Ever After,Case,"r&b, quiet storm, smooth r&b",277853,True,24,173,US,R&B
My Love Is Your Love,Whitney Houston,contemporary r&b,261573,False,66,185,US,R&B
All Night Long (feat. P. Diddy),"Faith Evans, Diddy","east coast hip hop, hip hop, r&b",259306,False,33,171,"US, US",Hip Hop
Back That Azz Up,"JUVENILE, Lil Wayne, Mannie Fresh","bounce, crunk, hip hop, rap, southern hip hop",265560,True,52,78,"US, US, US",Hip Hop
Almost Doesn't Count,Brandy,r&b,218466,False,57,184,US,R&B
Man! I Feel Like A Woman!,Shania Twain,country,234493,False,70,184,CA,Country
Steal My Sunshine,LEN,alternative rock,265533,False,42,91,CA,Rock
I Need to Know,Marc Anthony,"salsa, merengue, salsa romantica, latin, bachata",227706,False,52,185,DE,Latin
So Anxious,Ginuwine,r&b,276066,False,68,185,US,R&B
Faded Pictures - From The Rush Hour Soundtrack,"Case, Joe","r&b, quiet storm, smooth r&b",230866,False,31,173,"US, GB",R&B
Back At One,Brian McKnight,"r&b, quiet storm",263666,False,69,184,US,R&B
When a Woman's Fed Up,R. Kelly,r&b,278760,True,46,185,US,R&B
How Forever Feels,Kenny Chesney,country,188200,False,57,185,US,Country
Amazed,Lonestar,country,239986,False,54,184,US,Country
Sometimes,Britney Spears,pop,245066,False,67,185,US,Pop
Ghetto Cowboy,Mo Thugs,hip hop,325459,True,32,176,Unknown,Hip Hop
Out Of My Head,Fastball,pop rock,153066,False,57,182,US,Rock
Hard Knock Life (Ghetto Anthem),JAY-Z,"east coast hip hop, rap, hip hop",239720,True,37,121,US,Hip Hop
Jamboree (feat. Zhané),"Naughty By Nature, Zhané","east coast hip hop, new jack swing",213906,True,47,185,"US, US",Hip Hop
"Take Me There - From ""The Rugrats Movie"" Soundtrack","Blackstreet, Mýa, Mase, Blinky Blink",new jack swing,243000,False,35,95,"US, US, Unknown, US",R&B
Stay The Same,Joey McIntyre,Unknown,227400,False,45,185,US,Unknown
Lesson In Leavin',Jo Dee Messina,country,220200,False,56,185,US,Country
Iris,The Goo Goo Dolls,alternative rock,289533,False,89,172,US,Rock
Satisfy You (feat. R. Kelly),"Diddy, R. Kelly","east coast hip hop, hip hop, r&b",286040,False,43,184,"US, US",Hip Hop
Better Days (And the Bottom Drops Out),Citizen King,audio drama,207026,False,55,184,US,Unknown
Music of My Heart (feat. *NSYNC),"Gloria Estefan, *NSYNC","latin pop, boy band",271160,False,23,168,"US, US",Pop
Write This Down,George Strait,"honky tonk, traditional country, country",219600,False,70,184,US,Rock
When You Believe - from The Prince of Egypt,"Whitney Houston, Mariah Carey",christmas,272893,False,64,185,"US, US",Jazz
God Must Have Spent a Little More Time on You (feat. *NSYNC),"Alabama, *NSYNC","country rock, christian country, country",278440,False,45,185,"Unknown, US",Rock
