Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country,Main Genre
My Sharona,The Knack,rock,295400,False,70,184,GB,Rock
Bad Girls,Donna Summer,"hi-nrg, disco",295106,False,64,184,US,R&B
Le Freak - 2018 Remaster,CHIC,disco,331360,False,54,184,US,R&B
Da Ya Think I'm Sexy?,Rod Stewart,soft rock,331333,False,72,184,GB,Rock
Reunited,Peaches & Herb,disco,345240,False,58,184,US,R&B
I Will Survive,Gloria Gaynor,disco,296106,False,71,184,US,R&B
Hot Stuff,Donna Summer,"hi-nrg, disco",315744,False,30,184,US,R&B
YMCA - Original Version 1978,Village People,disco,286800,False,69,179,US,R&B
Ring My Bell,Anita Ward,disco,212009,False,49,185,US,R&B
Sad Eyes - Remastered 2002,Robert John,soft rock,253213,False,54,183,DE,Rock
Too Much Heaven,Bee Gees,disco,296000,False,69,184,GB,R&B
MacArthur Park - Single Version,Donna Summer,"hi-nrg, disco",235200,False,54,184,US,R&B
When You're In Love With A Beautiful Woman,Dr. Hook,rock,178826,False,64,184,US,Rock
Makin' It (Re-Recorded),David Naughton,disco,189582,False,30,185,Unknown,R&B
Fire,The Pointer Sisters,disco,210640,False,53,185,US,R&B
Tragedy,Bee Gees,disco,303333,False,69,184,GB,R&B
A Little More Love - Remastered 2022,Olivia Newton-John,classic pop and rock,206743,False,22,183,AU,Unknown
Heart Of Glass [24-Bit Digitally Remastered 01] - Remastered 2001,Blondie,new wave,350240,False,53,183,US,Rock
What a Fool Believes,The Doobie Brothers,"soft rock, southern rock, classic rock",223866,False,72,184,US,Rock
Good Times,CHIC,disco,495400,False,65,183,US,R&B
You Don't Bring Me Flowers,"Neil Diamond, Barbra Streisand",adult standards,195400,False,52,184,"US, US",Easy listening
Knock On Wood,Amii Stewart,"hi-nrg, disco",250520,False,54,185,US,R&B
Stumblin' In - 2017 Remaster,"Suzi Quatro, Chris Norman",glam rock,239529,False,0,0,"US, GB",Rock
Lead Me On,Maxine Nightingale,classic pop and rock,165706,False,0,0,GB,Unknown
"Shake Your Body (Down to the Ground) - 7"" Version",The Jacksons,"philly soul, motown, disco",224973,False,0,0,US,R&B
Don't Cry Out Loud,Melissa Manchester,2008 universal fire victim,230853,False,45,183,US,Unknown
The Logical Song - Remastered 2010,Supertramp,"progressive rock, symphonic rock, classic rock",251253,False,73,177,GB,Rock
My Life,Billy Joel,soft rock,284000,False,72,185,US,Rock
Just When I Needed You Most,Randy VanWarmer,Unknown,241746,False,64,185,US,Unknown
You Can't Change That,Raydio,post-disco,203080,False,45,169,US,R&B
Shake Your Groove Thing,Peaches & Herb,disco,346133,False,59,184,US,R&B
I'll Never Love This Way Again,Dionne Warwick,pop,211920,False,61,185,US,Pop
Love You Inside Out,Bee Gees,disco,251333,False,60,184,GB,R&B
"I Want You to Want Me - Live at Nippon Budokan, Tokyo, JPN - April 1978",Cheap Trick,"album rock, power pop, glam rock, classic rock",225093,False,50,185,US,Rock
The Main Event / Fight (Short Version),Barbra Streisand,adult standards,293626,False,15,185,US,Easy listening
Mama Can't Buy You Love,Elton John,pop,243866,False,15,184,GB,Pop
I Was Made for Dancin',Leif Garrett,disco,196440,False,44,185,US,R&B
After the Love Has Gone,"Earth, Wind & Fire",disco,278040,False,66,185,"US, US",R&B
Heaven Knows,"Donna Summer, Brooklyn Dreams","hi-nrg, album rock, disco",210976,False,48,184,"US, US",R&B
The Gambler,Kenny Rogers,country,214880,False,74,184,US,Country
Lotta Love,Nicolette Larson,"soft rock, album rock",191773,False,55,184,US,Rock
Lady - 2010 Digital Remaster,Little River Band,soft rock,297800,False,0,0,AU,Rock
Heaven Must Have Sent You - Radio Version,Bonnie Pointer,disco,212706,False,22,30,GB,R&B
Hold the Line,TOTO,soft rock,235546,False,80,185,US,Rock
He's the Greatest Dancer - 1995 Remaster,Sister Sledge,"philly soul, disco",375400,False,62,171,US,R&B
Sharing The Night Together,Dr. Hook,rock,174533,False,65,184,US,Rock
She Believes In Me,Kenny Rogers,country,258720,False,63,184,US,Country
In the Navy - Original Version 1979,Village People,disco,339946,False,58,179,US,R&B
Music Box Dancer,Frank Mills,jazz,192360,False,0,0,US,Jazz
The Devil Went Down to Georgia,The Charlie Daniels Band,"southern rock, country rock, country",215066,False,62,185,US,Rock
Gold,John Stewart,soundtrack,244133,False,0,0,US,Easy listening
Goodnight Tonight,Wings,rock,262226,False,39,184,GB,Rock
We Are Family - 1995 Remaster,Sister Sledge,"philly soul, disco",216733,False,67,171,US,R&B
Rock 'n' Roll Fantasy - 2009 Remaster,Bad Company,"hard rock, southern rock, album rock, classic rock",197466,False,54,184,GB,Rock
Every 1's a Winner - Single Version,Hot Chocolate,soul,289266,False,57,185,GB,R&B
Take Me Home,Cher,pop,403000,False,39,184,US,Pop
Boogie Wonderland,"Earth, Wind & Fire, The Emotions",disco,288293,False,77,185,"US, US, GB",R&B
(Our Love) Don't Throw It All Away,Andy Gibb,classic pop and rock,250200,False,0,0,AU,Unknown
What You Won't Do for Love,Bobby Caldwell,aor,286493,False,0,0,US,Unknown
New York Groove,Ace Frehley,"glam metal, glam rock",183693,False,56,178,US,Metal
Sultans Of Swing,Dire Straits,classic rock,348400,False,82,182,GB,Rock
I Want Your Love - 2018 Remaster,CHIC,disco,413586,False,45,184,US,R&B
Chuck E's in Love,Rickie Lee Jones,singer-songwriter,209613,False,42,182,US,Folk/Acoustic
I Love The Nightlife (Disco 'Round),Alicia Bridges,disco,187973,False,50,2,US,R&B
Ain't No Stoppin' Us Now,McFadden & Whitehead,"philly soul, disco",420986,False,55,185,US,R&B
Lonesome Loser - Remastered 2010,Little River Band,soft rock,237973,False,0,0,AU,Rock
Renegade,Styx,"progressive rock, album rock, classic rock",257226,False,69,184,US,Rock
Love Is the Answer,England Dan & John Ford Coley,soft rock,284720,False,55,184,US,Rock
Got to Be Real,Cheryl Lynn,"disco, post-disco",307946,False,67,185,US,R&B
Born to Be Alive - The Original,Patrick Hernandez,"hi-nrg, disco",188133,False,73,185,US,R&B
Shine a Little Love,Electric Light Orchestra,"art rock, symphonic rock",281026,False,49,185,GB,Rock
I Just Fall In Love Again,Anne Murray,country,171640,False,61,184,CA,Country
Shake It,Iain Matthews,folk rock,205493,False,33,184,GB,Rock
I Was Made For Lovin' You,KISS,"hard rock, glam rock, classic rock, rock, glam metal",271240,False,82,183,US,Rock
I Just Wanna Stop,Gino Vannelli,album rock,218306,False,60,184,CA,Rock
Disco Nights (Rock Freak),G.Q.,"disco, post-disco",354906,False,41,185,US,R&B
