Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country,Main Genre
Boom Boom Pow,Black Eyed Peas,hip hop,251426,False,41,184,US,Hip Hop
Poker Face,Lady Gaga,"pop, art pop",237200,False,79,176,US,Pop
Just Dance,"Lady Gaga, Colby O'Donis","pop, art pop",241933,False,77,176,"US, US",Pop
I Gotta Feeling,Black Eyed Peas,hip hop,289186,False,42,184,US,Hip Hop
Love Story,Taylor Swift,pop,235280,False,52,182,US,Pop
Right Round,Flo Rida,pop rap,204173,False,41,181,US,Hip Hop
I'm Yours,Jason Mraz,"soft pop, acoustic pop",243494,False,51,102,US,Pop
Single Ladies (Put a Ring on It),Beyoncé,pop,193213,False,26,105,US,Pop
Heartless,Kanye West,rap,211000,False,80,183,GB,Hip Hop
Gives You Hell,The All-American Rejects,"emo, pop punk, emo pop",213106,False,64,184,US,Rock
You Belong With Me,Taylor Swift,pop,231146,False,53,182,US,Pop
Dead And Gone,"T.I., Justin Timberlake",southern hip hop,299746,True,66,185,"US, US",Hip Hop
You Found Me,The Fray,rock,241853,False,71,185,GB,Rock
Use Somebody,Kings of Leon,modern rock,231800,False,39,185,US,Rock
Knock You Down,"Keri Hilson, Kanye West, Ne-Yo",rap,326186,False,61,2,"US, GB, US",Hip Hop
Blame It,"Jamie Foxx, T-Pain","hip hop rnb and dance hall, hip hop",289746,True,61,181,"US, US",Unknown
I Know You Want Me (Calle Ocho),Pitbull,dance-pop,237120,False,68,163,US,Unknown
Live Your Life,"T.I., Rihanna",southern hip hop,338853,True,71,185,"US, US",Hip Hop
Kiss Me Thru The Phone,"Soulja Boy, Sammie",dirty south,193386,False,73,137,"US, US",Unknown
Down,"Jay Sean, Lil Wayne","hip hop, rap",212106,False,20,0,"GB, US",Hip Hop
The Climb,Miley Cyrus,pop,236066,False,62,182,US,Pop
Best I Ever Had,Drake,"hip hop, rap",257690,True,72,184,CA,Hip Hop
My Life Would Suck Without You,Kelly Clarkson,christmas,211493,False,61,179,US,Jazz
Halo,Beyoncé,pop,261640,False,69,145,US,Pop
Hot N Cold,Katy Perry,pop,223226,False,48,184,US,Pop
Second Chance,Shinedown,"alternative metal, post-grunge, acoustic rock, rock",222066,False,12,185,US,Metal
Circus,Britney Spears,pop,192360,False,73,185,US,Pop
Day 'N' Nite (nightmare),Kid Cudi,hip hop,221266,False,60,3,US,Hip Hop
Party In The U.S.A.,Miley Cyrus,pop,202066,False,71,2,US,Pop
DONTTRUSTME,3OH!3,crunkcore,192573,True,66,181,US,Unknown
Run This Town,"JAY-Z, Rihanna, Kanye West","east coast hip hop, hip hop, rap",267520,True,73,184,"US, US, GB",Hip Hop
Let It Rock,"Kevin Rudolf, Lil Wayne","hip hop, rap",236280,True,38,88,"DE, US",Hip Hop
Fire Burning,Sean Kingston,pop,243133,False,45,185,JM,Pop
Whatcha Say,Jason Derulo,pop,221253,False,53,2,US,Pop
LoveGame,Lady Gaga,"pop, art pop",216333,False,51,183,US,Pop
Waking Up In Vegas,Katy Perry,pop,199186,False,52,3,US,Pop
Birthday Sex,Jeremih,contemporary r&b,226506,False,64,184,US,R&B
Sober,P!nk,pop,251693,False,22,185,US,Pop
Womanizer,Britney Spears,pop,224400,False,75,185,US,Pop
Whatever You Like,T.I.,southern hip hop,249533,True,71,185,US,Hip Hop
Obsessed,Mariah Carey,christmas,244293,False,39,3,US,Jazz
Mad,Ne-Yo,contemporary r&b,254533,False,56,181,US,R&B
Good Girls Go Bad (feat. Leighton Meester),"Cobra Starship, Leighton Meester",electronic,196600,False,25,66,"US, US",Electronic
Love Lockdown,Kanye West,rap,270306,False,59,183,GB,Hip Hop
So What,P!nk,pop,214333,True,0,0,US,Pop
Hotel Room Service,Pitbull,dance-pop,237640,False,69,172,US,Unknown
Crack A Bottle,"Eminem, Dr. Dre, 50 Cent","rap, east coast hip hop, gangster rap, g-funk, hip hop, west coast hip hop",297520,True,40,183,"US, US, US",Hip Hop
If I Were a Boy,Beyoncé,pop,249146,False,47,145,US,Pop
