Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country,Main Genre
Famous Friends,"Chris Young, Kane Brown","country, acoustic country, pop country",166506,False,56,185,"CA, US",Country
Lil Bit (feat. Florida Georgia Line),"Nelly, Florida Georgia Line","country, acoustic country, pop country",195962,True,59,185,"US, US",Country
Thot Shit,Megan Thee Stallion,hip hop,184634,True,61,185,US,Hip Hop
late at night,Roddy Ricch,melodic rap,174682,True,53,185,US,Hip Hop
Kings & Queens,Ava Max,pop,162398,False,74,185,US,Pop
Anyone,Justin Bieber,pop,190779,False,66,184,CA,Pop
Track Star,Mooski,Unknown,199706,True,48,184,Unknown,Unknown
Time Today,Moneybagg Yo,memphis rap,136899,True,66,184,US,Hip Hop
Cry Baby (feat. DaBaby),"Megan Thee Stallion, DaBaby","hip hop, hip hop",137983,True,60,185,"US, US",Hip Hop
All I Want for Christmas Is You,Mariah Carey,christmas,241106,False,74,185,US,Jazz
No More Parties - Remix,"Coi Leray, Lil Durk",drill,192880,True,43,184,"US, US",Hip Hop
What’s Your Country Song,Thomas Rhett,"country, acoustic country, pop country",171333,False,63,184,US,Country
One Too Many,"Keith Urban, P!nk",country,203893,False,55,184,"AU, US",Country
Arcade,Duncan Laurence,queer,185146,False,52,184,NL,Unknown
Yonaguni,Bad Bunny,"urbano latino, trap latino, reggaeton, latin",206710,True,72,185,PR,Latin
GOOD TIME,Niko Moon,country,214720,False,57,185,US,Country
If I Didn't Love You,"Jason Aldean, Carrie Underwood","country, acoustic country",212030,False,0,0,"US, US",Country
Knife Talk (with 21 Savage ft. Project Pat),"Drake, 21 Savage, Project Pat","crunk, southern hip hop, rap, gangster rap, memphis rap, hip hop",242965,True,71,184,"CA, US, US",Hip Hop
pov,Ariana Grande,pop,201882,False,51,184,US,Pop
Just the Way,"Parmalee, Blanco Brown","country, country hip hop",193880,False,0,0,"US, US",Country
Take My Breath - Single Version,The Weeknd,r&b,220196,False,56,184,CA,R&B
We're Good,Dua Lipa,pop,165506,False,62,182,GB,Pop
Hell Of A View,Eric Church,"country, acoustic country",175026,False,61,184,GB,Country
Rockin' Around The Christmas Tree,Brenda Lee,christmas,126266,False,71,184,Unknown,Jazz
Put Your Records On,Ritt Momney,bedroom pop,210463,False,64,185,Unknown,Pop
Happier Than Ever,Billie Eilish,alternative pop,298899,True,79,184,US,Pop
Single Saturday Night,Cole Swindell,"country, acoustic country",187683,False,49,185,US,Country
Things a Man Oughta Know,Lainey Wilson,country,203373,False,1,0,US,Country
Throat Baby (Go Baby),BRS Kash,Unknown,218228,True,36,184,Unknown,Unknown
Tombstone,Rod Wave,blues rock,160078,True,62,185,GB,Rock
Drinkin' Beer. Talkin' God. Amen. (feat. Florida Georgia Line),"Chase Rice, Florida Georgia Line","country, acoustic country, pop country",160839,False,0,0,"US, US",Country
Todo De Ti,Rauw Alejandro,"latin, trap latino, reggaeton, urbano latino",199604,True,0,0,PR,Latin
