Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country,Main Genre
Yeah! (feat. Lil Jon & Ludacris),"USHER, Lil Jon, Ludacris","contemporary r&b, gangsta rap, hip hop",250373,False,80,185,"US, US, US",R&B
Burn,USHER,r&b,231933,False,67,185,US,R&B
If I Ain't Got You,Alicia Keys,"neo soul, r&b",228706,False,76,185,US,R&B
This Love,Maroon 5,pop,206200,False,57,180,US,Pop
The Way You Move (feat. Sleepy Brown),"Outkast, Sleepy Brown","hip hop, southern hip hop",234000,True,65,185,"US, US",Hip Hop
The Reason,Hoobastank,nu metal,232800,False,0,0,US,Metal
I Don't Wanna Know (feat. Enya & P. Diddy) - 2016 Remaster,"Mario Winans, Enya, Diddy","east coast hip hop, hip hop, celtic, new age, r&b",257333,False,57,184,"US, IE, US",Hip Hop
Hey Ya!,Outkast,"hip hop, southern hip hop",235213,True,77,185,US,Hip Hop
Goodies (feat. Petey Pablo),"Ciara, Petey Pablo","southern hip hop, crunk",223000,False,63,185,"Unknown, US",Hip Hop
Lean Back,"Terror Squad, Fat Joe, Remy Ma",east coast hip hop,251653,True,29,4,"US, US, US",Hip Hop
Tipsy - Club Mix,J-Kwon,author,243226,True,61,185,GB,Unknown
Confessions Part II,USHER,r&b,211200,False,64,185,US,R&B
Slow Motion,"JUVENILE, Soulja Slim","bounce, southern hip hop, crunk",248200,True,59,183,"US, US",Hip Hop
Freek-A-Leek,Petey Pablo,"southern hip hop, crunk",235186,True,58,175,US,Hip Hop
Here Without You,3 Doors Down,post-grunge,238733,False,73,184,US,Metal
Slow Jamz (feat. Kanye West & Jamie Foxx),"Twista, Kanye West, Jamie Foxx",rap,212146,True,55,183,"US, GB, US",Hip Hop
Someday,Nickelback,"rock, post-grunge",207426,False,0,0,CA,Rock
Naughty Girl,Beyoncé,pop,208573,False,59,181,US,Pop
My Immortal - Band Version,Evanescence,alternative metal,273360,False,54,180,US,Metal
Sunshine (feat. Lea),"Lil' Flip, Lea","southern hip hop, crunk",222480,True,22,29,"US, DE",Hip Hop
Dirt Off Your Shoulder,JAY-Z,"east coast hip hop, hip hop, rap",245173,True,57,184,US,Hip Hop
Move Ya Body - Radio Edit,Nina Sky,jazz,234093,False,13,2,US,Jazz
Dip It Low - Feat. Fabolous,"Christina Milian, Fabolous, Matt Ward, Dean Gillard",chamber music,218640,True,37,4,"US, US, GB, US",Classical
My Boo,"USHER, Alicia Keys","neo soul, r&b",223440,False,74,185,"US, US",R&B
One Call Away,"Chingy, Jason Weaver",crunk,276800,False,58,184,"US, US",Hip Hop
"Me, Myself and I",Beyoncé,pop,301133,False,56,181,US,Pop
Turn Me On,Kevin Lyttle,"dancehall, soca",192106,False,63,184,VC,Traditional music
The First Cut Is The Deepest,Sheryl Crow,pop,226200,False,43,2,US,Pop
You Don't Know My Name - Radio Edit,Alicia Keys,"neo soul, r&b",268306,False,23,182,US,R&B
My Place,"Nelly, Jaheim","neo soul, r&b, smooth r&b, quiet storm",336506,True,56,162,"US, US",R&B
Overnight Celebrity (feat. Miri Ben-Ari),"Twista, Miri Ben-Ari","bachata, bachata pop",233360,True,51,183,"US, US",Latin
Hotel (feat. R.Kelly),"Cassidy, R. Kelly",r&b,247533,False,28,185,"US, US",R&B
Numb,Linkin Park,"nu metal, rap metal, rock, alternative metal",187520,False,82,185,US,Metal
Diary (feat. Tony! Toni! Tone! & Jermaine Paul),"Alicia Keys, Tony! Toni! Toné!, Jermaine Paul","smooth r&b, quiet storm, neo soul, r&b, new jack swing",284160,False,52,185,"US, US, GB",Unknown
She Will Be Loved,Maroon 5,pop,257133,False,68,180,US,Pop
White Flag - Radio Edit,Dido,pop,216706,False,33,185,GB,Pop
Heaven,Los Lonely Boys,rock,227186,False,11,185,US,Rock
It's My Life,No Doubt,special purpose artist,225866,False,51,184,Unknown,Unknown
Pieces Of Me,Ashlee Simpson,bubblegum pop,216560,False,52,2,US,Pop
Leave (Get Out),JoJo,jojo,242840,False,16,0,US,Unknown
Milkshake,Kelis,contemporary r&b,182813,False,50,185,US,R&B
Splash Waterfalls,Ludacris,southern hip hop,290760,True,44,176,US,Hip Hop
Jesus Walks,Kanye West,rap,193733,True,66,184,GB,Hip Hop
Locked Up,Akon,hip hop,235066,True,60,184,SN,Hip Hop
Stand Up,"Ludacris, Shawnna",southern hip hop,213760,True,55,176,"US, Unknown",Hip Hop
Suga Suga,"Baby Bash, Frankie J","contemporary r&b, author",239026,False,67,79,"US, GB",R&B
All Falls Down,"Kanye West, Syleena Johnson","neo soul, rap",223506,True,77,184,"GB, US",R&B
Toxic,Britney Spears,pop,198800,False,78,185,US,Pop
Salt Shaker,"Ying Yang Twins, Lil Jon & The East Side Boyz","southern hip hop, crunk",252440,True,58,185,"US, Unknown",Hip Hop
With You,Jessica Simpson,pop,192693,False,3,183,US,Pop
Meant to Live,Switchfoot,"christian alternative rock, christian, christian rock, ccm",201373,False,58,185,US,Rock
I Like That,"Houston, Chingy, Nate Dogg, I-20","gangster rap, g-funk, southern hip hop, crunk, west coast hip hop",236520,False,56,184,"US, US, US, US",Hip Hop
Sorry 2004,Ruben Studdard,"gospel, gospel r&b",261866,False,38,133,US,R&B
My Happy Ending,Avril Lavigne,pop punk,242413,True,65,185,CA,Rock
On Fire,Lloyd Banks,hip hop,187706,True,11,2,Unknown,Hip Hop
Roses,Outkast,"hip hop, southern hip hop",369573,True,65,185,US,Hip Hop
Walked Outta Heaven,Jagged Edge,r&b,270880,False,51,185,US,R&B
Lose My Breath,Destiny's Child,pop,242013,False,57,184,US,Pop
My Band,D12,hip hop,298773,True,66,184,US,Hip Hop
I'm Still in Love with You (feat. Sasha),"Sean Paul, Sasha, Jeremy Harding, Murray Elias","dancehall, reggae, ragga, soca, jungle",273360,False,7,0,"JM, GB, US, CA",Traditional music
Through The Wire,Kanye West,rap,221226,True,70,184,GB,Hip Hop
Why,"Jadakiss, Anthony Hamilton","east coast hip hop, neo soul, smooth r&b, r&b",240000,True,45,69,"US, US",Hip Hop
Fuck It (I Don't Want You Back),Eamon,r&b,224173,True,46,105,US,R&B
Read Your Mind,Avant,"r&b, quiet storm, smooth r&b",263506,False,52,184,US,R&B
Game Over,Lil' Flip,"southern hip hop, crunk",232466,True,7,29,US,Hip Hop
One Thing,Finger Eleven,post-grunge,279573,False,55,184,CA,Metal
Headsprung,LL COOL J,east coast hip hop,267320,False,53,184,US,Hip Hop
Damn! (feat. Lil' Jon) - Club Mix,"Youngbloodz, Lil Jon","southern hip hop, crunk",298600,True,52,184,"US, US",Hip Hop
Baby Boy (feat. Sean Paul),"Beyoncé, Sean Paul",dancehall,244826,False,62,181,"US, JM",Traditional music
Get Low,"Lil Jon & The East Side Boyz, Ying Yang Twins","southern hip hop, crunk",334066,True,69,185,"Unknown, US",Hip Hop
Drop It Like It's Hot,"Snoop Dogg, Pharrell Williams","hip hop, rap, gangster rap, g-funk, west coast hip hop",270053,True,31,183,"US, US",Hip Hop
U Should've Known Better,Monica,r&b,257786,False,42,185,US,R&B
On the Way Down,Ryan Cabrera,alternative country,213280,False,46,184,US,Country
Breakaway,Kelly Clarkson,christmas,237000,False,57,185,US,Jazz
Why Don't You & I (feat. Alex Band) - Alt. Version,"Santana, Alex Band","latin rock, heartland rock",228053,False,30,185,"US, US",Rock
Are You Gonna Be My Girl,Jet,alternative rock,213800,False,0,0,AU,Rock
100 Years,Five For Fighting,soft pop,244600,False,59,185,US,Pop
Step in the Name of Love - Remix - Radio Edit,R. Kelly,r&b,308293,False,35,185,US,R&B
Breaking the Habit,Linkin Park,"nu metal, rap metal, rock, alternative metal",196133,False,64,185,US,Metal
Gigolo (feat. R.Kelly),"Nick Cannon, R. Kelly",r&b,237840,False,40,185,"GB, US",R&B
Live Like You Were Dying,Tim McGraw,country,300333,False,61,185,US,Country
Remember When,Alan Jackson,"country, christian country",270600,False,47,185,US,Country
Everytime,Britney Spears,pop,230306,False,61,185,US,Pop
Southside,"Lloyd, Ashanti",r&b,277840,False,56,52,"GB, US",R&B
Dude,"Beenie Man, Ms. Thing","dancehall, reggae, riddim, ragga, soca",255360,False,52,183,"JM, JM",Traditional music
Wanna Get To Know You,"G-Unit, Joe","r&b, quiet storm, smooth r&b, gangster rap",265026,True,58,181,"US, GB",R&B
Holidae In,"Chingy, Ludacris, Snoop Dogg","hip hop, rap, gangster rap, g-funk, southern hip hop, crunk, west coast hip hop",314400,True,52,184,"US, US, US",Hip Hop
Let's Get It Started - Spike Mix,Black Eyed Peas,hip hop,217733,False,39,82,US,Hip Hop
When the Sun Goes Down,"Kenny Chesney, Uncle Kracker",country,290560,False,59,185,"US, US",Country
American Soldier,Toby Keith,country,263333,False,55,184,US,Country
Change Clothes,JAY-Z,"east coast hip hop, hip hop, rap",258426,True,43,184,US,Hip Hop
Don't Tell Me,Avril Lavigne,pop punk,202013,True,54,185,CA,Rock
You'll Think Of Me - Single Version,Keith Urban,country,231293,False,43,184,AU,Country
Happy People - Radio Edit,R. Kelly,r&b,297213,False,28,185,US,R&B
Hey Mama,Black Eyed Peas,hip hop,214893,False,0,0,US,Hip Hop
Over And Over,"Nelly, Tim McGraw",country,254706,True,11,179,"US, US",Country
Redneck Woman,Gretchen Wilson,country,221333,False,58,185,US,Country
Just Lose It,Eminem,"hip hop, rap",248680,True,66,184,US,Hip Hop
Letters from Home,John Michael Montgomery,country,267533,False,53,184,US,Country
I Go Back,Kenny Chesney,country,243666,False,56,185,US,Country
