Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country,Main Genre
I Want To Hold Your Hand - Remastered,The Beatles,rock,146720,False,0,0,GB,Rock
She Loves You - Remastered,The Beatles,"psychedelic rock, classic rock",141333,False,0,0,GB,Rock
"Hello, Dolly!",Louis Armstrong,"jazz blues, big band, swing music, vocal jazz, jazz",147000,False,0,0,US,Blues
"Oh, Pretty Woman",Roy Orbison,rockabilly,178933,False,73,185,US,Rock
I Get Around (Mono),The Beach Boys,baroque pop,134386,False,63,184,US,Pop
Everybody Loves Somebody,Dean Martin,"big band, christmas, adult standards, swing music",161640,False,49,185,US,Easy listening
My Guy,Mary Wells,"doo-wop, motown, northern soul",174440,False,0,0,US,Blues
We'll Sing in the Sunshine,Gale Garnett,Unknown,179120,False,38,185,CA,Unknown
Last Kiss,J. Frank Wilson & The Cavaliers,doo-wop,148680,False,41,185,US,Blues
Where Did Our Love Go - Stereo Version,The Supremes,"soul, motown, northern soul",151440,False,0,0,US,R&B
People,Barbra Streisand,adult standards,205893,False,0,0,US,Easy listening
Java,Al Hirt,big band,119133,False,30,182,US,Easy listening
A Hard Day's Night - Remastered,The Beatles,"psychedelic rock, classic rock",154200,False,0,0,GB,Rock
Love Me Do - Remastered,The Beatles,"psychedelic rock, classic rock",141693,False,0,0,GB,Rock
Do Wah Diddy Diddy,Manfred Mann,pop rock,143400,False,0,0,GB,Rock
Please Please Me - Remastered,The Beatles,"psychedelic rock, classic rock",120853,False,0,0,GB,Rock
Dancing In The Street,Martha Reeves & The Vandellas,"soul, motown, northern soul",165226,False,0,0,US,R&B
Little Children,"Billy J. Kramer, The Dakotas",indorock,167506,False,19,185,"GB, GB",Rock
Love Me With All Your Heart (Cuando Caliente El Sol),The Ray Charles Singers,easy listening,140480,False,0,0,US,Easy listening
Under the Boardwalk,The Drifters,"motown, doo-wop",161773,False,7,184,US,R&B
Chapel of Love,The Dixie Cups,doo-wop,170874,False,0,0,US,Blues
Suspicion,Terry Stafford,doo-wop,154906,False,44,181,Unknown,Blues
Glad All Over,The Dave Clark Five,beat music,166373,False,26,161,GB,Unknown
Rag Doll,Frankie Valli & The Four Seasons,"northern soul, doo-wop",182000,False,5,184,US,R&B
Dawn (Go Away),Frankie Valli & The Four Seasons,"northern soul, doo-wop",167773,False,3,184,US,R&B
Bread and Butter,The Newbeats,northern soul,120333,False,0,0,GB,R&B
It Hurts To Be In Love,Gene Pitney,ballad,154573,False,0,0,US,Unknown
Dead Man's Curve,Jan & Dean,"surf rock, doo-wop",151160,False,36,184,US,Rock
Come A Little Bit Closer,Jay & The Americans,doo-wop,166666,False,60,184,US,Blues
A World Without Love,Peter And Gordon,english,164760,False,48,185,GB,Unknown
Have I the Right,The Honeycombs,rock,178040,False,28,185,GB,Rock
Don't Let the Rain Come Down (Crooked Little Man),The Serendipity Singers,folk,163905,False,0,0,US,Folk/Acoustic
Baby Love,The Supremes,"soul, motown, northern soul",158040,False,0,0,US,R&B
Let It Be Me,"Jerry Butler, Betty Everett","northern soul, soul, doo-wop, philly soul, motown",170653,False,0,0,"US, US",R&B
Wishin' and Hopin',Dusty Springfield,pop,176600,False,4,183,GB,Pop
You Don't Own Me,Lesley Gore,teen pop,150000,False,0,0,US,Pop
Walk on By,Dionne Warwick,pop,178333,False,65,185,US,Pop
House of the Rising Sun,The Animals,classic rock,269906,False,74,182,GB,Rock
G.T.O.,Ronny & The Daytonas,surf rock,148626,False,7,185,US,Rock
Twist And Shout - Remastered,The Beatles,"psychedelic rock, classic rock",155226,False,1,0,GB,Rock
Memphis - Live At Whiskey A Go Go / 1964 / Remastered 1995,Johnny Rivers,country,164800,False,39,184,US,Country
White on White,Danny Williams,northern soul,139893,False,26,185,US,R&B
Hey Little Cobra,The Rip Chords,surf rock,119960,False,29,137,Unknown,Rock
It's In His Kiss - The Shoop Shoop Song,Betty Everett,"motown, northern soul, doo-wop",133413,False,0,0,US,R&B
Bits and Pieces (2019 - Remaster),The Dave Clark Five,beat music,118906,False,38,185,GB,Unknown
My Boy Lollipop,Millie Small,"electro swing, rocksteady, ska",119675,False,0,0,JM,Easy listening
"Um, Um, Um, Um, Um, Um",Major Lance,"motown, northern soul, soul",139440,False,23,184,US,R&B
The Little Old Lady (From Pasadena),Jan & Dean,"surf rock, doo-wop",166040,False,39,184,US,Rock
Don't Let the Sun Catch You Crying (Main) - Mono,Gerry & The Pacemakers,beat music,157093,False,28,185,GB,Unknown
A Summer Song,Chad & Jeremy,"psychedelic pop, baroque pop",160413,False,0,0,GB,Pop
The Girl From Ipanema,Stan Getz,"latin jazz, brazilian jazz, jazz, bossa nova, cool jazz",320253,False,67,184,US,Jazz
Can't Buy Me Love - Remastered,The Beatles,"psychedelic rock, classic rock",131866,False,0,0,GB,Rock
Remember (Walkin' in the Sand),The Shangri-Las,doo-wop,139964,False,21,32,US,Blues
C'mon and Swim,Bobby Freeman,"rockabilly, doo-wop",187933,False,12,185,Unknown,Rock
Do You Want To Know A Secret - Remastered,The Beatles,"psychedelic rock, classic rock",117013,False,0,0,GB,Rock
Keep On Pushing,The Impressions,"northern soul, doo-wop, motown, soul",155626,False,0,0,GB,R&B
Baby I Need Your Loving,Four Tops,"soul, motown, northern soul",166026,False,0,0,US,R&B
Navy Blue,Diane Renay,doo-wop,148960,False,3,181,US,Blues
Diane,The Bachelors,rock,154000,False,35,54,GB,Rock
Out of Limits,The Marketts,"surf rock, northern soul",129293,False,45,184,GB,Rock
Little Honda,The Hondells,surf rock,124933,False,0,0,GB,Rock
Chug-a-Lug,Roger Miller,2008 universal fire victim,120360,False,0,0,US,Unknown
See the Funny Little Clown,Bobby Goldsboro,christmas music,155643,False,24,185,US,Unknown
Because (2019 - Remaster),The Dave Clark Five,beat music,142425,False,7,183,GB,Unknown
(Just Like) Romeo and Juliet (Rerecorded),The Reflections,"motown, northern soul",127893,False,7,185,GB,R&B
For You,Ricky Nelson,"rockabilly, doo-wop",138266,False,0,0,US,Rock
Today,The New Christy Minstrels,folk,166333,False,0,183,US,Folk/Acoustic
