Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country,Main Genre
Tonight's the Night (Gonna Be Alright) - 2009 Remaster,Rod Stewart,blues rock,237120,False,56,184,GB,Rock
I Just Want To Be Your Everything,Andy Gibb,classic pop and rock,225666,False,1,0,AU,Unknown
Best of My Love,The Emotions,disco,220560,False,69,185,GB,R&B
"Evergreen (Love Theme from ""A Star Is Born"")",Barbra Streisand,adult standards,184800,False,55,185,US,Easy listening
Angel In Your Arms,Hot,alternative rock,179499,False,21,184,US,Rock
I Like Dreamin',Kenny Nolan,country,212066,False,0,0,US,Country
Don't Leave Me This Way,Thelma Houston,"motown, disco",217733,False,55,96,US,R&B
(Your Love Has Lifted Me) Higher And Higher,Rita Coolidge,adult contemporary,241720,False,45,184,US,Unknown
Undercover Angel,Alan O'Day,jazz,211226,False,29,179,US,Jazz
Torn Between Two Lovers,Mary MacGregor,Unknown,231732,False,27,0,US,Unknown
I'm Your Boogie Man,KC & The Sunshine Band,disco,241920,False,55,181,US,R&B
Dancing Queen,ABBA,disco,230400,False,83,184,SE,R&B
You Make Me Feel Like Dancing,Leo Sayer,soft rock,221306,False,60,167,GB,Rock
Margaritaville,Jimmy Buffett,country,250933,False,67,184,US,Country
Telephone Line,Electric Light Orchestra,"art rock, symphonic rock",280360,False,62,185,GB,Rock
Whatcha Gonna Do?,Pablo Cruise,soft rock,256959,False,14,87,US,Rock
Do You Wanna Make Love,Peter McCann,schlager,211772,False,25,185,AT,Pop
Sir Duke,Stevie Wonder,"motown, soul",232760,False,71,184,US,R&B
Hotel California - 2013 Remaster,Eagles,"classic rock, soft rock",391376,False,83,170,US,Rock
Got To Give It Up - Pt. 1,Marvin Gaye,"motown, northern soul, soul, quiet storm",255133,False,66,184,US,R&B
"Gonna Fly Now - Theme From ""Rocky""",Bill Conti,film composer,167533,False,63,184,US,Unknown
Southern Nights,Glen Campbell,country,180026,False,71,184,US,Country
Rich Girl,Daryl Hall & John Oates,soft rock,142786,False,78,184,US,Rock
When I Need You,Leo Sayer,soft rock,255040,False,56,167,GB,Rock
Hot Line - Single Version,The Sylvers,disco,181573,False,26,184,GB,R&B
Car Wash,Rose Royce,"disco, quiet storm",197958,False,18,184,US,R&B
You Don't Have to Be a Star (Live),"Marilyn McCoo, Billy Davis, Jr.","2008 universal fire victim, jazz, 2008 universal fire victim",268106,False,24,185,"US, US, US",Unknown
Fly Like An Eagle,Steve Miller Band,classic rock,282693,False,65,184,US,Rock
Don't give up on us,David Soul,art rock,218946,False,3,0,Unknown,Rock
On And On,Stephen Bishop,soft rock,181893,False,60,105,US,Rock
Feels like the First Time,Foreigner,"classic rock, album rock",192520,False,47,184,US,Rock
Couldn't Get It Right,Climax Blues Band,blues rock,198946,False,0,0,GB,Rock
Easy,Commodores,motown,256426,False,77,183,US,R&B
Right Time of the Night,Jennifer Warnes,pop,173653,False,39,185,US,Pop
I've Got Love On My Mind,Natalie Cole,quiet storm,260239,False,26,184,US,R&B
Blinded by the Light - Single Edit,Manfred Mann's Earth Band,"progressive rock, classic rock",228986,False,0,0,GB,Rock
