Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country,Main Genre
(Everything I Do) I Do It For You,Bryan Adams,rock,394133,False,64,3,CA,Rock
I Wanna Sex You Up,Color Me Badd,new jack swing,240200,False,0,0,US,R&B
Gonna Make You Sweat (Everybody Dance Now) (feat. Freedom Williams),"C & C Music Factory, Freedom Williams",hip house,244160,False,37,183,"US, US",Electronic
Rush Rush,Paula Abdul,dance-pop,292933,False,60,184,US,Unknown
One More Try,Timmy T,"funk melody, latin hip hop, freestyle",210066,False,0,0,GB,Country
Unbelievable,EMF,madchester,209813,True,0,0,GB,Rock
More Than Words,Extreme,glam metal,334106,False,76,184,US,Metal
I Like The Way,Hi-Five,"new jack swing, quiet storm",350266,False,45,182,US,R&B
The First Time,Surface,"new jack swing, quiet storm",256000,False,14,183,US,R&B
"Baby, Baby",Amy Grant,"ccm, christmas, christian",236973,False,53,184,US,Pop
Motownphilly,Boyz II Men,"new jack swing, quiet storm, r&b",235320,False,45,4,US,R&B
Because I Love You (The Postman Song),Stevie B,"latin hip hop, funk melody, miami bass, freestyle",317800,False,22,133,US,Hip Hop
Someday,Mariah Carey,christmas,246106,False,47,185,US,Jazz
High Enough,Damn Yankees,"album rock, glam rock, glam metal",287320,False,58,184,US,Rock
From a Distance,Bette Midler,pop,276346,False,53,184,US,Pop
All The Man That I Need,Whitney Houston,contemporary r&b,234933,False,0,0,US,R&B
Right Here Right Now,Jesus Jones,"madchester, alternative dance",189293,False,53,185,US,Rock
I Adore Mi Amor,Color Me Badd,new jack swing,291666,False,0,0,US,R&B
Love Will Never Do (Without You),Janet Jackson,new jack swing,274893,False,0,0,US,R&B
Good Vibrations,"Marky Mark And The Funky Bunch, Loleatta Holloway","post-disco, philly soul, disco, chicago house, disco house, hip house",269306,False,63,184,"US, US",R&B
Justify My Love,Madonna,pop,294266,False,45,145,US,Pop
Emotions,Mariah Carey,christmas,248093,False,61,185,US,Jazz
Joyride - Single Version,Roxette,pop,241733,False,13,2,SE,Pop
Romantic,Karyn White,"new jack swing, quiet storm",236893,False,0,0,US,R&B
Hold You Tight,Tara Kemp,new jack swing,284344,False,35,171,US,R&B
I Don't Wanna Cry,Mariah Carey,christmas,288826,False,45,185,US,Jazz
You're In Love,Wilson Phillips,adult contemporary,291866,False,50,184,US,Unknown
Every Heartbeat,Amy Grant,"ccm, christmas, christian",213733,False,39,184,US,Pop
Sensitivity,Ralph Tresvant,"new jack swing, quiet storm",281333,False,53,2,US,R&B
Touch Me (All Night Long),Cathy Dennis,dance-pop,242585,False,0,0,GB,Unknown
I've Been Thinking About You,Londonbeat,eurodance,230066,False,65,184,GB,Pop
Do Anything (feat. Niki Harris),"Natural Selection, Niki Harris",new jack swing,237373,False,28,184,"Unknown, US",R&B
Losing My Religion,R.E.M.,"jangle pop, alternative rock, rock",267733,False,0,0,US,Pop
Coming Out of the Dark,Gloria Estefan,latin pop,242626,False,29,139,US,Pop
It Ain't Over 'Til It's Over,Lenny Kravitz,rock,242640,False,51,184,US,Rock
"Here We Go, Let's Rock & Roll (feat. Freedom Williams & Zelma Davis)","C & C Music Factory, Freedom Williams, Zelma Davis","smooth jazz, hip house",340626,False,31,183,"US, US, US",Jazz
Where Does My Heart Beat Now,Céline Dion,variété française,272360,False,0,0,CA,Unknown
Summertime - Single Edit,DJ Jazzy Jeff & The Fresh Prince,hip hop,237093,False,36,185,US,Hip Hop
Wind Of Change,Scorpions,"hard rock, rock, glam metal",310973,False,0,0,DE,Rock
The Promise Of A New Day,Paula Abdul,dance-pop,272893,False,37,184,US,Unknown
I'm Your Baby Tonight,Whitney Houston,contemporary r&b,251866,False,0,0,US,R&B
Love of a Lifetime (2024 Remaster),Firehouse,"glam rock, glam metal",285937,False,60,185,US,Rock
Fading Like A Flower,Roxette,pop,230680,False,11,1,SE,Pop
