Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country,Main Genre
The Other Side,Jason Derulo,pop,226986,False,56,111,US,Pop
Berzerk,Eminem,"hip hop, rap",238746,True,40,1,US,Hip Hop
Catch My Breath,Kelly Clarkson,christmas,251506,False,45,181,US,Jazz
Crash My Party,Luke Bryan,"country, acoustic country",234760,False,61,184,CA,Country
Pour It Up,Rihanna,pop,161200,True,63,3,US,Pop
22,Taylor Swift,pop,230133,False,47,183,US,Pop
I Want Crazy - Encore,Hunter Hayes,country,236865,False,54,2,US,Country
The Fox (What Does the Fox Say?),Ylvis,comedy,213708,False,59,172,NO,Country
Best Song Ever,One Direction,boy band,202440,False,0,0,Unknown,Pop
The A Team,Ed Sheeran,soft pop,258373,False,28,2,GB,Pop
Carry On,fun.,italo-disco,278373,False,50,146,IT,Unknown
Highway Don't Care,"Tim McGraw, Taylor Swift, Keith Urban",country,276880,False,60,2,"US, US, AU",Country
That's My Kind Of Night,Luke Bryan,"country, acoustic country",190186,False,67,184,CA,Country
Swimming Pools (Drank),Kendrick Lamar,"hip hop, west coast hip hop",247800,True,77,182,US,Hip Hop
Sure Be Cool If You Did,Blake Shelton,country,215720,False,34,31,US,Country
#Beautiful,"Mariah Carey, Miguel","r&b, christmas",199946,True,38,4,"US, ES",R&B
Troublemaker (feat. Flo Rida),"Olly Murs, Flo Rida","pop, pop rap",186600,False,0,0,"GB, US",Pop
Body Party,Ciara,r&b,237253,False,34,183,Unknown,R&B
Adorn,Miguel,r&b,195520,False,30,177,ES,R&B
Hall of Fame (feat. will.i.am),"The Script, will.i.am","rock, hip hop",202533,False,75,183,"GB, US",Rock
Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,contemporary r&b,251626,False,64,183,US,R&B
"U.O.E.N.O. (feat. Future, Rick Ross)",Rocko,southern hip hop,262857,True,34,185,US,Hip Hop
Next To Me,Emeli Sandé,contemporary r&b,196866,False,33,1,GB,R&B
Mama's Broken Heart,Miranda Lambert,country,177773,False,62,185,US,Country
It Goes Like This,Thomas Rhett,"country, pop country, acoustic country",186080,False,59,2,US,Country
Bugatti,"Ace Hood, Future, Rick Ross","southern hip hop, rap",269266,True,0,0,"US, US, Unknown",Hip Hop
Wanted,Hunter Hayes,country,228840,False,57,2,US,Country
Downtown,Lady A,"country, pop country",195866,False,53,184,US,Country
Get Your Shine On,Florida Georgia Line,"country, pop country, acoustic country",222013,False,53,5,US,Country
#thatPOWER,"will.i.am, Justin Bieber","hip hop, pop",279506,False,50,182,"US, CA",Hip Hop
Brave,Sara Bareilles,classic pop and rock,220573,False,62,185,US,Unknown
Let Her Go,Passenger,folk pop,252733,False,0,0,GB,Pop
Runnin' Outta Moonlight,Randy Houser,"country, acoustic country",193773,False,0,0,US,Country
I'm Different,2 Chainz,"southern hip hop, rap",207040,True,53,4,US,Hip Hop
Still into You,Paramore,"pop punk, emo, emo pop",216013,False,76,140,US,Rock
