Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country,Main Genre
"Welcome Back (Theme from Welcome Back, Kotter)",John Sebastian,classical,170893,False,41,184,DE,Classical
Sing a Song,"Earth, Wind & Fire",disco,203866,False,53,185,"US, US",R&B
Heaven Must Be Missing An Angel - Pt. 1,Tavares,"disco, philly soul",389760,False,54,184,US,R&B
I'll Be Good To You,The Brothers Johnson,disco,288093,False,46,184,US,R&B
Rock And Roll Music - Remastered,The Beach Boys,baroque pop,151560,False,25,184,US,Pop
Shop Around,Captain & Tennille,soft rock,210240,False,31,175,US,Rock
Saturday Night,Bay City Rollers,glam rock,174400,False,45,185,GB,Rock
Island Girl,Elton John,pop,222066,False,47,184,GB,Pop
Let's Do It Again,The Staple Singers,"soul, motown",290493,False,40,184,US,R&B
Let 'Em In - 2014 Remaster,Wings,rock,311880,False,60,184,GB,Rock
Baby Face (Edit),Wing and a Prayer Fife and Drum Corps.,Unknown,195836,False,15,185,US,Unknown
This Masquerade - 2000 Remaster,George Benson,"jazz funk, smooth jazz, soul jazz",483133,False,43,184,US,Jazz
Evil Woman,Electric Light Orchestra,"art rock, symphonic rock",259825,False,62,185,GB,Rock
Wham Bam Shang-A-Lang,Silver,jazz,212840,False,68,185,US,Jazz
I'm Easy,Keith Carradine,pop,193013,False,36,184,US,Pop
Wake up Everybody (feat. Teddy Pendergrass),"Harold Melvin & The Blue Notes, Teddy Pendergrass","soul, quiet storm, philly soul, smooth soul, motown",451400,False,0,0,"US, US",R&B
Summer,War,psychedelic rock,396840,False,41,185,US,Rock
Let Her In,John Travolta,musicals,177052,False,4,185,US,Classical
Fox on the Run - Single Version,Sweet,glam rock,202960,False,40,146,GB,Rock
Rhiannon (Will You Ever Win) - Single; 2017 Remaster,Fleetwood Mac,"classic rock, soft rock",228320,False,47,185,GB,Rock
Got To Get You Into My Life - Remastered 2009,The Beatles,"classic rock, psychedelic rock",149240,False,56,184,GB,Rock
Fanny (Be Tender With My Love),Bee Gees,disco,243560,False,55,184,GB,R&B
Getaway,"Earth, Wind & Fire",disco,227080,False,46,185,"US, US",R&B
She's Gone,Daryl Hall & John Oates,soft rock,313373,False,65,184,US,Rock
Rock And Roll Music - Remastered 2012,The Beach Boys,baroque pop,148973,False,21,184,US,Pop
Still the One,Orleans,soft rock,234040,False,60,184,US,Rock
You're My Best Friend - Remastered 2011,Queen,"classic rock, rock, glam rock",170786,False,67,178,GB,Rock
With Your Love - 2004 Remaster,Jefferson Starship,"classic rock, album rock",216240,False,43,184,US,Rock
Slow Ride - Edit,Foghat,"classic rock, southern rock",232533,False,61,184,GB,Rock
Who'd She Coo?,Ohio Players,soul,271226,False,25,184,US,R&B
Walk Away From Love,David Ruffin,"soul, northern soul, philly soul, motown",328920,False,44,184,Unknown,R&B
"Baby, I Love Your Way - Live",Peter Frampton,classic rock,281066,False,60,184,GB,Rock
Young Hearts Run Free,Candi Staton,disco,248360,False,71,184,US,R&B
Breaking Up Is Hard to Do,Neil Sedaka,"adult standards, doo-wop",139200,False,55,185,US,Easy listening
Money Honey,Bay City Rollers,glam rock,195653,False,21,184,GB,Rock
Give Up The Funk (Tear The Roof Off The Sucker),Parliament,"funk, funk rock",348066,False,57,184,US,R&B
Junk Food Junkie,Larry Groce,"lullaby, children's music",196346,False,21,185,US,New age
Tryin' to Get the Feeling Again,Barry Manilow,adult standards,231600,False,38,185,US,Easy listening
Rock And Roll All Nite,KISS,"hard rock, rock, glam rock, classic rock, glam metal",168840,False,73,183,US,Rock
The Boys Are Back In Town,Thin Lizzy,"classic rock, hard rock",266720,False,71,183,IE,Rock
Take The Money And Run,Steve Miller Band,classic rock,170173,False,65,184,US,Rock
Squeeze Box,The Who,"classic rock, rock",163133,False,44,182,GB,Rock
Country Boy (You Got Your Feet In L.A.),Glen Campbell,country,186760,False,6,183,US,Country
