Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country,Main Genre
"Happy - From ""Despicable Me 2""",Pharrell Williams,contemporary r&b,232720,False,3,0,US,R&B
Dark Horse,"Katy Perry, Juicy J","memphis rap, crunk, pop",215672,False,70,184,"US, GB",Hip Hop
All of Me,John Legend,"neo soul, soft pop",269560,False,81,185,US,R&B
Fancy,"Iggy Azalea, Charli xcx","hyperpop, art pop",199938,True,63,5,"US, Unknown",Pop
Counting Stars,OneRepublic,soft pop,257840,False,70,183,US,Pop
Talk Dirty (feat. 2 Chainz),"Jason Derulo, 2 Chainz","southern hip hop, rap",177685,True,53,165,"US, US",Hip Hop
Rude,MAGIC!,synthpop,224773,False,60,170,JP,Pop
All About That Bass,Meghan Trainor,pop,187920,True,67,176,US,Pop
Problem,"Ariana Grande, Iggy Azalea",pop,193920,False,72,166,"US, US",Pop
Stay With Me,Sam Smith,soft pop,172723,False,77,184,GB,Pop
Timber,"Pitbull, Kesha","dance-pop, dance-pop",204053,False,49,177,"US, US",Unknown
Pompeii,Bastille,pop rock,214147,False,68,182,GB,Rock
Shake It Off,Taylor Swift,pop,219200,False,45,2,US,Pop
Am I Wrong,Nico & Vinz,afrobeat,247520,False,52,169,NO,Traditional music
Turn Down for What,"DJ Snake, Lil Jon",crunk,213733,False,65,185,"FR, US",Hip Hop
The Monster,"Eminem, Rihanna","rap, hip hop",250188,True,51,1,"US, US",Hip Hop
Say Something,"A Great Big World, Christina Aguilera","indie pop, pop",229400,False,65,185,"US, US",Pop
Team,Lorde,pop,193058,False,72,183,NZ,Pop
Let Her Go,Passenger,folk pop,252733,False,0,0,GB,Pop
Royals,Lorde,pop,190185,False,72,183,NZ,Pop
"Let It Go - From ""Frozen""/Soundtrack Version",Idina Menzel,musicals,223840,False,47,182,US,Classical
Wake Me Up,Avicii,edm,249693,False,43,3,SE,Electronic
Demons,Imagine Dragons,alternative rock,175200,False,68,2,US,Rock
Story of My Life,One Direction,boy band,244560,False,0,0,Unknown,Pop
Chandelier,Sia,pop,216120,False,75,170,AU,Pop
Black Widow,"Iggy Azalea, Rita Ora","hip hop, electropop",209423,True,46,5,"US, GB",Hip Hop
Bang Bang,"Jessie J, Ariana Grande, Nicki Minaj",pop,199320,False,55,166,"GB, US, US",Pop
Latch,"Disclosure, Sam Smith","house, soft pop",255866,False,63,3,"GB, GB",Electronic
Maps,Maroon 5,pop,189960,False,79,166,US,Pop
Loyal (feat. Lil Wayne & Tyga),"Chris Brown, Lil Wayne, Tyga","r&b, rap, hip hop",264946,True,72,185,"US, US, US",R&B
Best Day Of My Life,American Authors,pop rock,194240,False,74,175,US,Rock
Habits (Stay High),Tove Lo,electropop,209160,False,70,5,SE,Pop
Summer,Calvin Harris,edm,222533,False,78,185,Unknown,Electronic
Boom Clap,Charli xcx,"hyperpop, art pop",169866,False,43,167,Unknown,Pop
Drunk in Love (feat. JAY-Z),"Beyoncé, JAY-Z","east coast hip hop, hip hop, rap",323480,True,67,185,"US, US",Hip Hop
Anaconda,Nicki Minaj,hip hop,260239,True,41,179,US,Hip Hop
Break Free,"Ariana Grande, Zedd","edm, pop",214840,False,74,166,"US, DE",Electronic
Bailando - Spanish Version,"Enrique Iglesias, Descemer Bueno, Gente De Zona","latin, latin pop, latin dance",243293,False,20,1,"ES, CU, CU",Latin
Burn,Ellie Goulding,electropop,231211,False,53,4,GB,Pop
Wiggle (feat. Snoop Dogg),"Jason Derulo, Snoop Dogg","west coast hip hop, hip hop, g-funk, rap, gangster rap",193295,False,59,165,"US, US",Hip Hop
Rather Be (feat. Jess Glynne),"Clean Bandit, Jess Glynne","electronic, dance-pop",227833,False,68,169,"GB, GB",Electronic
Don't Tell 'Em,"Jeremih, YG",hyphy,266840,True,70,184,"US, US",Hip Hop
Show Me (feat. Chris Brown),"Kid Ink, Chris Brown",r&b,217800,True,65,185,"US, US",R&B
Wrecking Ball,Miley Cyrus,pop,221360,False,75,185,US,Pop
Not a Bad Thing,Justin Timberlake,pop,266533,True,0,0,US,Pop
Roar,Katy Perry,pop,222666,False,44,176,US,Pop
Ain't It Fun,Paramore,"emo, emo pop, pop punk",296520,False,70,140,US,Rock
The Man,Aloe Blacc,contemporary r&b,254880,False,2,0,US,R&B
This Is How We Roll,"Florida Georgia Line, Luke Bryan","pop country, acoustic country, country",220906,False,64,183,"US, CA",Country
Classic,MKTO,Unknown,175333,False,0,0,US,Unknown
A Sky Full of Stars,Coldplay,alternative rock,267866,False,51,171,GB,Rock
Don't,Ed Sheeran,soft pop,219840,False,65,163,GB,Pop
Na Na,Trey Songz,r&b,231906,False,37,170,US,R&B
Hot N*gga,Bobby Shmurda,drill,194561,True,64,185,Unknown,Hip Hop
"Hold On, We're Going Home","Drake, Majid Jordan","rap, hip hop",227026,False,24,20,"CA, CA",Hip Hop
Sing,Ed Sheeran,soft pop,235382,False,63,163,GB,Pop
Radioactive,Imagine Dragons,alternative rock,186813,False,67,2,US,Rock
My Nigga,"YG, Jeezy, Rich Homie Quan","southern hip hop, crunk, hyphy, rap, gangster rap",236093,True,0,0,"US, US, US",Hip Hop
Cool Kids,Echosmith,indie pop,237626,False,67,172,Unknown,Pop
Hey Brother,Avicii,edm,255093,False,2,0,SE,Electronic
Trumpets,Jason Derulo,pop,217306,False,45,165,US,Pop
Animals,Maroon 5,pop,231013,False,76,166,US,Pop
Burnin' It Down,Jason Aldean,"acoustic country, country",219160,False,0,0,US,Country
Play It Again,Luke Bryan,"acoustic country, country",226866,False,70,184,CA,Country
2 On (feat. ScHoolboy Q),"Tinashe, ScHoolboy Q",alternative r&b,227000,True,75,185,"US, Unknown",R&B
Dirt,Florida Georgia Line,"pop country, acoustic country, country",230586,False,55,184,US,Country
Love Runs Out,OneRepublic,soft pop,224226,False,57,183,US,Pop
Bottoms Up,Brantley Gilbert,"country hip hop, acoustic country, country rock, country",220200,False,61,2,US,Hip Hop
Shower,Becky G,"latin, reggaeton",206166,False,73,185,GB,Latin
Me And My Broken Heart,Rixton,boy band,193975,False,36,172,Unknown,Pop
Animals,Martin Garrix,"edm, progressive house, electronica",304228,True,4,0,NL,Electronic
Lifestyle,"Rich Gang, Young Thug, Rich Homie Quan","southern hip hop, rap, trap, melodic rap",269693,True,65,166,"US, CA, US",Hip Hop
American Kids,Kenny Chesney,country,182960,False,67,185,US,Country
Brave,Sara Bareilles,classic pop and rock,220573,False,62,185,US,Unknown
Sweater Weather,The Neighbourhood,rock,240400,False,85,183,GB,Rock
Leave The Night On,Sam Hunt,"pop country, country",192160,False,56,184,US,Country
