Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country
End Of The Road,Boyz II Men,pop,349640,False,0,0,US
Baby Got Back,Sir Mix-A-Lot,hip hop,262826,True,0,0,US
Jump,Kris Kross,hip hop,195106,False,66,185,US
Save The Best For Last,Vanessa Williams,soundtrack,219146,False,0,0,US
Baby-Baby-Baby,TLC,contemporary r&b,315040,False,50,185,US
Tears in Heaven,Eric Clapton,"classic rock, blues rock, blues",271760,False,0,0,GB
My Lovin' (You're Never Gonna Get It),En Vogue,new jack swing,281613,False,58,174,US
Under the Bridge,Red Hot Chili Peppers,"alternative rock, rock, funk rock",264306,False,82,172,US
All 4 Love,Color Me Badd,new jack swing,211493,False,53,184,US
Just Another Day,Jon Secada,latin pop,327426,False,67,184,US
I Love Your Smile,Shanice,new jack swing,257973,False,60,184,US
To Be With You,Mr. Big,glam metal,210480,False,62,178,US
I'm Too Sexy,Right Said Fred,pop,170466,False,1,0,GB
Black or White - Single Version,Michael Jackson,pop,202853,False,56,183,US
Achy Breaky Heart,Billy Ray Cyrus,country,203373,False,0,0,US
"I'll Be There (feat. Trey Lorenz) - Live at MTV Unplugged, Kaufman Astoria Studios, New York - March 1992","Mariah Carey, Trey Lorenz",christmas,282373,False,45,185,"US, US"
November Rain,Guns N' Roses,"classic rock, rock, glam metal, hard rock",537506,False,2,0,US
Life Is A Highway,Tom Cochrane,pop,266560,False,56,183,Unknown
Remember the Time,Michael Jackson,pop,239226,False,75,185,US
Finally,CeCe Peniston,2008 universal fire victim,249066,False,52,104,US
This Used to Be My Playground,Madonna,pop,310266,False,50,185,US
Sometimes Love Just Ain't Enough,"Patty Smyth, Don Henley","2008 universal fire victim, rock",267600,False,64,184,"US, US"
Can't Let Go,Mariah Carey,christmas,266560,False,48,185,US
Jump Around,House Of Pain,hip hop,214946,False,3,0,US
Diamonds and Pearls,Prince,funk rock,285266,False,48,183,US
Don't Let the Sun Go Down on Me,"George Michael, Elton John","classical, pop",346960,False,5,0,"GB, GB"
Masterpiece,Atlantic Starr,quiet storm,295346,False,49,183,US
If You Asked Me To,Céline Dion,variété française,234360,False,55,185,CA
Giving Him Something He Can Feel,En Vogue,new jack swing,235706,False,51,174,US
Live and Learn,Joe Public,new jack swing,257906,False,0,6,US
Come & Talk To Me,Jodeci,"smooth r&b, new jack swing, quiet storm, r&b",276266,False,57,184,US
Smells Like Teen Spirit,Nirvana,"rock, grunge",301920,False,82,167,US
Humpin' Around,Bobby Brown,new jack swing,378360,False,0,0,US
Damn I Wish I Was Your Lover,Sophie B. Hawkins,rock,323266,False,53,183,US
Tell Me What You Want Me to Do,Tevin Campbell,"new jack swing, quiet storm",256040,False,51,184,US
Ain't 2 Proud 2 Beg,TLC,contemporary r&b,336560,False,43,185,US
It's So Hard To Say Goodbye To Yesterday,Boyz II Men,"new jack swing, quiet storm, r&b",168626,False,0,0,US
Move This,"Technotronic, Ya Kid K","eurodance, dance, hip house",319373,False,43,183,"BE, BE"
Bohemian Rhapsody - Remastered 2011,Queen,"classic rock, rock, glam rock",354320,False,4,0,GB
Tennessee - Remastered 2001,Arrested Development,boom bap,272706,False,34,184,US
The Best Things In Life Are Free,"Luther Vandross, Janet Jackson, Bell Biv DeVoe, Ralph Tresvant, Steve Hodge","new jack swing, quiet storm, soul",276066,False,34,184,"US, US, US, US, GB"
Make It Happen,Mariah Carey,christmas,307000,False,46,185,US
The One,Elton John,pop,351386,False,0,0,GB
Set Adrift On Memory Bliss,P.M. Dawn,hip hop,211661,False,0,0,US
Stay,Shakespears Sister,pop,227360,False,0,0,GB
2 Legit 2 Quit,"MC Hammer, Saja","malay, dangdut",333624,False,50,184,"US, LT"
Please Don't Go,K.W.S.,british,373600,False,44,185,GB
Breakin' My Heart (Pretty Brown Eyes),Mint Condition,"neo soul, new jack swing, quiet storm, smooth r&b",356787,False,0,0,US
Wishing on a Star,The Cover Girls,"funk melody, freestyle, miami bass",240706,False,34,185,US
She's Playing Hard To Get,Hi-Five,"new jack swing, quiet storm",276573,False,44,182,US
I'd Die Without You,P.M. Dawn,hip hop,250693,False,0,0,US
Good For Me,Amy Grant,"christian, christmas, ccm",239493,False,34,184,US
All I Want,Toad The Wet Sprocket,alternative rock,196333,False,55,185,US
When a Man Loves a Woman,Michael Bolton,soft rock,231066,False,66,185,US
I Can't Dance - Remastered 2007,Genesis,"symphonic rock, art rock, progressive rock",241360,False,3,0,GB
Hazard,Richard Marx,soft rock,316733,False,45,184,DE
Mysterious Ways,U2,rock,243586,False,0,0,IE
Too Funky - Single Edit,George Michael,classical,224933,False,2,0,GB
How Do You Talk To An Angel?,The Heights,soft rock,227266,False,48,184,GB
One,U2,rock,276186,False,0,0,IE
Keep On Walkin',CeCe Peniston,2008 universal fire victim,270837,False,41,183,US
Hold On My Heart - Remastered 2007,Genesis,"symphonic rock, art rock, progressive rock",278000,False,1,0,GB
The Way I Feel About You,Karyn White,"new jack swing, quiet storm",275466,False,33,184,US
"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""","Céline Dion, Peabo Bryson","quiet storm, variété française",249240,False,64,185,"CA, US"
Warm It Up,Kris Kross,hip hop,248333,False,42,185,US
In the Closet,Michael Jackson,pop,390573,False,59,185,US
People Everyday,Arrested Development,boom bap,206893,False,42,184,US
No Son Of Mine,Genesis,"symphonic rock, art rock, progressive rock",395653,False,0,0,GB
Wildside,Marky Mark And The Funky Bunch,hip house,307266,False,33,184,US
Do I Have To Say The Words?,Bryan Adams,rock,371200,False,0,0,CA
Friday I'm In Love,The Cure,"darkwave, new wave, post-punk",215160,False,1,0,GB
Everything About You,Ugly Kid Joe,glam metal,255160,True,50,184,US
Blowing Kisses In The Wind,Paula Abdul,dance-pop,281797,False,32,184,US
Thought I'd Died And Gone To Heaven,Bryan Adams,rock,348466,False,0,0,CA
Rhythm Is A Dancer,SNAP!,eurodance,332229,False,4,0,DE
Addams Groove,MC Hammer,hip hop,239040,False,38,184,US
Missing You Now,"Michael Bolton, Kenny G","soft rock, christmas, smooth jazz",273560,False,0,0,"US, US"
Back to the Hotel,N2DEEP,"west coast hip hop, g-funk",304360,True,31,172,US
Everything Changes,Kathy Troccoli,ccm,262200,False,26,185,US
Have You Ever Needed Someone So Bad,Def Leppard,"classic rock, glam metal, glam rock",324026,False,53,184,GB
Take This Heart,Richard Marx,soft rock,250666,False,31,184,DE
When I Look Into Your Eyes,Firehouse,"glam metal, glam rock",239866,False,61,185,US
I Wanna Love You,Jade,new jack swing,271400,False,44,184,US
Uhh Ahh,Boyz II Men,"new jack swing, quiet storm, r&b",228866,False,0,0,US
Real Love,Mary J. Blige,r&b,269973,False,0,0,US
Justified & Ancient,The KLF,acid house,228372,False,49,185,GB
Slow Motion,Color Me Badd,new jack swing,265666,False,23,184,US
What About Your Friends,TLC,contemporary r&b,293600,False,50,185,US
Thinkin' Back,Color Me Badd,new jack swing,322533,False,24,184,US
Would I Lie To You?,Charles & Eddie,pop soul,279600,False,0,0,US
That's What Love Is For,Amy Grant,"christian, christmas, ccm",257293,False,45,184,US
Keep Coming Back,Richard Marx,soft rock,409360,False,29,184,DE
Free Your Mind,En Vogue,new jack swing,293105,False,56,174,US
Keep It Comin',Keith Sweat,"new jack swing, quiet storm, r&b",246373,False,28,174,Unknown
Just Take My Heart,Mr. Big,glam metal,265306,False,41,178,US
I Will Remember You,Amy Grant,"christian, christmas, ccm",300560,False,37,184,US
We Got A Love Thang,CeCe Peniston,2008 universal fire victim,328800,False,43,183,US
Let's Get Rocked,Def Leppard,"classic rock, glam metal, glam rock",295957,False,56,184,GB
They Want EFX,Das EFX,"east coast hip hop, boom bap, hip hop, hardcore hip hop",221400,False,48,184,US
I Can't Make You Love Me,Bonnie Raitt,blues,332960,False,61,184,US
