Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country,Main Genre
Bette Davis Eyes,Kim Carnes,pop,228000,False,78,184,US,Pop
"Endless Love - From ""The Endless Love"" Soundtrack","Lionel Richie, Diana Ross","disco, motown",266266,False,52,184,"US, US",R&B
Lady,Kenny Rogers,country,234360,False,25,184,US,Country
(Just Like) Starting Over - Remastered 2010,John Lennon,christmas,236546,False,53,184,GB,Jazz
Jessie's Girl,Rick Springfield,power pop,194120,False,75,181,AU,Pop
Celebration,Kool & The Gang,"disco, funk",298866,False,70,184,US,R&B
Kiss on My List,Daryl Hall & John Oates,soft rock,264986,False,62,185,US,Rock
I Love a Rainy Night - 2009 Remaster,Eddie Rabbitt,country,189320,False,30,184,US,Country
9 to 5,Dolly Parton,country,162466,False,76,185,US,Country
Keep on Loving You,REO Speedwagon,"soft rock, classic rock, album rock",200293,False,73,185,US,Rock
Theme from The Greatest American Hero (Believe It or Not) (feat. Larry Carlton),"Mike Post, Larry Carlton","jazz, jazz fusion, cool jazz, smooth jazz",194266,False,26,184,"US, US",Jazz
Morning Train (Nine to Five),Sheena Easton,pop,200973,False,48,185,GB,Pop
Being With You,Smokey Robinson,"quiet storm, motown",246960,False,56,183,US,R&B
Queen Of Hearts,Juice Newton,country,205826,False,58,184,US,Country
Rapture,Blondie,new wave,299373,False,55,184,US,Rock
A Woman Needs Love (Just Like You Do),"Ray Parker Jr., Raydio",post-disco,249053,False,47,185,"US, US",R&B
The Tide Is High - Remastered 2001,Blondie,new wave,280266,False,49,184,US,Rock
Just the Two of Us (feat. Bill Withers),"Grover Washington, Jr., Bill Withers","soul jazz, motown, soul, smooth jazz",438493,False,75,184,"US, US, US",Jazz
Slow Hand,The Pointer Sisters,disco,231960,False,56,185,US,R&B
I Love You,Climax Blues Band,blues rock,245452,False,53,182,GB,Rock
Woman - Remastered 2010,John Lennon,christmas,212933,False,60,184,GB,Jazz
Sukiyaki - Remastered 2002,A Taste Of Honey,"disco, boogie",223200,False,32,184,US,R&B
The Winner Takes It All,ABBA,disco,294733,False,1,0,SE,R&B
Stars On 45 - Original Single Version,Stars On 45,disco,286666,False,38,185,NL,R&B
Angel Of The Morning,Juice Newton,country,250440,False,62,184,US,Country
Love On The Rocks,Neil Diamond,singer-songwriter,217893,False,47,184,US,Folk/Acoustic
Every Woman in the World,Air Supply,soft rock,209600,False,62,185,AU,Rock
The One That You Love,Air Supply,soft rock,259000,False,63,171,AU,Rock
Guilty (feat. Barry Gibb),"Barbra Streisand, Barry Gibb",adult standards,264333,False,62,185,"US, AU",Easy listening
The Best Of Times,Styx,"progressive rock, classic rock, album rock",257866,False,54,184,US,Rock
Elvira,The Oak Ridge Boys,"southern gospel, christian country",225626,False,57,184,US,Country
Take It On the Run,REO Speedwagon,"soft rock, classic rock, album rock",239680,False,67,185,US,Rock
(There's) No Gettin' Over Me,Ronnie Milsap,"country, traditional country",199680,False,61,184,US,Country
Living Inside Myself,Gino Vannelli,album rock,263226,False,49,185,CA,Rock
Woman in Love,Barbra Streisand,adult standards,231840,False,67,185,US,Easy listening
Boy From New York City,The Manhattan Transfer,vocal jazz,222160,False,0,0,US,Jazz
Urgent,Foreigner,"classic rock, album rock",271200,False,67,175,US,Rock
Passion,Rod Stewart,soft rock,333200,False,43,184,GB,Rock
Lady (You Bring Me Up),Commodores,motown,293226,False,57,183,US,R&B
Crying,Don McLean,folk rock,230560,False,45,185,US,Rock
Hearts,Marty Balin,album rock,258773,False,52,184,US,Rock
It's My Turn,Diana Ross,"disco, motown",236026,False,45,184,US,R&B
You Make My Dreams (Come True),Daryl Hall & John Oates,soft rock,190626,False,79,185,US,Rock
I Don't Need You,Kenny Rogers,country,208866,False,48,184,US,Country
How 'Bout Us,Champaign,quiet storm,273226,False,47,185,US,R&B
Hit Me With Your Best Shot,Pat Benatar,album rock,171266,False,70,184,US,Rock
The Breakup Song,The Greg Kihn Band,new wave,169693,False,0,0,US,Rock
Time,The Alan Parsons Project,"progressive rock, classic rock, symphonic rock",314640,False,3,0,GB,Rock
Hungry Heart,Bruce Springsteen,rock,199453,False,72,185,US,Rock
Sweetheart,Franke & The Knockouts,"arena rock, album rock",251293,False,36,24,US,Rock
Somebody's Knockin',Terri Gibbs,2008 universal fire victim,181666,False,47,5,US,Unknown
More Than I Can Say,Leo Sayer,soft rock,222626,False,38,3,GB,Rock
Together,Tierra,heavy metal,264277,False,12,185,ES,Metal
Too Much Time On My Hands,Styx,"progressive rock, classic rock, album rock",271266,False,58,184,US,Rock
What Are We Doin' In Love!,"Dottie West, Kenny Rogers","country, traditional country",184457,False,31,184,"US, US",Country
Who's Crying Now,Journey,"classic rock, album rock",300146,False,1,0,US,Rock
"De Do Do Do, De Da Da Da",The Police,new wave,247293,False,63,184,GB,Rock
This Little Girl,Gary U.S. Bonds,doo-wop,222706,False,32,183,US,Blues
