Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country,Main Genre
Tie a Yellow Ribbon Round the Ole Oak Tree (feat. Tony Orlando) - 1998 Remastered,"Dawn, Tony Orlando","hip hop, jazz",206253,False,51,185,"US, US",Hip Hop
"Bad, Bad Leroy Brown",Jim Croce,"folk rock, singer-songwriter",182240,False,1,0,US,Rock
Killing Me Softly With His Song,Roberta Flack,adult standards,286920,False,73,185,US,Easy listening
Let's Get It On,Marvin Gaye,"northern soul, quiet storm, motown, soul",291360,False,69,184,US,R&B
My Love - 2018 Remaster,Wings,rock,247733,False,59,184,GB,Rock
Why Me,Kris Kristofferson,country,206960,False,45,185,US,Country
Crocodile Rock,Elton John,pop,235440,False,73,184,GB,Pop
Will It Go Round In Circles,Billy Preston,2008 universal fire victim,268200,False,25,104,US,Unknown
You're So Vain,Carly Simon,soft rock,258411,False,78,184,US,Rock
Touch Me In The Morning,Diana Ross,"disco, motown",207413,False,51,184,US,R&B
The Night the Lights Went out in Georgia,Vicki Lawrence,2008 universal fire victim,220520,False,39,177,US,Unknown
Playground in My Mind (Rerecorded),Clint Holmes,_edit,178866,False,5,185,US,Unknown
Brother Louie,"The Stories, Ian Lloyd","album rock, glam rock, power pop",235942,False,19,185,"GB, GB",Rock
Delta Dawn,Helen Reddy,pop,190506,False,44,184,AU,Pop
Me and Mrs. Jones,Billy Paul,"motown, philly soul, soul",284906,False,65,185,GB,R&B
Frankenstein,The Edgar Winter Group,classic rock,284293,False,37,183,US,Rock
Drift Away,Dobie Gray,northern soul,280400,False,23,184,US,R&B
Little Willy,Sweet,glam rock,194880,False,25,183,GB,Rock
You Are The Sunshine Of My Life,Stevie Wonder,"motown, soul",178200,False,68,184,US,R&B
Half-Breed,Cher,pop,167533,False,41,184,US,Pop
"That Lady, Pts. 1 & 2",The Isley Brothers,"northern soul, quiet storm, motown, soul",334386,False,54,185,US,R&B
Pillow Talk,Sylvia,jazz,265600,False,37,14,SE,Jazz
We're An American Band - Remastered 1999,Grand Funk Railroad,classic rock,207040,False,17,183,US,Rock
Right Place Wrong Time,Dr. John,psychedelic rock,175240,False,58,184,US,Rock
Wildflower,Skylark,Unknown,250400,False,43,183,IT,Unknown
Superstition,Stevie Wonder,"motown, soul",266133,False,66,184,US,R&B
Loves Me Like a Rock,Paul Simon,singer-songwriter,213453,False,54,185,US,Folk/Acoustic
The Morning After - Single Version,Maureen McGovern,broadway theatre,139226,False,44,181,US,Unknown
Rocky Mountain High,John Denver,folk,283640,False,66,185,US,Folk/Acoustic
Stuck In The Middle With You,Stealers Wheel,british folk rock,208946,False,76,184,GB,Unknown
Shambala - Single Version,Three Dog Night,rock,204106,False,58,184,US,Rock
Love Train,The O'Jays,"motown, quiet storm, philly soul, soul",178400,False,65,185,US,R&B
I'm Gonna Love You Just A Little More Baby,Barry White,"disco, quiet storm, philly soul, soul",431506,False,57,184,US,R&B
"Say, Has Anybody Seen My Sweet Gypsy Rose (feat. Tony Orlando) - Digitally Remastered 1998","Dawn, Tony Orlando",pinoy rock,172160,False,28,185,"US, US",Rock
Keep On Truckin' - Pt. 1 / Single Version,Eddie Kendricks,"motown, philly soul, soul",212760,False,28,184,US,R&B
Dancing in the Moonlight - Remastered 40th Anniversary Edition,King Harvest,audio drama,178045,False,29,107,US,Unknown
Danny's Song,Anne Murray,country,188293,False,49,184,CA,Country
Monster Mash,"Bobby ""Boris"" Pickett",rock,191506,False,39,185,US,Rock
Natural High,Bloodstone,quiet storm,240466,False,56,185,US,R&B
Diamond Girl,Seals and Crofts,soft rock,253400,False,52,184,US,Rock
Long Train Running - Live,The Doobie Brothers,"southern rock, soft rock, classic rock",289960,False,1,184,US,Rock
Give Me Love (Give Me Peace On Earth) - 2009 Mix,George Harrison,rock,215266,False,0,0,GB,Rock
If You Want Me to Stay,Sly & The Family Stone,"soul, motown, funk, funk rock",180493,False,62,185,US,R&B
Daddy's Home,Jermaine Jackson,alliteration,184600,False,36,184,US,Unknown
Neither One Of Us (Wants To Be The First To Say Goodbye),Gladys Knight & The Pips,"northern soul, motown, soul",264266,False,57,184,US,R&B
I'm Doin' Fine Now,New York City,"northern soul, philly soul, motown",171173,False,33,184,Unknown,R&B
Could It Be I'm Falling in Love,The Spinners,"motown, philly soul, soul, northern soul",249733,False,63,184,GB,R&B
Daniel,Elton John,pop,234666,False,69,184,GB,Pop
Midnight Train to Georgia,Gladys Knight & The Pips,"northern soul, motown, soul",279333,False,71,185,US,R&B
Smoke On The Water - Remastered 2012,Deep Purple,"rock, hard rock, classic rock",340742,False,71,181,GB,Rock
"The Cover of ""Rolling Stone""",Dr. Hook,rock,172240,False,14,170,US,Rock
Behind Closed Doors,Charlie Rich,traditional country,174826,False,44,185,US,Country
Your Mama Don't Dance,Loggins & Messina,american,168200,False,42,185,US,Unknown
Feelin' Stronger Every Day - 2002 Remaster,Chicago,soft rock,254933,False,49,184,US,Rock
The Cisco Kid,War,psychedelic rock,267693,False,37,185,US,Rock
Live And Let Die - 2018 Remaster,Wings,rock,192773,False,63,184,GB,Rock
"Oh, Babe What Would You Say",Hurricane Smith,indie folk,209120,False,37,184,US,Folk/Acoustic
I Believe In You (You Believe In Me),Johnnie Taylor,"soul blues, blues, soul",306666,False,13,133,US,Blues
Sing,Carpenters,"christmas, adult standards",198760,False,50,184,US,Jazz
Ain't No Woman (Like The One I've Got),Four Tops,"northern soul, motown, soul",187773,False,57,184,US,R&B
Dueling Banjos,"Eric Weissberg, Steve Mandell",bluegrass,194879,False,48,184,"GB, GB",Country
Higher Ground,Stevie Wonder,"motown, soul",222600,False,65,184,US,R&B
Here I Am (Come and Take Me),Al Green,"motown, soul blues, soul",256693,False,50,185,US,R&B
My Maria,B.W. Stevenson,rock,152000,False,44,185,US,Rock
Superfly,Curtis Mayfield,"motown, soul",235026,False,14,0,US,R&B
Get Down,Gilbert O'Sullivan,british,159680,False,0,0,IE,Unknown
Last Song,Edward Bear,british,195120,False,42,184,GB,Unknown
Reelin' In The Years,Steely Dan,classic rock,275466,False,1,0,Unknown,Rock
Hocus Pocus,Focus,"progressive rock, nederpop, symphonic rock",402866,False,49,185,NL,Rock
Yesterday Once More,Carpenters,"christmas, adult standards",233533,False,68,184,US,Jazz
Boogie Woogie Bugle Boy,Bette Midler,pop,137173,False,36,184,US,Pop
Clair,Gilbert O'Sullivan,british,179600,False,0,0,IE,Unknown
Do It Again,Steely Dan,classic rock,356733,False,1,0,Unknown,Rock
Kodachrome,Paul Simon,singer-songwriter,215400,False,61,185,US,Folk/Acoustic
Why Can't We Live Together,Timmy Thomas,soul,277973,False,48,185,US,R&B
So Very Hard to Go,Tower Of Power,"funk, jazz funk",217240,False,50,184,US,R&B
Do You Want to Dance,Bette Midler,pop,162866,False,40,184,US,Pop
Rockin' Pneumonia And The Boogie Woogie Flu,Johnny Rivers,country,210133,False,37,184,US,Country
Ramblin' Man,Allman Brothers Band,"southern rock, blues rock, classic rock, country rock",288506,False,55,184,US,Rock
Masterpiece - Single Version,The Temptations,"motown, soul",262760,False,21,184,US,R&B
Peaceful,Helen Reddy,pop,173986,False,30,184,AU,Pop
One of a Kind (Love Affair),The Spinners,"motown, philly soul, soul, northern soul",214146,False,41,184,GB,R&B
Funny Face,Donna Fargo,2008 universal fire victim,153692,False,0,181,US,Unknown
Funky Worm,Ohio Players,soul,160986,False,0,0,US,R&B
Angie - Remastered 2009,The Rolling Stones,"rock, classic rock",272000,False,73,184,GB,Rock
Jambalaya (On The Bayou),John Fogerty,country rock,197760,False,46,185,US,Rock
Don't Expect Me to Be Your Friend,Lobo,2008 universal fire victim,217906,False,49,184,US,Unknown
Break Up To Make Up,The Stylistics,"motown, quiet storm, philly soul, smooth soul",239840,False,0,0,GB,R&B
Daisy a Day,Jud Strunk,Unknown,169333,False,0,0,US,Unknown
"Also Sprach Zarathustra - Live at the Felt Forum, NYC, NY - 4/20/1973",Deodato,"brazilian jazz, jazz fusion, jazz funk",663133,False,8,185,BR,Jazz
Stir It Up,Johnny Nash,country,182466,False,36,144,US,Country
Money,Pink Floyd,"symphonic rock, progressive rock, psychedelic rock, art rock, classic rock, rock",382834,True,73,185,Unknown,Rock
Gypsy Man,War,psychedelic rock,323626,False,26,185,US,Rock
The World Is A Ghetto,War,psychedelic rock,244360,False,2,185,US,Rock
Yes We Can Can,The Pointer Sisters,disco,325285,False,0,0,US,R&B
Free Ride,The Edgar Winter Group,classic rock,187173,False,44,183,US,Rock
Space Oddity - 2015 Remaster,David Bowie,"glam rock, art rock",318026,False,71,185,Unknown,Rock
It Never Rains in Southern California,Albert Hammond,pop rock,233506,False,66,185,GB,Rock
The Twelfth Of Never,Donny Osmond,classic pop and rock,161706,False,29,184,US,Unknown
Papa Was A Rolling Stone - Single Version,The Temptations,"motown, soul",418133,False,13,184,US,R&B
