Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country,Main Genre
To Sir With Love (From 'To Sir With Love') - 2005 Remastered Version,Lulu,pop,167666,False,14,183,Unknown,Pop
The Letter - Mono Single Version,The Box Tops,blue-eyed soul,116173,False,29,185,US,Unknown
Ode To Billie Joe,Bobbie Gentry,baroque pop,255001,False,51,184,US,Pop
Windy - Remastered Version,The Association,"baroque pop, acid rock",176600,False,48,184,GB,Pop
I'm a Believer - 2006 Remaster,The Monkees,pop,167373,False,72,185,US,Pop
Light My Fire,The Doors,"psychedelic rock, classic rock, acid rock",429760,False,68,184,US,Rock
Somethin' Stupid,"Frank Sinatra, Nancy Sinatra","swing music, vocal jazz, jazz, christmas, adult standards, big band",162493,False,76,184,"US, US",Jazz
Happy Together - 2016 Remaster,The Turtles,rock,172519,False,21,185,GB,Rock
Groovin',The Young Rascals,blue-eyed soul,151289,False,61,171,US,Unknown
Can't Take My Eyes off You,Frankie Valli,aln-sh,203680,False,77,184,US,Unknown
Little Bit O' Soul - Remastered,Music Explosion,"garage rock, bubblegum pop",141866,False,34,183,GB,Rock
I Think We're Alone Now - Single Version,Tommy James & The Shondells,garage rock,130320,False,53,184,US,Rock
Respect,Aretha Franklin,"jazz blues, soul, motown",147600,False,73,169,US,Blues
I Was Made To Love Her,Stevie Wonder,"soul, motown",156440,False,54,184,US,R&B
Come Back When You Grow Up,Bobby Vee,"doo-wop, rock and roll",138840,False,31,184,US,Blues
Kind of a Drag,The Buckinghams,baroque pop,127160,False,27,185,GB,Pop
Sweet Soul Music,Arthur Conley,"soul, northern soul, motown",141066,False,0,0,GB,R&B
Expressway to Your Heart,The Soul Survivors,"motown, philly soul",140174,False,0,0,US,R&B
Soul Man,Sam & Dave,"soul, motown",159000,False,63,184,US,R&B
Never My Love - Remastered Version,The Association,"baroque pop, acid rock",187693,False,54,184,GB,Pop
"Apples, Peaches, Pumpkin Pie",Jay & The Techniques,"northern soul, philly soul",148493,False,38,184,US,R&B
