Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country,Main Genre
Stranger On The Shore,Acker Bilk,easy listening,175640,False,0,0,GB,Easy listening
I Can't Stop Loving You,Ray Charles,"blues, soul, vocal jazz, jazz blues, soul blues",256120,False,3,0,US,Blues
Mashed Potato Time,Dee Dee Sharp,"northern soul, doo-wop, philly soul",151093,False,0,0,US,R&B
Roses Are Red (My Love) - Single Version,Bobby Vinton,"adult standards, doo-wop",158933,False,36,185,US,Easy listening
The Stripper,David Rose & His Orchestra,Unknown,117640,False,19,181,US,Unknown
Johnny Angel,Shelley Fabares,doo-wop,141296,False,2,181,US,Blues
The Loco-Motion,Little Eva,doo-wop,148089,False,1,184,US,Blues
Let Me In,The Sensations,"doo-wop, northern soul",188104,False,11,181,GB,Blues
The Twist,Chubby Checker,rock and roll,153760,False,1,0,Unknown,Rock
Soldier Boy,The Shirelles,"doo-wop, motown",162013,False,0,0,US,Blues
Hey Baby - Remastered,Bruce Channel,rock,139620,False,0,0,US,Rock
The Wanderer,Dion,doo-wop,167160,False,0,0,CA,Blues
Duke of Earl,Gene Chandler,"northern soul, doo-wop",147800,False,30,161,US,R&B
Palisades Park,Freddy Cannon,"rockabilly, doo-wop",113840,False,14,184,US,Rock
Breaking Up Is Hard to Do,Neil Sedaka,"adult standards, doo-wop",136266,False,45,181,US,Easy listening
Wolverton Mountain,Claude King,traditional country,178677,False,3,181,US,Country
Slow Twistin',Chubby Checker,rock and roll,164853,False,25,185,Unknown,Rock
It Keeps Right On A-Hurtin',Johnny Tillotson,doo-wop,173466,False,0,0,US,Blues
The One Who Really Loves You - Single Version,Mary Wells,"doo-wop, northern soul, motown",147466,False,0,0,US,Blues
Good Luck Charm,Elvis Presley,"rockabilly, rock and roll",145080,False,53,185,US,Rock
Midnight In Moscow,Kenny Ball,swing music,180013,False,0,0,US,Jazz
Sheila,Tommy Roe,bubblegum pop,127773,False,26,181,US,Pop
Twistin' the Night Away,Sam Cooke,"soul, motown",159853,False,59,185,US,R&B
The Wah-Watusi,The Orlons,"northern soul, doo-wop, philly soul",152006,False,0,184,GB,R&B
Peppermint Twist,Joey Dee & The Starliters,doo-wop,122017,False,0,181,US,Blues
Break It To Me Gently,Brenda Lee,christmas,158240,False,0,0,Unknown,Jazz
Playboy,The Marvelettes,"doo-wop, northern soul, motown",164840,False,0,0,US,Blues
Ramblin' Rose,Nat King Cole,"christmas, adult standards, vocal jazz",167853,False,45,184,US,Jazz
Sealed With A Kiss - Single Version,Brian Hyland,pop,160080,False,0,0,US,Pop
She Cried,Jay & The Americans,doo-wop,157453,False,15,183,US,Blues
Don't Break The Heart That Loves You,Connie Francis,schlager,182133,False,0,0,US,Pop
Dear Lady Twist,Gary U.S. Bonds,doo-wop,150569,False,0,178,US,Blues
Norman,Sue Thompson,Unknown,141026,False,20,185,US,Unknown
Love Letters,Ketty Lester,northern soul,156734,False,32,184,US,R&B
Party Lights,Claudine Clark,"doo-wop, philly soul",143133,False,25,182,GB,Blues
Cotton Fields,The Highwaymen,rock,134439,False,16,184,GB,Rock
"Alley Cat - Fra Tv-serien ""Omkring Et Flygel""",Bent Fabricius-Bjerre,dansktop,151240,False,25,185,DK,Country
Twist and Shout,The Isley Brothers,"soul, northern soul, motown, quiet storm",157322,False,2,184,US,R&B
"Three Stars Will Shine Tonight (Theme from ""Dr Kildare"")",Richard Chamberlain,composer,160360,False,0,184,DE,Unknown
Tuff,Ace Cannon,Unknown,139093,False,0,179,US,Unknown
Lover Please,Clyde McPhatter,"boogie-woogie, northern soul, doo-wop",116240,False,0,0,US,Blues
I Know,Barbara George,doo-wop,145214,False,0,162,GB,Blues
Young World - Remastered 2005,Ricky Nelson,"rockabilly, doo-wop",146786,False,12,184,US,Rock
Baby It's You,The Shirelles,"doo-wop, motown",161440,False,0,0,US,Blues
Speedy Gonzales,Pat Boone,adult standards,156040,False,0,0,US,Easy listening
A Little Bitty Tear,Burl Ives,christmas,123480,False,3,178,US,Jazz
Crying in the Rain,The Everly Brothers,doo-wop,120306,False,52,184,US,Blues
Al di là,Emilio Pericoli,Unknown,197137,False,0,0,IT,Unknown
Shout Shout (Knock Yourself Out),Ernie Maresca,doo-wop,130093,False,33,181,US,Blues
What's Your Name,Don & Juan,doo-wop,135426,False,34,185,US,Blues
Smoky Places,The Corsairs,doo-wop,176248,False,1,162,GB,Blues
Having a Party,Sam Cooke,"soul, motown",157296,False,37,185,US,R&B
Green Onions,Booker T. & the M.G.'s,funk,176333,False,70,183,US,R&B
You Don't Know Me,Ray Charles Orchestra,jazz,197066,False,4,182,US,Jazz
Sherry,Frankie Valli & The Four Seasons,"northern soul, doo-wop",152160,False,51,184,US,R&B
Johnny Get Angry,Joanie Sommers,"northern soul, vocal jazz",156560,False,30,184,US,R&B
Can't Help Falling in Love,Elvis Presley,"rockabilly, rock and roll",182360,False,79,185,US,Rock
Shout,"Joey Dee, The Starliters",doo-wop,268320,False,7,178,"US, GB",Blues
Rinky Dink,"Dave ""Baby"" Cortez",2008 universal fire victim,172760,False,26,184,US,Unknown
Moon River,Henry Mancini,"exotica, adult standards, easy listening",164986,False,18,167,US,Easy listening
