Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country,Main Genre
In Da Club,50 Cent,hip hop,193466,True,73,12,US,Hip Hop
Ignition - Remix,R. Kelly,r&b,186040,False,58,185,US,R&B
Get Busy,Sean Paul,dancehall,211666,False,4,0,JM,Traditional music
Crazy In Love (feat. JAY-Z),"Beyoncé, JAY-Z","rap, east coast hip hop, hip hop",236133,False,78,181,"US, US",Hip Hop
When I'm Gone,3 Doors Down,post-grunge,260333,False,74,184,US,Metal
Unwell,Matchbox Twenty,post-grunge,228706,False,67,183,US,Metal
Right Thurr,Chingy,crunk,250746,True,69,184,US,Hip Hop
Miss You,Aaliyah,r&b,245226,False,8,0,US,R&B
Picture (feat. Sheryl Crow),"Kid Rock, Sheryl Crow","rock, pop",298960,False,68,171,"US, US",Rock
Bring Me To Life,Evanescence,alternative metal,235893,False,84,180,US,Metal
Get Low,"Lil Jon & The East Side Boyz, Ying Yang Twins","southern hip hop, crunk",334066,True,74,185,"Unknown, US",Hip Hop
Baby Boy (feat. Sean Paul),"Beyoncé, Sean Paul",dancehall,244826,False,66,181,"US, JM",Traditional music
Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,"Nelly, Murphy Lee, Diddy","east coast hip hop, hip hop",293666,True,51,184,"US, US, US",Hip Hop
21 Questions,"50 Cent, Nate Dogg","gangster rap, west coast hip hop, east coast hip hop, g-funk",224426,True,71,12,"US, US",Hip Hop
All I Have (feat. LL Cool J),"Jennifer Lopez, LL COOL J",east coast hip hop,254466,False,62,181,"US, US",Hip Hop
Beautiful,Christina Aguilera,pop,238560,False,68,185,US,Pop
I Know What You Want (feat. Flipmode Squad),"Busta Rhymes, Mariah Carey, Flipmode Squad","christmas, east coast hip hop",252360,False,56,185,"US, US, US",Jazz
I'm with You,Avril Lavigne,pop punk,223066,False,74,185,CA,Rock
Drift Away,Uncle Kracker,country rock,255560,False,67,184,US,Rock
Magic Stick,Lil' Kim,east coast hip hop,359973,True,59,185,US,Hip Hop
P.I.M.P. - Snoop Dogg Remix,"50 Cent, Snoop Dogg","rap, hip hop, west coast hip hop, east coast hip hop, gangster rap, g-funk",288920,True,35,179,"US, US",Hip Hop
"Bump, Bump, Bump (feat. P. Diddy)","B2K, Diddy","east coast hip hop, hip hop",282493,False,23,182,"US, US",Hip Hop
Into You (feat. Tamia),"Fabolous, Tamia",r&b,295773,True,60,184,"US, CA",R&B
Can't Let You Go (feat. Mike Shorey & Lil' Mo),"Fabolous, Mike Shorey, Lil' Mo","hip hop, progressive rock, gangsta rap",223973,True,57,184,"US, GB, US",Hip Hop
Mesmerize,"Ja Rule, Ashanti","r&b, east coast hip hop",278720,True,64,3,"Unknown, US",R&B
Where Is The Love?,Black Eyed Peas,hip hop,272533,False,2,0,US,Hip Hop
The Game of Love (feat. Michelle Branch) - Main / Radio Mix,"Santana, Michelle Branch","latin rock, alternative rock",254466,False,63,185,"US, US",Rock
Lose Yourself,Eminem,"rap, hip hop",320293,True,54,184,US,Hip Hop
Rock Wit U (Awww Baby),Ashanti,r&b,219266,False,1,1,US,R&B
Cry Me a River,Justin Timberlake,pop,288333,False,74,185,US,Pop
How You Gonna Act Like That,Tyrese,"r&b, smooth r&b, quiet storm",294693,False,62,185,Unknown,R&B
Rock Your Body,Justin Timberlake,pop,267266,False,80,185,US,Pop
No Letting Go,Wayne Wonder,"soca, reggae, ragga, lovers rock, dancehall",202013,False,63,184,US,Hip Hop
Frontin' (feat. JAY-Z) - Club Mix,"Pharrell Williams, JAY-Z","rap, east coast hip hop, hip hop",236506,True,64,185,"US, US",Hip Hop
Landslide,The Chicks,country,230549,False,65,185,GB,Country
Work It,Missy Elliott,hip hop,263226,True,69,184,US,Hip Hop
03' Bonnie & Clyde,"JAY-Z, Beyoncé","rap, east coast hip hop, hip hop",205560,True,68,184,"US, US",Hip Hop
Don't Mess With My Man (feat. Brian Casey & Brandon Casey),"Nivea, Brian Casey, Brandon Casey",blues,213226,False,55,185,"US, US, Unknown",Blues
So Gone,Monica,r&b,242773,False,60,185,US,R&B
Air Force Ones,"Nelly, Murphy Lee, Ali, Kyjuan","hip hop, blues, qawwali",304000,True,62,184,"US, US, PK, Unknown",Hip Hop
"Never Leave You (Uh Oooh, Uh Oooh)",Lumidee,american,186120,False,41,184,US,Unknown
Beautiful,"Snoop Dogg, Pharrell Williams, Charlie Wilson","rap, hip hop, sexy drill, west coast hip hop, gangster rap, g-funk",298306,True,69,184,"US, US, US",Hip Hop
Gossip Folks (feat. Ludacris),"Missy Elliott, Ludacris","southern hip hop, hip hop",234893,True,57,184,"US, US",Hip Hop
Miss Independent,Kelly Clarkson,christmas,214786,False,53,28,US,Jazz
Calling All Angels,Train,soft pop,242200,False,55,185,US,Pop
Damn! (feat. Lil' Jon) - Club Mix,"Youngbloodz, Lil Jon","southern hip hop, crunk",298600,True,56,184,"US, US",Hip Hop
This Is The Night,Clay Aiken,christmas,212200,False,20,161,US,Jazz
Your Body Is a Wonderland,John Mayer,singer-songwriter,249626,False,72,185,US,Folk/Acoustic
Headstrong,Trapt,post-grunge,286000,False,72,184,Unknown,Metal
In Those Jeans,Ginuwine,r&b,243306,True,60,185,US,R&B
Stand Up,"Ludacris, Shawnna",southern hip hop,214826,True,29,179,"US, Unknown",Hip Hop
The Remedy (I Won't Worry),Jason Mraz,"soft pop, acoustic pop",256440,False,59,184,US,Pop
Why Don't You & I (feat. Alex Band) - Alt. Version,"Santana, Alex Band","latin rock, heartland rock",228053,False,35,185,"US, US",Rock
Excuse Me Miss,JAY-Z,"rap, east coast hip hop, hip hop",281240,True,54,184,US,Hip Hop
Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,"Jennifer Lopez, Jadakiss, Styles P",east coast hip hop,187840,False,59,185,"US, US, US",Hip Hop
Are You Happy Now?,Michelle Branch,alternative rock,230760,False,50,185,US,Rock
Forever And For Always - Pop Red Edit,Shania Twain,country,243493,False,0,0,CA,Country
I Can,Nas,"east coast hip hop, hip hop",253720,False,58,185,US,Hip Hop
