Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country,Main Genre
Look Away - 2009 Remaster,Chicago,rock,242960,False,50,171,US,Rock
My Prerogative,Bobby Brown,new jack swing,291560,False,61,184,US,R&B
Every Rose Has Its Thorn - 2003 Remaster,Poison,"glam rock, glam metal",260173,False,69,184,US,Rock
Straight Up,Paula Abdul,dance-pop,251466,False,60,184,US,Unknown
Miss You Much,Janet Jackson,new jack swing,252333,False,48,3,US,R&B
Cold Hearted,Paula Abdul,dance-pop,231400,False,52,184,US,Unknown
Wind Beneath My Wings,Bette Midler,pop,293853,False,47,184,US,Pop
Girl You Know It's True,Milli Vanilli,dance-pop,198573,False,59,185,DE,Unknown
"Baby, I Love Your Way/Freebird",Will To Power,"funk melody, freestyle, miami bass",247200,False,57,183,US,Country
Giving You the Best That I Got,Anita Baker,"smooth jazz, smooth soul, quiet storm",260506,False,38,170,US,Jazz
Right Here Waiting,Richard Marx,soft rock,264333,False,76,184,DE,Rock
Waiting for a Star to Fall,Boy Meets Girl,pop,272840,False,28,127,US,Pop
Lost in Your Eyes,Debbie Gibson,pop,215146,False,51,184,US,Pop
Don't Wanna Lose You,Gloria Estefan,latin pop,249133,False,32,185,US,Pop
Heaven,Warrant,"glam rock, glam metal",237306,False,0,0,US,Rock
I'm Gonna Miss You,Milli Vanilli,dance-pop,238840,False,39,185,DE,Unknown
The Look,Roxette,pop,237320,False,2,0,SE,Pop
She Drives Me Crazy,Fine Young Cannibals,new wave,215346,False,0,0,GB,Rock
"On Our Own - Remix / From ""Ghostbusters II"" Soundtrack",Bobby Brown,new jack swing,270333,False,0,0,US,R&B
Two Hearts,Phil Collins,soft rock,204093,False,0,0,GB,Rock
Blame It on the Rain,Milli Vanilli,dance-pop,248520,False,37,185,DE,Unknown
Listen To Your Heart,Roxette,pop,328093,False,42,0,SE,Pop
I'll Be There For You,Bon Jovi,"glam metal, rock",346386,False,0,0,US,Metal
If You Don't Know Me by Now - 2008 Remaster,Simply Red,blue-eyed soul,204000,False,71,185,GB,Unknown
Like a Prayer,Madonna,pop,340866,False,71,185,US,Pop
I'll Be Loving You (Forever),New Kids On The Block,pop,263933,False,56,185,US,Pop
How Can I Fall ?,Breathe,adult contemporary,284360,False,55,184,GB,Unknown
Baby Don't Forget My Number,Milli Vanilli,dance-pop,249573,False,23,185,DE,Unknown
Toy Soldiers,Martika,pop,287533,False,0,0,US,Pop
Forever Your Girl,Paula Abdul,dance-pop,300466,False,45,184,US,Unknown
The Living Years,Mike + The Mechanics,soft rock,330266,False,57,2,GB,Rock
Eternal Flame,The Bangles,jangle pop,238026,False,67,172,US,Pop
Wild Thing,Tone-Loc,hip hop,265626,False,0,0,US,Hip Hop
When I See You Smile,Bad English,"glam metal, album rock",257440,False,62,183,US,Metal
If I Could Turn Back Time,Cher,pop,253706,False,0,0,US,Pop
Buffalo Stance,Neneh Cherry,pop rap,342360,False,53,183,SE,Hip Hop
When I'm With You,Sheriff,glam metal,238040,False,51,183,FR,Metal
Don't Rush Me,Taylor Dayne,dance-pop,229000,False,0,0,US,Unknown
Born To Be My Baby,Bon Jovi,"glam metal, rock",280120,False,0,0,US,Metal
Good Thing,Fine Young Cannibals,new wave,201866,False,0,0,GB,Rock
The Lover In Me,Sheena Easton,pop,301373,False,28,184,GB,Pop
Bust A Move,Young MC,folk rock,262400,False,0,0,CA,Rock
Once Bitten Twice Shy,Great White,"glam rock, glam metal, hard rock",322896,False,5,0,US,Rock
Batdance,Prince,funk rock,373733,False,45,172,US,Rock
Rock On - Ver. 09,Michael Damian,pop,212348,False,31,185,US,Pop
Real Love,"Jody Watley, Louil Silas Jr.","freestyle, new jack swing",264173,False,18,178,"US, Unknown",Hip Hop
Love Shack,The B-52's,"new wave, post-punk",320680,False,69,173,US,Rock
Every Little Step,Bobby Brown,new jack swing,238080,False,43,183,US,R&B
Hangin' Tough,New Kids On The Block,pop,256560,False,47,185,US,Pop
My Heart Can't Tell Me No,Rod Stewart,soft rock,316106,False,47,184,GB,Rock
So Alive,Love and Rockets,"deathrock, new wave, post-punk, darkwave",257826,False,0,0,GB,Rock
You Got It (The Right Stuff),New Kids On The Block,pop,249960,False,53,185,US,Pop
Armageddon It - Remastered 2017,Def Leppard,"glam rock, glam metal, classic rock",322866,False,57,184,GB,Rock
Satisfied,Richard Marx,soft rock,254466,False,43,184,DE,Rock
Express Yourself,Madonna,pop,244173,False,42,185,US,Pop
I Like It,DINO,"funk melody, freestyle, miami bass, new jack swing",307200,False,32,184,GB,Country
"Soldier Of Love - 12"" Version",Donny Osmond,classic pop and rock,353440,False,27,184,US,Unknown
Sowing The Seeds Of Love,Tears For Fears,"synthpop, new wave",376733,False,0,0,GB,Pop
Cherish,Madonna,pop,229600,False,49,145,US,Pop
When the Children Cry,White Lion,"glam rock, glam metal",258600,False,57,184,US,Rock
18 and Life,Skid Row,"glam rock, glam metal, hard rock",231280,False,1,0,US,Rock
I Don't Want Your Love,Duran Duran,"synthpop, new wave",230400,False,23,185,GB,Pop
Second Chance,38 Special,"album rock, southern rock, classic rock",304693,False,57,166,US,Rock
The Way You Love Me,Karyn White,"quiet storm, new jack swing",294720,False,49,184,US,R&B
Funky Cold Medina,Tone-Loc,hip hop,248160,False,0,0,US,Hip Hop
In Your Room,The Bangles,jangle pop,209773,False,27,172,US,Pop
Miss You Like Crazy,Natalie Cole,quiet storm,234280,False,0,0,US,R&B
Lovesong - 2010 Remaster,The Cure,"new wave, post-punk, darkwave",209573,False,40,2,GB,Rock
Secret Rendezvous,Karyn White,"quiet storm, new jack swing",337400,False,13,184,US,R&B
Angel Eyes - Album Edit,The Jeff Healey Band,"blues, modern blues, blues rock",280933,False,44,100,CA,Blues
Patience,Guns N' Roses,"classic rock, glam metal, rock, hard rock",354400,True,52,183,US,Rock
Walk On Water,Eddie Money,classic rock,279026,False,29,185,US,Rock
Cover Girl,New Kids On The Block,pop,241840,False,40,185,US,Pop
Welcome To The Jungle,Guns N' Roses,"classic rock, glam metal, rock, hard rock",273480,True,82,183,US,Rock
Shower Me With Your Love,Surface,"quiet storm, new jack swing",293573,False,31,185,US,R&B
Stand,R.E.M.,"alternative rock, jangle pop, rock",192960,False,0,0,US,Rock
Close My Eyes Forever,"Lita Ford, Ozzy Osbourne","metal, glam metal, heavy metal, glam rock, hard rock",283133,False,58,182,"US, Unknown",Metal
All This Time,Tiffany,pop,263226,False,19,2,US,Pop
After All (Love Theme From Chances Are),"Cher, Peter Cetera",soft rock,244360,False,0,0,"US, US",Rock
Roni,Bobby Brown,new jack swing,358333,False,55,184,US,R&B
Love In An Elevator - Single Version,Aerosmith,"rock, classic rock",321826,False,55,184,US,Rock
Lay Your Hands On Me,Bon Jovi,"glam metal, rock",358760,False,46,184,US,Metal
