Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country,Main Genre
Get Money,Junior M.A.F.I.A.,east coast hip hop,274133,False,0,0,US,Hip Hop
That Girl,"Maxi Priest, Shaggy","lovers rock, reggae",240893,False,48,184,"GB, JM",Rock
Po Pimp,Do Or Die,southern hip hop,234826,True,52,185,US,Hip Hop
Until It Sleeps,Metallica,"hard rock, metal, thrash metal, heavy metal, rock",267933,False,0,0,US,Rock
Hay,Crucial Conflict,hip hop,260240,True,0,0,US,Hip Hop
Beautiful Life,Ace of Base,"europop, eurodance",221186,False,67,185,SE,Pop
Back for Good - Radio Mix,Take That,pop,242266,False,0,0,GB,Pop
I Got Id,Pearl Jam,"post-grunge, grunge, rock",291893,False,32,185,US,Metal
Soon as I Get Home,Faith Evans,r&b,324280,False,58,170,US,R&B
Macarena,Los Del Rio,flamenco pop,249506,False,57,185,ES,Pop
Only Wanna Be With You,Hootie & The Blowfish,rock,229586,False,69,184,US,Rock
Don't Cry,Seal,pop,377906,False,39,184,GB,Pop
