Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country,Main Genre
Let's Go All The Way,Sly Fox,Unknown,309013,False,34,184,US,Unknown
I Didn't Mean To Turn You On,Robert Palmer,blue-eyed soul,224800,False,48,184,GB,Unknown
Words Get In the Way,Miami Sound Machine,dance-pop,205533,False,48,185,US,Unknown
Manic Monday,The Bangles,jangle pop,184160,False,60,183,US,Pop
Walk of Life,Dire Straits,classic rock,252466,False,62,1,GB,Rock
Amanda,Boston,"album rock, classic rock",256200,False,62,184,Unknown,Rock
Two of Hearts,Stacey Q,"hi-nrg, italo disco, freestyle",239693,False,62,184,US,R&B
Crush On You,The Jets,rocksteady,272493,False,41,178,GB,Rock
"If You Leave - From ""Pretty In Pink""",Orchestral Manoeuvres In The Dark,"synthpop, new wave",265360,False,41,183,GB,Pop
Invisible Touch,Genesis,"progressive rock, art rock, symphonic rock",208213,False,42,2,GB,Rock
The Sweetest Taboo,Sade,smooth jazz,276640,False,0,0,GB,Jazz
What You Need,INXS,rock,214000,False,47,2,AU,Rock
Talk to Me,Stevie Nicks,rock,250026,False,53,172,US,Rock
Nasty,Janet Jackson,new jack swing,243133,False,51,184,US,R&B
Take Me Home Tonight,Eddie Money,classic rock,211160,False,67,185,US,Rock
We Don't Have To Take Our Clothes Off,Jermaine Stewart,blues rock,245026,False,48,183,GB,Rock
All Cried Out (with Full Force),Lisa Lisa & Cult Jam,"funk melody, freestyle",284973,False,41,185,US,Country
Your Love,The Outfield,rock,216466,False,5,0,GB,Rock
I'm Your Man,Wham!,christmas,365040,False,32,185,GB,Jazz
Perfect Way,Scritti Politti,"new wave, synthpop",284120,False,0,0,GB,Rock
"Living in America - From ""Rocky IV"" Soundtrack",James Brown,"motown, funk, soul",282840,False,52,185,US,R&B
R.O.C.K. In The U.S.A. (A Salute To 60's Rock),John Mellencamp,classic rock,174360,False,53,184,US,Rock
Who's Johnny,El DeBarge,new jack swing,248466,False,38,184,US,R&B
Word Up,Cameo,funk,260000,False,62,183,US,R&B
Why Can't This Be Love,Van Halen,"glam metal, classic rock, hard rock, rock",227693,False,68,184,US,Metal
Silent Running,Mike + The Mechanics,soft rock,373933,False,47,2,GB,Rock
Typical Male,Tina Turner,soul,256826,False,50,185,CH,R&B
Small Town,John Mellencamp,classic rock,221626,False,63,184,US,Rock
Tarzan Boy,Baltimora,italo disco,378946,False,72,184,IT,Pop
All I Need Is a Miracle,Mike + The Mechanics,soft rock,252426,False,54,2,GB,Rock
Sweet Freedom - Live,Michael McDonald,motown,323760,False,0,0,US,R&B
True Blue,Madonna,pop,257466,False,57,170,US,Pop
Rumors,Timex Social Club,new jack swing,288554,False,46,185,US,R&B
Life in a Northern Town,The Dream Academy,baroque pop,259293,False,53,184,GB,Pop
Bad Boy,Miami Sound Machine,dance-pop,235506,False,45,185,US,Unknown
Sleeping Bag,ZZ Top,"southern rock, classic rock, blues rock, rock",242333,False,0,0,US,Rock
Tonight She Comes,The Cars,"power pop, classic rock, new wave",236733,False,43,185,GB,Pop
Love Touch (Theme from Legal Eagles),"Rod Stewart, Bob Ezrin, David TIckle","krautrock, soft rock",243933,False,37,184,"GB, US, Unknown",Rock
A Love Bizarre,Sheila E.,heartland rock,738053,False,42,184,US,Rock
Throwing It All Away,Genesis,"progressive rock, art rock, symphonic rock",230533,False,38,2,GB,Rock
Election Day - 2010 Remaster,Arcadia,"synthpop, new wave",329106,False,36,185,GB,Pop
Nikita,Elton John,pop,343240,False,68,184,GB,Pop
Take Me Home - 2016 Remaster,Phil Collins,soft rock,353573,False,59,184,GB,Rock
Walk This Way (feat. Aerosmith),"Run–D.M.C., Aerosmith","classic rock, east coast hip hop, hip hop, rock",310386,False,64,185,"US, US",Rock
Sweet Love,Anita Baker,"smooth soul, smooth jazz, quiet storm",266200,False,12,1,US,R&B
Your Wildest Dreams,The Moody Blues,"baroque pop, psychedelic rock, art rock, progressive rock, symphonic rock, blues",291000,False,53,183,GB,Pop
Spies Like Us - 2022 Remaster,Paul McCartney,pop,287906,False,20,183,GB,Pop
Object of My Desire,Starpoint,post-disco,306453,False,45,184,US,R&B
Dreamtime,Daryl Hall,philly soul,285093,False,33,185,US,R&B
Tender Love,Force M.D.'s,"quiet storm, new jack swing",234053,False,0,0,US,R&B
King for a Day,Thompson Twins,"synthpop, new wave",318146,False,0,0,GB,Pop
Love Will Conquer All,Lionel Richie,motown,340986,False,44,184,US,R&B
A Different Corner,George Michael,classical,243533,False,3,0,GB,Classical
I'll Be Over You,TOTO,soft rock,229880,False,72,185,US,Rock
Go Home,Stevie Wonder,"motown, soul",318040,False,31,179,US,R&B
