Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country
Hanging By A Moment,Lifehouse,alternative rock,216066,False,68,3,US
Fallin',Alicia Keys,"r&b, neo soul",210200,False,77,185,US
All For You,Janet Jackson,new jack swing,330026,False,46,184,US
Drops of Jupiter (Tell Me),Train,soft pop,259933,False,80,185,US
I'm Real (feat. Ja Rule) - Murder Remix,"Jennifer Lopez, Ja Rule","r&b, east coast hip hop",262133,True,65,185,"US, Unknown"
If You're Gone,Matchbox Twenty,post-grunge,274933,False,64,170,US
Let Me Blow Ya Mind,"Eve, Gwen Stefani","hip hop, pop",230133,True,75,182,"US, US"
Thank You,Dido,pop,217826,False,57,148,GB
Again,Lenny Kravitz,rock,231666,False,70,183,US
"Independent Women, Pt. 1",Destiny's Child,pop,221133,False,63,184,US
Hit 'Em Up Style (Oops!),Blu Cantrell,rnb,250706,False,70,184,US
It Wasn't Me,"Shaggy, Rik Rok","reggae, lovers rock, ragga, riddim, dancehall",227600,False,0,0,"JM, GB"
Stutter (feat. Mystikal) - Double Take Remix,"Joe, Mystikal, Allen Gordon","crunk, gangster rap, country blues, quiet storm, r&b, smooth r&b, southern hip hop",213026,False,52,185,"GB, US, US"
It's Been Awhile,Staind,"post-grunge, nu metal, alternative metal",264706,True,72,1,US
U Remind Me,USHER,r&b,266893,False,71,185,US
Where the Party At (feat. Nelly),"Jagged Edge, Nelly",r&b,232573,False,63,183,"US, US"
Angel,"Shaggy, Rayvon",reggae,235133,False,0,0,"JM, Unknown"
Ride Wit Me,"Nelly, City Spud","hip hop, hip hop",291781,True,2,0,"US, US"
Follow Me,Uncle Kracker,country rock,218439,True,71,184,US
Peaches & Cream,112,r&b,193093,False,60,172,US
Drive,Incubus,"alternative rock, nu metal, alternative metal, funk rock",232453,False,77,185,US
What Would You Do?,City High,deutschrock,175560,True,58,182,XG
Survivor,Destiny's Child,pop,254026,False,68,184,US
"Lady Marmalade - From ""Moulin Rouge"" Soundtrack","Christina Aguilera, Lil' Kim, Mýa, P!nk",east coast hip hop,264846,False,54,3,"US, US, US, US"
Ms. Jackson,Outkast,"hip hop, southern hip hop",270506,True,82,185,US
Love Don't Cost a Thing,Jennifer Lopez,pop,221226,False,65,185,US
The Way You Love Me,Faith Hill,country,186066,False,57,184,US
He Loves U Not,Dream,electronic,226666,False,50,184,DE
Butterfly,Crazy Town,"nu metal, rap metal, rap rock",216733,False,74,178,Unknown
Put It On Me,"Ja Rule, Vita","r&b, east coast hip hop",262826,True,63,82,"Unknown, VE"
Family Affair,Mary J. Blige,r&b,265866,False,79,184,US
I Hope You Dance,Lee Ann Womack,country,294533,False,62,184,US
South Side,Moby,"trip hop, downtempo",229733,False,0,0,US
Don't Tell Me,Madonna,pop,280973,False,43,1,US
