Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country,Main Genre
Good Enough,Bobby Brown,new jack swing,302093,False,0,0,US,R&B
What's Up?,4 Non Blondes,pop rock,295493,False,2,0,US,Rock
All That She Wants,Ace of Base,"eurodance, europop",213040,False,0,0,SE,Pop
7,Prince,funk rock,310466,True,40,167,US,Rock
Fuck Wit Dre Day (And Everybody's Celebratin'),"Dr. Dre, Snoop Dogg, RBX, Jewell","rap, west coast hip hop, hip hop, g-funk, gangster rap",291053,True,64,183,"US, US, US, US",Hip Hop
One Last Cry,Brian McKnight,"quiet storm, r&b",295357,False,61,183,US,R&B
Just Kickin' It,Xscape,"quiet storm, r&b",204133,True,46,183,US,R&B
I Get Around,"2Pac, Shock G, Money B","g-funk, gangster rap, hip hop, west coast hip hop",258640,True,54,184,"US, GB, US",Hip Hop
Bed Of Roses,Bon Jovi,"glam metal, rock",395520,False,0,0,US,Metal
Real Love,Mary J. Blige,r&b,269973,False,63,184,US,R&B
Here We Go Again!,Portrait,"quiet storm, new jack swing",260399,False,40,184,US,R&B
Cryin',Aerosmith,"classic rock, rock",308266,False,0,0,US,Rock
Cats In The Cradle,Ugly Kid Joe,glam metal,241893,False,63,98,US,Metal
What About Your Friends,TLC,contemporary r&b,293600,False,50,185,US,R&B
I Got A Man,Positive K,"east coast hip hop, new jack swing",232773,True,45,184,GB,Hip Hop
Hey Mr. D.J.,Zhané,new jack swing,250666,False,0,0,US,R&B
Insane in the Brain,Cypress Hill,"hip hop, rap rock, west coast hip hop",206893,True,0,0,US,Hip Hop
Deeper and Deeper,Madonna,pop,333466,False,46,185,US,Pop
Rain,Madonna,pop,324733,False,37,185,US,Pop
The Right Kind of Love,Jeremy Jordan,new jack swing,273933,False,34,184,US,R&B
Bad Boys (Theme from COPS),Inner Circle,reggae,229374,False,3,0,JM,R&B
That's What Love Can Do,Boy Krazy,dance-pop,208500,False,0,0,US,Unknown
Do You Believe In Us,Jon Secada,latin pop,239266,False,44,184,US,Pop
Angel,Jon Secada,latin pop,275040,False,57,184,US,Pop
Forever in Love,Kenny G,"smooth jazz, christmas",297866,False,19,2,US,Jazz
Again,Janet Jackson,new jack swing,227133,False,56,184,US,R&B
Boom! Shake the Room,DJ Jazzy Jeff & The Fresh Prince,hip hop,228653,False,31,185,US,Hip Hop
When She Cries,Restless Heart,rock,222186,False,60,185,US,Rock
Sweat (A La La La La Long),Inner Circle,reggae,227067,False,3,0,JM,R&B
It Was A Good Day,Ice Cube,"g-funk, gangster rap, west coast hip hop",260306,True,55,184,US,Hip Hop
More and More - Single Version,Captain Hollywood Project,"happy hardcore, eurodance",251133,False,0,0,DE,Pop
How Do You Talk To An Angel,The Heights,soft rock,226560,False,0,0,GB,Rock
Rebirth of Slick (Cool Like Dat),Digable Planets,"east coast hip hop, jazz rap, acid jazz, hip hop",261066,False,39,184,Unknown,Hip Hop
"What Is Love - 7"" Mix",Haddaway,eurodance,270373,False,9,0,DE,Pop
To Love Somebody,Michael Bolton,soft rock,247973,False,60,185,US,Rock
"Give It Up, Turn It Loose",En Vogue,new jack swing,312040,False,21,184,US,R&B
Alright (feat. Super Cat),"Kris Kross, Super Cat","ragga, reggae, dancehall",243333,False,33,185,"US, GB",Electronic
Check Yo Self - Remix,"Ice Cube, Das EFX","hardcore hip hop, west coast hip hop, boom bap, g-funk, east coast hip hop, hip hop, gangster rap",233160,False,60,184,"US, US",Hip Hop
Fields Of Gold,Sting,soft rock,220053,False,45,178,Unknown,Rock
Ooh Child,DINO,"miami bass, freestyle, funk melody, new jack swing",254733,False,17,185,GB,Hip Hop
Faithful,Go West,pop,265560,False,0,0,GB,Pop
Reason To Believe,Rod Stewart,soft rock,247200,False,26,182,GB,Rock
Break It Down Again,Tears For Fears,"new wave, synthpop",271173,False,0,0,GB,Rock
Nothin' My Love Can't Fix,Joey Lawrence,new jack swing,243266,False,28,184,US,R&B
Three Little Pigs,Green Jelly,punk rock,353640,False,47,184,US,Rock
Livin' On The Edge,Aerosmith,"classic rock, rock",380853,False,0,0,US,Rock
Hey Jealousy,Gin Blossoms,alternative rock,235000,False,0,0,US,Rock
If I Ever Lose My Faith In You,Sting,soft rock,265868,False,0,0,Unknown,Rock
Anniversary,Tony! Toni! Toné!,"smooth r&b, quiet storm, new jack swing",271200,False,58,184,US,Unknown
One Woman,Jade,new jack swing,289466,False,32,184,US,R&B
Can't Get Enough of Your Love,Taylor Dayne,dance-pop,266533,False,26,185,US,Unknown
Two Steps Behind (Live),Def Leppard,"classic rock, glam metal, glam rock",269772,False,0,0,GB,Rock
