Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country,Main Genre
Uptown Funk (feat. Bruno Mars),"Mark Ronson, Bruno Mars","pop, pop",269666,False,81,185,"GB, US",Pop
Thinking out Loud,Ed Sheeran,soft pop,281560,False,78,163,GB,Pop
See You Again (feat. Charlie Puth),"Wiz Khalifa, Charlie Puth","soft pop, pop, rap",229525,False,55,116,"US, US",Pop
Trap Queen,Fetty Wap,hip hop,222093,True,33,3,US,Hip Hop
Sugar,Maroon 5,pop,235493,True,75,166,US,Pop
Shut Up and Dance,WALK THE MOON,pop rock,199080,False,56,185,US,Rock
Blank Space,Taylor Swift,pop,231826,False,44,2,US,Pop
Watch Me (Whip / Nae Nae),Silentó,Unknown,185142,False,61,184,US,Unknown
"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",The Weeknd,r&b,252226,False,67,183,CA,R&B
The Hills,The Weeknd,r&b,242253,True,81,184,CA,R&B
Cheerleader (Felix Jaehn Remix) - Radio Edit,"OMI, Felix Jaehn",tropical house,180021,False,50,178,"JM, DE",Electronic
Can't Feel My Face,The Weeknd,r&b,213520,False,76,184,CA,R&B
"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,electropop,250266,False,40,3,GB,Pop
Take Me to Church,Hozier,blues rock,241693,False,76,4,IE,Rock
Bad Blood,"Taylor Swift, Kendrick Lamar","west coast hip hop, hip hop",200106,False,61,181,"US, US",Hip Hop
Lean On,"Major Lazer, DJ Snake, MØ",moombahton,176561,False,8,0,"JM, FR, DK",Electronic
Want to Want Me,Jason Derulo,pop,207719,False,69,118,US,Pop
Shake It Off,Taylor Swift,pop,219200,False,45,2,US,Pop
Where Are Ü Now (with Justin Bieber),"Jack Ü, Skrillex, Diplo, Justin Bieber","electronic, moombahton, dubstep, electro, edm",250285,False,69,142,"Unknown, US, US, CA",Electronic
Fight Song,Rachel Platten,pop,202506,False,46,177,US,Pop
679 (feat. Remy Boyz),"Fetty Wap, Remy Boyz","hip hop, pop",196693,True,72,174,"US, US",Hip Hop
Lips Are Movin,Meghan Trainor,pop,182666,False,63,176,US,Pop
Worth It (feat. Kid Ink),"Fifth Harmony, Kid Ink",pop,224573,False,70,185,"US, US",Pop
Post to Be (feat. Chris Brown & Jhene Aiko),"Omarion, Chris Brown, Jhené Aiko",r&b,226580,True,46,169,"US, US, US",R&B
"Honey, I'm Good.",Andy Grammer,pop rock,199263,False,3,0,US,Rock
I'm Not The Only One,Sam Smith,soft pop,239316,False,79,184,GB,Pop
Good For You,"Selena Gomez, A$AP Rocky","pop, rap",221560,True,52,180,"US, US",Pop
All About That Bass,Meghan Trainor,pop,187920,True,67,176,US,Pop
Style,Taylor Swift,pop,231000,False,48,2,US,Pop
Hotline Bling,Drake,"hip hop, rap",267066,False,73,184,CA,Hip Hop
"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)","David Guetta, AFROJACK, Bebe Rexha, Nicki Minaj","edm, dance, big room",192560,False,69,166,"FR, NL, US, US",Electronic
GDFR (feat. Sage the Gemini & Lookas),"Flo Rida, Sage The Gemini, Lookas","hyphy, edm trap, future bass",190185,False,49,171,"US, US, US",Hip Hop
What Do You Mean?,Justin Bieber,pop,205680,False,77,166,CA,Pop
Photograph,Ed Sheeran,soft pop,258986,False,81,163,GB,Pop
Hello,Adele,soft pop,295502,False,1,0,GB,Pop
Stitches,Shawn Mendes,pop,206880,False,79,184,CA,Pop
Talking Body,Tove Lo,electropop,238426,True,64,3,SE,Pop
Jealous,Nick Jonas,choral,223106,False,64,183,GB,Classical
Time of Our Lives,"Pitbull, Ne-Yo","dance-pop, contemporary r&b",229360,True,31,175,"US, US",Unknown
Locked Away (feat. Adam Levine),"R. City, Adam Levine","audiobook, pop",227280,False,53,96,"US, US",Unknown
Somebody,"Natalie La Rose, Jeremih","contemporary r&b, contemporary r&b",189906,False,60,183,"NL, US",R&B
FourFiveSeconds,"Rihanna, Kanye West, Paul McCartney",rap,188238,False,73,184,"US, GB, GB",Hip Hop
Centuries,Fall Out Boy,"emo, pop punk, emo pop",228360,False,76,184,US,Rock
My Way (feat. Monty),"Fetty Wap, Monty","hip hop, comedy",213053,True,20,2,"US, GB",Hip Hop
Take Your Time,Sam Hunt,"pop country, country",243706,False,59,184,US,Country
Animals,Maroon 5,pop,231013,False,76,166,US,Pop
I Don't Fuck With You,"Big Sean, E-40","hyphy, g-funk, west coast hip hop",284386,True,70,182,"US, US",Hip Hop
Bitch Better Have My Money,Rihanna,pop,219305,True,70,183,US,Pop
"Flex (Ooh, Ooh, Ooh)",Rich Homie Quan,southern hip hop,176744,True,61,185,US,Hip Hop
Nasty Freestyle,T-Wayne,glam rock,142212,True,51,184,GB,Rock
Only,"Nicki Minaj, Drake, Lil Wayne, Chris Brown","r&b, hip hop, rap",312026,True,41,179,"US, CA, US, US",R&B
Elastic Heart,Sia,pop,257200,False,74,170,AU,Pop
Cool for the Summer,Demi Lovato,pop,214739,True,53,173,US,Pop
Renegades,X Ambassadors,alternative rock,195200,False,72,181,US,Rock
I Don't Mind (feat. Juicy J),"USHER, Juicy J","r&b, crunk, memphis rap",251989,True,60,185,"US, GB",R&B
Love Me Harder,"Ariana Grande, The Weeknd",pop,236133,False,76,166,"US, CA",Pop
Wildest Dreams,Taylor Swift,pop,220440,False,42,2,US,Pop
Stay With Me,Sam Smith,soft pop,172723,False,77,184,GB,Pop
You Know You Like It,"DJ Snake, AlunaGeorge","dance, electronic",247266,False,68,183,"FR, GB",Electronic
Uma Thurman,Fall Out Boy,"emo, pop punk, emo pop",211573,False,63,184,US,Rock
7/11,Beyoncé,pop,213506,False,66,185,US,Pop
The Heart Wants What It Wants,Selena Gomez,pop,227373,False,67,171,US,Pop
Girl Crush,Little Big Town,country,193320,False,62,184,US,Country
Slow Motion,Trey Songz,r&b,197854,False,34,170,US,R&B
Drag Me Down,One Direction,boy band,192106,False,0,0,Unknown,Pop
Truffle Butter,"Nicki Minaj, Drake, Lil Wayne","hip hop, rap",220466,True,58,179,"US, CA, US",Hip Hop
One Last Time,Ariana Grande,pop,197266,False,79,166,US,Pop
Chains,Nick Jonas,choral,203106,False,53,183,GB,Classical
All Eyes on You (feat. Chris Brown & Nicki Minaj),"Meek Mill, Chris Brown, Nicki Minaj","r&b, rap",223973,True,66,133,"US, US, US",R&B
No Type,Rae Sremmurd,hip hop,200080,True,65,184,US,Hip Hop
Riptide,Vance Joy,folk pop,204280,False,45,165,AU,Pop
Classic Man (feat. Roman GianArthur),"Jidenna, Roman GianArthur",neo soul,226000,True,51,185,"US, US",R&B
Ex's & Oh's,Elle King,audio drama,201853,False,42,171,US,Unknown
Dear Future Husband,Meghan Trainor,pop,184226,False,71,176,US,Pop
Marvin Gaye (feat. Meghan Trainor),"Charlie Puth, Meghan Trainor","soft pop, pop",187741,False,41,164,"US, US",Pop
Like I'm Gonna Lose You (feat. John Legend),"Meghan Trainor, John Legend","soft pop, neo soul",225053,False,75,176,"US, US",Pop
Habits (Stay High),Tove Lo,electropop,209160,False,70,5,SE,Pop
The Hanging Tree,"James Newton Howard, Jennifer Lawrence",soundtrack,218506,False,65,183,"US, US",Easy listening
CoCo,O.T. Genasis,Unknown,239573,True,55,171,US,Unknown
Bang Bang,"Jessie J, Ariana Grande, Nicki Minaj",pop,199320,False,55,166,"GB, US, US",Pop
Lay Me Down,Sam Smith,soft pop,253208,False,67,184,GB,Pop
Tuesday (feat. Drake),"ILOVEMAKONNEN, Drake","hip hop, rap",321987,True,0,0,"US, CA",Hip Hop
Hit the Quan - Original Version,iLoveMemphis,Unknown,181080,False,52,185,US,Unknown
"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Grandmaster Melle Mel, Grandmaster Caz, Kool Moe Dee, Eric Nally","new jack swing, east coast hip hop",292593,True,60,173,"US, US, US, US, US, US, GB",R&B
House Party,Sam Hunt,"pop country, country",190240,False,63,184,US,Country
Ayo,"Chris Brown, Tyga",r&b,225226,True,68,185,"US, US",R&B
Kick The Dust Up,Luke Bryan,"country, acoustic country",190586,False,59,184,CA,Country
Blessings,"Big Sean, Drake","hip hop, rap",252040,True,56,182,"US, CA",Hip Hop
Budapest,George Ezra,classical,200720,False,1,0,GB,Classical
Chandelier,Sia,pop,216120,False,75,170,AU,Pop
Heartbeat Song,Kelly Clarkson,christmas,198733,False,55,184,US,Jazz
Don't,Ed Sheeran,soft pop,219840,False,65,163,GB,Pop
Ghost,Ella Henderson,jazz,216106,False,45,181,US,Jazz
Here,Alessia Cara,pop,199453,False,0,0,CA,Pop
Waves - Robin Schulz Radio Edit,"Mr. Probz, Robin Schulz",tropical house,208133,False,4,0,"NL, DE",Electronic
El Perdón - Forgiveness,"Nicky Jam, Enrique Iglesias","latin pop, reggaeton, latin",206666,False,40,185,"US, ES",Pop
She Knows,"Ne-Yo, Juicy J","crunk, memphis rap",214725,True,64,3,"US, GB",Hip Hop
Night Changes,One Direction,boy band,226600,False,83,185,Unknown,Pop
Back To Back,Drake,"hip hop, rap",170637,True,62,170,CA,Hip Hop
How Deep Is Your Love,"Calvin Harris, Disciples","house, edm",212640,False,71,185,"Unknown, GB",Electronic
