Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country,Main Genre
Faith - Remastered - featured in 'Babygirl',George Michael,classical,193200,False,75,185,GB,Classical
Need You Tonight,INXS,rock,180517,False,64,2,AU,Rock
Got My Mind Set On You - Remastered 2004,George Harrison,rock,234653,False,3,0,GB,Rock
Never Gonna Give You Up,Rick Astley,blue-eyed soul,212826,False,0,0,GB,Unknown
Sweet Child O' Mine,Guns N' Roses,"glam metal, classic rock, hard rock, rock",356066,False,85,183,US,Metal
So Emotional,Whitney Houston,contemporary r&b,276666,False,56,185,US,R&B
Heaven Is A Place On Earth,Belinda Carlisle,pop,247293,False,56,2,US,Pop
Could've Been,Tiffany,pop,212693,False,51,184,US,Pop
Hands To Heaven,Breathe,adult contemporary,259506,False,56,184,GB,Unknown
Roll With It,Steve Winwood,soft rock,320733,False,49,184,GB,Rock
One More Try - Remastered,George Michael,classical,350666,False,61,185,GB,Classical
Wishing Well,Sananda Maitreya,Unknown,210466,False,55,185,US,Unknown
Anything for You,Miami Sound Machine,dance-pop,221866,False,47,73,US,Unknown
The Flame,Cheap Trick,"glam rock, album rock, classic rock, power pop",338800,False,64,185,US,Rock
"Get Outta My Dreams, Get into My Car",Billy Ocean,pop soul,333506,False,0,0,GB,R&B
Seasons Change,Exposé,freestyle,292533,False,39,185,US,Hip Hop
Is This Love - 2018 Remaster,Whitesnake,"glam metal, glam rock, hard rock",284496,False,58,3,GB,Metal
Wild Wild West,The Escape Club,new wave,244826,False,46,182,GB,Rock
Pour Some Sugar On Me - Remastered 2017,Def Leppard,"glam metal, glam rock, classic rock",267306,False,73,184,GB,Metal
I'll Always Love You,Taylor Dayne,dance-pop,270786,False,44,185,US,Unknown
Man in the Mirror - 2012 Remaster,Michael Jackson,pop,318680,False,65,185,US,Pop
Shake Your Love,Debbie Gibson,pop,222933,False,42,184,US,Pop
Simply Irresistible,Robert Palmer,blue-eyed soul,255093,False,52,2,GB,Unknown
Hold On To The Nights,Richard Marx,soft rock,316040,False,53,184,DE,Rock
"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",Eric Carmen,blues rock,251066,False,78,185,GB,Rock
Shattered Dreams - Remastered 2008,Johnny Hates Jazz,"synthpop, new wave",207346,False,66,183,GB,Pop
Father Figure - Remastered - featured in 'Babygirl',George Michael,classical,336666,False,69,185,GB,Classical
Naughty Girls (Need Love Too),Samantha Fox,"italo disco, hi-nrg",311293,False,20,185,GB,Pop
A Groovy Kind of Love,Phil Collins,soft rock,210733,False,67,167,GB,Rock
Love Bites - Remastered 2017,Def Leppard,"glam metal, glam rock, classic rock",346960,False,65,184,GB,Metal
Endless Summer Nights,Richard Marx,soft rock,270693,False,57,184,DE,Rock
Foolish Beat,Debbie Gibson,pop,262413,False,58,184,US,Pop
Where Do Broken Hearts Go,Whitney Houston,contemporary r&b,277600,False,64,185,US,R&B
Angel,Aerosmith,"classic rock, rock",308906,False,62,184,US,Rock
Hazy Shade of Winter,The Bangles,jangle pop,167133,False,43,184,US,Pop
The Way You Make Me Feel - 2012 Remaster,Michael Jackson,pop,298120,False,69,185,US,Pop
Don't Worry Be Happy,Bobby McFerrin,jazz,294400,False,66,184,US,Jazz
Make Me Lose Control,Eric Carmen,blues rock,285946,False,56,185,GB,Rock
