Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country,Main Genre
Last Night,Morgan Wallen,country,163854,True,75,183,US,Country
Flowers,Miley Cyrus,pop,200600,False,83,185,US,Pop
Kill Bill,SZA,r&b,153946,False,74,185,US,R&B
Anti-Hero,Taylor Swift,pop,200690,False,57,183,US,Pop
Creepin' (with The Weeknd & 21 Savage),"Metro Boomin, The Weeknd, 21 Savage","hip hop, r&b, trap",221520,True,77,183,"US, CA, US",Hip Hop
Calm Down (with Selena Gomez),"Rema, Selena Gomez","pop, afrobeats, afropiano, afrobeat, afropop",239317,False,69,139,"NG, US",Pop
Die For You (with Ariana Grande) - Remix,"The Weeknd, Ariana Grande",pop,232857,False,64,183,"CA, US",Pop
Fast Car,Luke Combs,country,265493,False,78,185,US,Country
Snooze,SZA,r&b,201800,True,84,185,US,R&B
I'm Good (Blue),"David Guetta, Bebe Rexha","edm, dance",175238,True,81,184,"FR, US",Electronic
Unholy (feat. Kim Petras),"Sam Smith, Kim Petras",soft pop,156943,False,73,183,"GB, US",Pop
You Proof,Morgan Wallen,country,157477,False,74,183,US,Country
Something in the Orange,Zach Bryan,"country, red dirt",228013,False,79,184,CA,Country
Rich Flex,"Drake, 21 Savage","hip hop, rap",239359,True,71,183,"CA, US",Hip Hop
As It Was,Harry Styles,pop,167303,False,82,185,Unknown,Pop
Rock and A Hard Place,Bailey Zimmerman,country,207540,False,76,184,US,Country
Under The Influence,Chris Brown,r&b,184613,True,79,185,US,R&B
Cruel Summer,Taylor Swift,pop,178426,False,84,184,US,Pop
Thinkin’ Bout Me,Morgan Wallen,country,177387,False,76,183,US,Country
Boy's a liar Pt. 2,"PinkPantheress, Ice Spice",bedroom pop,131013,True,65,184,"Unknown, US",Pop
Favorite Song,Toosii,hip hop,208630,False,61,183,US,Hip Hop
Thought You Should Know,Morgan Wallen,country,215571,True,71,183,US,Country
Thank God,"Kane Brown, Katelyn Brown","country, pop country",174560,False,65,185,"US, US",Country
Sure Thing,Miguel,r&b,195373,False,81,185,ES,R&B
All My Life (feat. J. Cole),"Lil Durk, J. Cole","drill, rap",223878,True,62,185,"US, GB",Hip Hop
Ella Baila Sola,"Eslabon Armado, Peso Pluma","banda, sierreño, electro corridos, corrido, sad sierreño, corridos tumbados, música mexicana, corridos bélicos",165671,False,67,185,"US, MX",Latin
Karma (feat. Ice Spice),"Taylor Swift, Ice Spice","pop, drill",201493,True,57,183,"US, US",Pop
Just Wanna Rock,Lil Uzi Vert,melodic rap,123890,True,64,184,US,Hip Hop
CUFF IT,Beyoncé,pop,225388,True,70,185,US,Pop
vampire,Olivia Rodrigo,pop,219724,True,79,183,US,Pop
fukumean,Gunna,melodic rap,125040,True,77,184,US,Hip Hop
Lavender Haze,Taylor Swift,pop,202395,True,57,183,US,Pop
Players,Coi Leray,pop rap,138760,True,58,183,US,Hip Hop
