Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country
Use Ta Be My Girl,The O'Jays,"motown, soul, quiet storm, philly soul",240986,False,41,185,US
Our Love,Natalie Cole,quiet storm,323000,False,34,184,US
Love Will Find A Way,Pablo Cruise,soft rock,374360,False,13,185,US
An Everlasting Love,Andy Gibb,classic pop and rock,250360,False,0,0,AU
Love Is In The Air,John Paul Young,blue-eyed soul,210293,False,1,0,GB
Goodbye Girl,David Gates,art rock,168866,False,63,184,Unknown
Slip Slidin' Away,Paul Simon,singer-songwriter,285053,False,55,185,US
The Groove Line,Heatwave,disco,254400,False,0,0,GB
Thunder Island,Jay Ferguson,hard bop,240693,False,49,184,US
Imaginary Lover,Atlanta Rhythm Section,"country rock, southern rock, soft rock",304573,False,28,86,US
Still The Same,Bob Seger,classic rock,203546,False,68,184,US
My Angel Baby (Re Record),Toby Beau,album rock,209782,False,16,185,US
Disco Inferno,The Trammps,"northern soul, disco, philly soul",650866,False,36,184,US
On Broadway,George Benson,"jazz funk, smooth jazz, soul jazz",316160,False,51,183,US
Come Sail Away,Styx,"classic rock, progressive rock, album rock",367000,False,64,184,US
(Every Time I Turn Around) Back In Love Again,L.T.D.,quiet storm,280133,False,41,184,GB
This Time I'm In It For Love,Player,aor,265221,False,47,184,US
You Belong to Me,Carly Simon,soft rock,232666,False,50,184,US
Here You Come Again,Dolly Parton,country,179491,False,63,185,US
Blue Bayou,Linda Ronstadt,"country rock, mariachi",239399,False,62,171,US
Peg,Steely Dan,classic rock,240333,False,0,0,Unknown
You Needed Me,Anne Murray,country,220266,False,63,184,CA
Shame,"Evelyn ""Champagne"" King","post-disco, disco",392800,False,47,103,US
Reminiscing - Remastered,Little River Band,soft rock,253080,False,0,0,AU
Count on Me,Jefferson Starship,"classic rock, album rock",194893,False,49,184,US
Baby Hold On (2022 Remaster),Eddie Money,classic rock,213633,False,54,185,US
Hey Deanie,Shaun Cassidy,Unknown,219306,False,27,185,US
Summer Nights - From “Grease”,"John Travolta, Olivia Newton-John",musicals,216906,False,71,184,"US, AU"
What's Your Name,Lynyrd Skynyrd,"classic rock, southern rock, rock",213266,False,57,184,US
Don't It Make My Brown Eyes Blue,Crystal Gayle,country pop,157653,False,59,184,US
Because the Night,Patti Smith,proto-punk,204800,False,66,185,US
Every Kinda People,Robert Palmer,blue-eyed soul,198146,False,55,184,GB
Copacabana (At the Copa) - Long Version,Barry Manilow,adult standards,345986,False,47,185,US
Always and Forever,Heatwave,disco,374826,False,0,0,GB
You And I,Rick James,"motown, funk, disco",486026,False,43,169,US
Serpentine Fire,"Earth, Wind & Fire",disco,230760,False,47,185,"US, US"
Sentimental Lady,Bob Welch,soft rock,178693,False,55,184,US
Falling - 2013 Japan Remaster,LeBlanc And Carr,"soft rock, album rock",192226,False,35,184,US
Don't Let Me Be Misunderstood,Santa Esmeralda,classic pop and rock,628546,False,57,184,FR
Bluer Than Blue,Michael Johnson,soft rock,179666,False,64,184,US
Running on Empty,Jackson Browne,"folk rock, singer-songwriter, soft rock",298093,False,57,165,US
"Whenever I Call You ""Friend"" (feat. Stevie Nicks)","Kenny Loggins, Stevie Nicks","pop, rock",237826,False,50,185,"US, US"
Fool (If You Think It's Over),Chris Rea,christmas,244986,False,35,184,GB
Get Off,Foxy,disco,244173,False,42,185,US
Sweet Talkin' Woman,Electric Light Orchestra,"symphonic rock, art rock",229866,False,61,185,GB
Life's Been Good,Joe Walsh,"classic rock, southern rock",536226,False,65,184,US
I Love The Nightlife (Disco 'Round),Alicia Bridges,disco,187973,False,50,2,US
You Can't Turn Me Off (In The Middle Of Turning Me On) - Single Version,High Inergy,motown,211493,False,15,184,US
It's so Easy,Linda Ronstadt,"country rock, mariachi",145173,False,48,171,US
Native New Yorker,Odyssey,"post-disco, disco",206320,False,40,185,US
Flash Light,Parliament,"funk rock, funk",270160,False,29,184,US
Don't Look Back,Boston,"classic rock, album rock",360333,False,57,185,Unknown
Turn to Stone,Electric Light Orchestra,"symphonic rock, art rock",229093,False,61,185,GB
I Can't Stand the Rain,Eruption,disco,185733,False,46,185,GB
Ebony Eyes,Bob Welch,soft rock,212760,False,49,184,US
The Name Of The Game,ABBA,disco,291866,False,59,184,SE
We're All Alone,Rita Coolidge,adult contemporary,220520,False,60,184,US
Hollywood Nights,Bob Seger,classic rock,302626,False,63,184,US
Deacon Blues,Steely Dan,classic rock,456640,False,0,0,Unknown
