Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country,Main Genre
The Battle Of New Orleans,Johnny Horton,country,151626,False,49,181,US,Country
Mack The Knife,Bobby Darin,"doo-wop, swing music, big band, adult standards",182126,False,1,184,US,Blues
Personality,Lloyd Price,doo-wop,154480,False,0,0,US,Blues
Venus,Frankie Avalon,doo-wop,140866,False,9,162,US,Blues
Lonely Boy,Paul Anka,adult standards,151106,False,41,185,CA,Easy listening
Dream Lover,Bobby Darin,"doo-wop, swing music, big band, adult standards",146865,False,4,184,US,Blues
The Three Bells - Digitally Remastered,The Browns,rock,169434,False,1,181,GB,Rock
Come Softly To Me,The Fleetwoods,"doo-wop, adult standards",144933,False,50,183,GB,Blues
Kansas City,Wilbert Harrison,"doo-wop, rockabilly",150333,False,43,185,US,Blues
Mr. Blue,The Fleetwoods,"doo-wop, adult standards",145133,False,50,183,GB,Blues
Sleep Walk,Santo & Johnny,"exotica, surf rock",141776,False,1,184,US,Easy listening
Put Your Head On My Shoulder,Paul Anka,adult standards,154733,False,67,185,CA,Easy listening
Stagger Lee,Lloyd Price,doo-wop,144960,False,33,184,US,Blues
Donna,Ritchie Valens,"doo-wop, rock and roll",149066,False,50,185,US,Blues
Pink Shoelaces - Remastered,Dodie Stevens,doo-wop,145670,False,1,184,US,Blues
Smoke Gets In Your Eyes,The Platters,doo-wop,160933,False,63,184,US,Blues
Charlie Brown - 2007 Remaster Stereo Single Version; Remastered,The Coasters,"doo-wop, rock and roll",141306,False,43,184,US,Blues
Quiet Village - Original Mono Version,Martin Denny,"exotica, lounge, easy listening",220240,False,32,184,US,Easy listening
My Heart is an Open Book,"Carl Dobkins, Jr.","doo-wop, adult standards",130093,False,11,162,"US, US",Blues
('Til) I Kissed You (Single Version),The Everly Brothers,doo-wop,144066,False,18,168,US,Blues
Sea Of Love,Phil Phillips,doo-wop,144506,False,28,162,GB,Blues
The Happy Organ,"Dave ""Baby"" Cortez",2008 universal fire victim,125200,False,0,0,US,Unknown
