Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country,Main Genre
"Sugar, Sugar",The Archies,rock,167186,False,6,185,GB,Rock
"Aquarius/Let The Sunshine In (The Flesh Failures) - From the Musical ""Hair""",The 5th Dimension,pop,289293,False,57,185,US,Pop
I Can't Get Next To You,The Temptations,"soul, motown",174933,False,50,183,US,R&B
Honky Tonk Women - Mono,The Rolling Stones,"classic rock, rock",183186,False,12,184,GB,Rock
Everyday People,Sly & The Family Stone,"funk, funk rock, soul, motown",141506,False,63,185,US,R&B
Dizzy,Tommy Roe,bubblegum pop,174600,False,17,182,US,Pop
Hot Fun in the Summertime - Mono Single Master,Sly & The Family Stone,"funk, funk rock, soul, motown",157080,False,13,183,US,R&B
(It Looks Like) I'll Never Fall In Love Again,Tom Jones,pop,253360,False,22,62,Unknown,Pop
Build Me Up Buttercup,The Foundations,rock,178533,False,0,0,GB,Rock
Crimson & Clover,Tommy James & The Shondells,garage rock,209640,False,50,181,US,Rock
One - Single Version,Three Dog Night,rock,183493,False,29,84,US,Rock
Crystal Blue Persuasion,Tommy James & The Shondells,garage rock,242320,False,59,184,US,Rock
Hair (Rerecorded),The Cowsills,"baroque pop, bubblegum pop",207786,False,18,185,GB,Pop
Too Busy Thinking About My Baby - Single Version / Mono,Marvin Gaye,"quiet storm, northern soul, soul, motown",176133,False,44,184,US,R&B
"Love Theme from ""Romeo and Juliet"" - Remastered",Henry Mancini,"adult standards, easy listening, exotica",153506,False,0,0,US,Easy listening
Get Together,The Youngbloods,rock,279280,False,54,185,GB,Rock
Grazing In the Grass,The Friends Of Distinction,motown,174080,False,46,172,US,R&B
Suspicious Minds,Elvis Presley,"rockabilly, rock and roll",261279,False,74,185,US,Rock
Proud Mary,Creedence Clearwater Revival,"southern rock, classic rock, country rock",187213,False,73,183,US,Rock
What Does It Take (To Win Your Love),Jr. Walker & The All Stars,"northern soul, soul, motown",148840,False,34,184,US,R&B
It's Your Thing,The Isley Brothers,"quiet storm, northern soul, soul, motown",169293,False,55,185,US,R&B
Sweet Caroline - Single Version,Neil Diamond,singer-songwriter,201800,False,13,184,US,Folk/Acoustic
Jean,Oliver,audiobook,200066,False,19,182,DE,Unknown
Bad Moon Rising,Creedence Clearwater Revival,"southern rock, classic rock, country rock",141600,False,78,184,US,Rock
Get Back - Remastered 2009,"The Beatles, Billy Preston","psychedelic rock, classic rock",192666,False,34,184,"GB, US",Rock
In the Year 2525 (Exordium & Terminus),Zager & Evans,american,199653,False,47,185,US,Unknown
Spinning Wheel,"Blood, Sweat & Tears","deathgrind, pop rock",247266,False,50,185,"DE, US",Metal
Baby I Love You,Andy Kim,christmas music,176440,False,42,184,US,Unknown
Going In Circles,The Friends Of Distinction,motown,252280,False,46,172,US,R&B
Hurt So Bad,The Lettermen,"easy listening, adult standards",139840,False,8,184,GB,Easy listening
Green River,Creedence Clearwater Revival,"southern rock, classic rock, country rock",154120,False,72,184,US,Rock
My Cherie Amour,Stevie Wonder,"soul, motown",173306,False,67,184,US,R&B
Easy To Be Hard - Single Version,Three Dog Night,rock,192186,False,41,184,US,Rock
Baby It's You,Smith,indie folk,207613,False,42,178,US,Folk/Acoustic
In the Ghetto,Elvis Presley,"rockabilly, rock and roll",167413,False,63,185,US,Rock
A Boy Named Sue,Johnny Cash,country,217478,False,40,181,US,Country
"Baby, Baby Don't Cry - Stereo",Smokey Robinson & The Miracles,"northern soul, soul, motown",242466,False,39,184,US,R&B
Only The Strong Survive - Single Version,Jerry Butler,"philly soul, soul, doo-wop, northern soul, motown",155333,False,2,184,US,R&B
Time of the Season - Mono Version,The Zombies,"psychedelic rock, baroque pop, psychedelic pop",214026,False,0,0,GB,Rock
Wedding Bell Blues - Laura Nyro Cover,The 5th Dimension,pop,164600,False,44,185,US,Pop
Little Woman,Bobby Sherman,bubblegum pop,146030,False,24,185,US,Pop
Love (Can Make You Happy),Mercy,"gospel, african gospel",195640,False,20,185,GB,R&B
Good Morning Starshine (Rerecorded),Oliver,audiobook,218746,False,0,0,DE,Unknown
These Eyes - Remastered,The Guess Who,classic rock,225853,False,36,185,CA,Rock
You've Made Me So Very Happy,"Blood, Sweat & Tears","deathgrind, pop rock",258733,False,49,185,"DE, US",Metal
Put A Little Love In Your Heart,Jackie DeShannon,classic pop and rock,156826,False,48,184,US,Unknown
Do Your Thing,Charles Wright & The Watts 103rd Street Rhythm Band,soul,213400,False,30,184,US,R&B
I'd Wait A Million Years,The Grass Roots,folk rock,171160,False,13,182,US,Rock
Touch Me,The Doors,"psychedelic rock, acid rock, classic rock",190253,False,64,166,US,Rock
More Today Than Yesterday,The Spiral Starecase,northern soul,189733,False,15,185,US,R&B
I've Gotta Be Me - Live,Sammy Davis Jr.,"vocal jazz, swing music, big band, adult standards",139133,False,12,185,US,Jazz
"Lay, Lady, Lay",Bob Dylan,"roots rock, folk rock, country rock, singer-songwriter, folk",197093,False,66,185,US,Rock
Atlantis,Donovan,"psychedelic rock, folk rock",302640,False,47,183,GB,Rock
Traces,Dennis Yost & The Classics IV,doo-wop,167253,False,4,185,US,Blues
It's Getting Better,Cass Elliot,2008 universal fire victim,180680,False,39,184,US,Unknown
This Magic Moment,Jay & The Americans,doo-wop,182800,False,31,184,US,Blues
Run Away Child Running Wild,The Temptations,"soul, motown",303053,False,8,185,US,R&B
