Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country
"De Do Do Do, De Da Da Da",The Police,new wave,247293,False,63,184,GB
This Little Girl,Gary U.S. Bonds,doo-wop,222706,False,32,183,US
Stop Draggin' My Heart Around (with Tom Petty and The Heartbreakers) - 2016 Remaster,"Stevie Nicks, Tom Petty and the Heartbreakers",classic rock,244440,False,63,184,"US, US"
Giving It Up For Your Love,Delbert McClinton,"blues, blues rock",226933,False,35,174,US
A Little in Love - 1987 Remaster,Cliff Richard,christmas,219533,False,26,185,GB
"America - From ""The Jazz Singer"" Soundtrack",Neil Diamond,singer-songwriter,257600,False,47,184,US
Ain't Even Done With The Night,John Mellencamp,classic rock,279066,False,55,184,US
Arthur's Theme (Best That You Can Do),Christopher Cross,soft rock,234493,False,70,184,US
Another One Bites The Dust - Remastered 2011,Queen,"classic rock, glam rock, rock",214653,False,72,2,GB
Games People Play,The Alan Parsons Project,"progressive rock, classic rock, symphonic rock",263106,False,5,0,GB
I Can't Stand It,Eric Clapton,"blues, classic rock, blues rock",249573,False,40,178,GB
While You See A Chance,Steve Winwood,soft rock,312773,False,55,184,GB
Master Blaster (Jammin'),Stevie Wonder,"soul, motown",307933,False,3,0,US
Hello Again,Neil Diamond,singer-songwriter,243133,False,50,184,US
Don't Stand So Close To Me,The Police,new wave,242666,False,71,184,GB
Hey Nineteen,Steely Dan,classic rock,307400,False,2,0,Unknown
I Ain't Gonna Stand For It,Stevie Wonder,"soul, motown",278964,False,38,184,US
All Those Years Ago - Remastered 2004,George Harrison,rock,227320,False,0,0,GB
Step By Step,Eddie Rabbitt,country,220706,False,44,183,US
The Stroke - Remastered 2010,Billy Squier,"classic rock, album rock",217613,False,67,183,US
Feels So Right,Alabama,"country, christian country, country rock",217560,False,33,185,Unknown
Sweet Baby,"Stanley Clarke, George Duke","jazz, jazz fusion, jazz funk, smooth jazz",227200,False,56,185,"US, GB"
Same Old Lang Syne,Dan Fogelberg,soft rock,315733,False,43,185,US
Cool Love,Pablo Cruise,soft rock,233360,False,29,4,US
Hold On Tight,Electric Light Orchestra,"art rock, symphonic rock",186600,False,56,185,GB
It's Now Or Never,John Schneider,traditional country,205032,False,10,185,US
Treat Me Right,Pat Benatar,album rock,205600,False,45,184,US
Winning,Santana,latin rock,209733,False,50,185,US
What Kind of Fool (feat. Barry Gibb),"Barbra Streisand, Barry Gibb",adult standards,245640,False,54,185,"US, AU"
Watching The Wheels - Remastered 2010,John Lennon,christmas,239933,False,47,184,GB
Tell It Like It Is,Heart,"rock, classic rock, album rock",269706,False,30,185,US
Smoky Mountain Rain,Ronnie Milsap,"country, traditional country",223293,False,58,184,US
I Made It Through the Rain,Barry Manilow,adult standards,264960,False,43,185,US
You've Lost That Lovin' Feeling,Daryl Hall & John Oates,soft rock,276306,False,47,185,US
Suddenly,"Olivia Newton-John, Cliff Richard",christmas,242426,False,34,2,"AU, GB"
For Your Eyes Only,Sheena Easton,pop,184480,False,55,184,GB
Whip It,DEVO,"synthpop, new wave, post-punk",161133,False,61,136,US
Modern Girl,Sheena Easton,pop,217466,False,35,184,GB
Really Want to Know You - Remastered Version,Gary Wright,soft rock,262706,False,43,184,US
Seven Year Ache,Rosanne Cash,"alt country, folk, americana",194853,False,36,183,US
I'm Coming Out,Diana Ross,"disco, motown",323346,False,70,183,US
Miss Sun,Boz Scaggs,album rock,330506,False,22,185,US
Time Is Time,Andy Gibb,classic pop and rock,220893,False,26,184,AU
Physical,Olivia Newton-John,classic pop and rock,224773,False,0,0,AU
Eye of the Tiger,Survivor,hard rock,243773,False,77,101,US
I Love Rock 'N Roll,Joan Jett & the Blackhearts,rock,175173,False,76,185,US
Ebony And Ivory,Paul McCartney,pop,220773,False,36,184,GB
Centerfold,The J. Geils Band,classic rock,216533,False,69,184,US
Don't You Want Me,The Human League,"new wave, synthpop",236920,False,77,184,GB
Jack & Diane,John Mellencamp,classic rock,255040,False,0,0,US
Hurts So Good,John Mellencamp,classic rock,219093,False,0,0,US
Abracadabra,Steve Miller Band,classic rock,308066,False,0,0,US
Hard to Say I´m Sorry,Chicago,soft rock,308626,False,0,0,US
Tainted Love,Soft Cell,"new wave, synthpop",156906,False,1,0,GB
Chariots Of Fire,Vangelis,new age,209066,False,0,0,GR
Harden My Heart,Quarterflash,2008 universal fire victim,232626,False,55,184,US
Rosanna,TOTO,soft rock,331200,False,73,185,US
I Can't Go for That (No Can Do),Daryl Hall & John Oates,soft rock,307306,False,66,185,US
867-5309 / Jenny,Tommy Tutone,rock,226200,False,61,185,US
Key Largo,Bertie Higgins,soft rock,200173,False,24,185,US
You Should Hear How She Talks About You,Melissa Manchester,2008 universal fire victim,256386,False,41,84,US
Waiting for a Girl like You,Foreigner,"album rock, classic rock",292066,False,75,175,US
Don't Talk to Strangers,Rick Springfield,power pop,180360,False,49,182,AU
The Sweetest Thing (I've Ever Known),Juice Newton,country,247226,False,44,184,US
Always On My Mind,Willie Nelson,"country, honky tonk, traditional country",212666,False,62,185,US
Shake It Up,The Cars,"new wave, power pop, classic rock",215440,False,46,184,GB
Let It Whip,Dazz Band,"funk, post-disco",281280,False,58,184,US
We Got The Beat,The Go-Go's,new wave,153133,False,58,184,US
The Other Woman,Ray Parker Jr.,2008 universal fire victim,247960,False,34,185,US
Turn Your Love Around,George Benson,"jazz funk, soul jazz, smooth jazz",230106,False,58,183,US
Sweet Dreams,Air Supply,soft rock,322426,False,43,171,AU
Only The Lonely - Remastered 1999,The Motels,new wave,196200,False,52,184,GB
Who Can It Be Now?,Men At Work,rock,201293,False,73,185,AU
Hold Me,Fleetwood Mac,"soft rock, classic rock",225333,False,63,185,GB
Eye In The Sky,The Alan Parsons Project,"progressive rock, symphonic rock, classic rock",276466,False,0,0,GB
Let's Groove,"Earth, Wind & Fire",disco,339320,False,78,185,"US, US"
Open Arms,Journey,"album rock, classic rock",202173,False,3,0,US
Leader of the Band,Dan Fogelberg,soft rock,256399,False,60,185,US
Leather and Lace - 2016 Remaster,"Stevie Nicks, Don Henley","rock, rock",225573,False,56,184,"US, US"
Even the Nights Are Better,Air Supply,soft rock,237106,False,65,170,AU
I've Never Been to Me,Charlene,pop,240440,False,0,0,US
'65 Love Affair,Paul Davis,soft rock,233800,False,38,185,US
Heat Of The Moment,Asia,"album rock, progressive rock, arena rock",227893,False,69,184,GB
Take It Easy On Me - Remastered 2010,Little River Band,soft rock,227080,False,0,0,AU
Pac-Man Fever,Buckner & Garcia,novelty songs,229041,False,34,185,US
That Girl,Stevie Wonder,"motown, soul",314520,False,15,184,US
Private Eyes,Daryl Hall & John Oates,soft rock,217200,False,65,185,US
Trouble,Lindsey Buckingham,rock,236533,False,57,184,US
Making Love,Roberta Flack,adult standards,224733,False,48,185,US
Love's Been A Little Bit Hard On Me,Juice Newton,country,194733,False,39,184,US
Young Turks,Rod Stewart,soft rock,303333,False,40,184,GB
Freeze-Frame,The J. Geils Band,classic rock,237506,False,53,184,US
Keep the Fire Burnin',REO Speedwagon,"soft rock, album rock, classic rock",234893,False,37,185,US
Do You Believe In Love,Huey Lewis & The News,rock,209000,False,59,184,US
Cool Night,Paul Davis,soft rock,218826,False,53,185,US
Caught Up In You,38 Special,"album rock, southern rock, classic rock",279333,False,64,153,US
Why Do Fools Fall In Love,Diana Ross,"motown, disco",173413,False,25,2,US
Love in the First Degree,Alabama,"country, country rock, christian country",199200,False,40,185,Unknown
"Hooked on Classics, Pts. 1 & 2","Royal Philharmonic Orchestra, Louis Clark","orchestra, classical, symphonic rock",306133,False,37,185,"GB, US"
Wasted on the Way - 2018 Remaster,"Crosby, Stills & Nash",folk rock,171746,False,0,0,"US, US"
Think I'm In Love,Eddie Money,classic rock,188533,False,52,185,US
