Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country
"Julie, Do Ya Love Me",Bobby Sherman,bubblegum pop,172173,False,0,185,US
Green-Eyed Lady,Sugarloaf,rock,219760,False,48,183,US
"Signed, Sealed, Delivered (I'm Yours)",Stevie Wonder,"soul, motown",161160,False,8,0,US
Ride Captain Ride,Blues Image,progressive rock,225560,False,51,184,GB
Venus - The Original Version,Shocking Blue,nederpop,181706,False,37,185,NL
Instant Karma! (We All Shine On) - Remastered 2010,"John Lennon, The Plastic Ono Band, Yoko Ono","christmas, art pop, avant-garde, art rock",205133,False,0,0,"GB, GB, Unknown"
Patches,Clarence Carter,"soul, motown",193826,False,43,184,US
Lookin' Out My Back Door,Creedence Clearwater Revival,"southern rock, country rock, classic rock",152453,False,58,184,US
Rainy Night in Georgia,Brook Benton,soul,233573,False,49,184,US
Something's Burning,"Kenny Rogers, The First Edition","country, psychedelic rock",233213,False,4,185,"US, US"
Give Me Just A Little More Time,Chairmen Of The Board,"soul, northern soul, motown",162680,False,3,184,US
Love Grows (Where My Rosemary Goes),Edison Lighthouse,british,174760,False,73,184,GB
The Long And Winding Road - Remastered 2009,The Beatles,"classic rock, psychedelic rock",218186,False,64,184,GB
Snowbird,Anne Murray,country,134226,False,51,184,CA
Reflections of My Life,Marmalade,british,256653,False,0,0,GB
Hey There Lonely Girl,Eddie Holman,"northern soul, philly soul",216760,False,51,184,US
The Rapper (Rerecorded),The Jaggerz,rock,158320,False,0,185,GB
He Ain't Heavy He's My Brother - 1998 Remaster,The Hollies,pop,262266,False,0,0,GB
"Tighter, Tighter",Alive 'N Kickin',Unknown,165373,False,11,181,US
Come And Get It - Remastered 2010,Badfinger,"jangle pop, power pop",143213,False,46,184,GB
Cecilia,Simon & Garfunkel,"folk, folk rock",174826,False,70,185,US
Love Land,Charles Wright & The Watts 103rd Street Rhythm Band,soul,191893,False,14,184,US
Turn Back The Hands Of Time,Tyrone Davis,blues,178653,False,40,184,US
Lola - Remastered,The Kinks,"baroque pop, proto-punk",242026,False,0,0,GB
In the Summertime,Mungo Jerry,british,215800,False,2,0,GB
Indiana Wants Me (Rerecorded),R. Dean Taylor,"northern soul, motown",186586,False,16,185,CA
(I Know) I'm Losing You - Single Version,Rare Earth,"acid rock, motown",215240,False,28,93,US
"Easy Come, Easy Go",Bobby Sherman,bubblegum pop,160373,False,2,185,US
Express Yourself - Remastered Version,Charles Wright & The Watts 103rd Street Rhythm Band,soul,229653,False,44,184,US
Still Water (Love),Four Tops,"northern soul, soul, motown",194693,False,46,184,US
Make Me Smile,Chicago,soft rock,182066,False,36,184,US
House of the Rising Sun,Frijid Pink,"acid rock, psychedelic rock",269933,False,24,177,Unknown
25 or 6 to 4,Chicago,soft rock,293093,False,45,184,US
My Baby Loves Lovin',White Plains,classic pop and rock,165413,False,0,185,GB
Love or Let Me Be Lonely,The Friends Of Distinction,motown,200466,False,22,182,US
United We Stand,Brotherhood of Man,british,171866,False,34,70,GB
We've Only Just Begun,Carpenters,"christmas, adult standards",184426,False,59,177,US
Arizona,Mark Lindsay,"proto-punk, garage rock",188133,False,36,185,GB
Fire and Rain - 2019 Remaster,James Taylor,"folk rock, soft rock, singer-songwriter",203613,False,71,185,US
Groovy Situation (Rerecorded),Gene Chandler,"northern soul, doo-wop",167706,False,12,185,US
Evil Ways,Santana,latin rock,237040,False,45,185,US
No Time - 2024 Remaster,The Guess Who,classic rock,229906,False,9,0,CA
Didn't I (Blow Your Mind This Time),The Delfonics,"soul, motown, philly soul",201066,False,52,185,GB
The Wonder of You - Live,Elvis Presley,"rockabilly, rock and roll",154706,False,45,185,US
Up Around The Bend,Creedence Clearwater Revival,"southern rock, country rock, classic rock",161466,False,61,184,US
(If You Let Me Make Love to You Then) Why Can't I Touch You?,Ronnie Dyson,"post-disco, northern soul, philly soul",203746,False,20,185,US
I Just Can't Help Believing,B.J. Thomas,2008 universal fire victim,177280,False,0,0,US
It's A Shame,The Spinners,"northern soul, soul, motown, philly soul",190058,False,65,184,GB
For The Love Of Him,Bobbi Martin,pop,155720,False,17,184,US
Mississippi Queen,Mountain,"southern rock, classic rock, blues rock",151293,False,66,183,US
I Want To Take You Higher,"Ike & Tina Turner, The Ikettes","northern soul, motown",175253,False,27,184,"Unknown, GB"
The Letter - Live At The Fillmore East/1970,Joe Cocker,rock,272973,False,36,184,GB
Ma Belle Amie - US Version,Tee-Set,nederpop,194856,False,0,0,NL
The Bells,The Originals,"northern soul, motown",184040,False,13,177,GB
Yellow River,Christie,audio drama,165960,False,51,185,GB
Somebody's Been Sleeping In My Bed,100 Proof Aged In Soul,northern soul,252280,False,0,0,US
Vehicle,The Ides Of March,classic pop and rock,178066,False,52,184,US
Gimme Dat Ding,The Pipkins,rock,134106,False,0,0,GB
Lay a Little Lovin' on Me - Robin's Stereo Mix,Robin McNamara,bubblegum pop,196840,False,20,185,GB
Up The Ladder To The Roof,The Supremes,"northern soul, soul, motown",191666,False,37,180,US
Travelin' Band,Creedence Clearwater Revival,"southern rock, country rock, classic rock",127493,False,50,184,US
Come Saturday Morning,The Sandpipers,rock,185800,False,31,184,GB
Psychedelic Shack,The Temptations,"soul, motown",230293,False,33,180,US
Without Love,Tom Jones,pop,225506,False,48,184,Unknown
Are You Ready?,Pacific Gas & Electric,blues rock,322266,False,31,185,US
Woodstock,"Crosby, Stills, Nash & Young","folk rock, classic rock",233773,False,52,185,"US, US, US"
I'll Never Fall in Love Again,Dionne Warwick,pop,174840,False,57,185,US
Look What They've Done to My Song Ma - Rerecorded Version,The New Seekers,Unknown,192413,False,0,0,GB
Walk A Mile In My Shoes,Joe South,rock,223373,False,22,184,GB
The Thrill Is Gone,B.B. King,"jazz blues, classic blues, blues, blues rock, soul blues",324733,False,64,184,US
It's Only Make Believe,Glen Campbell,country,147480,False,46,184,US
Call Me,Aretha Franklin,"soul, jazz blues, motown",237066,False,46,171,US
Joy To The World,Three Dog Night,rock,214960,False,38,84,US
Maggie May,Rod Stewart,soft rock,350266,False,70,184,GB
It's Too Late,Carole King,"folk rock, singer-songwriter",233173,False,71,185,US
One Bad Apple,The Osmonds,glam rock,164973,False,35,184,GB
How Can You Mend A Broken Heart,Bee Gees,disco,237826,False,62,184,GB
Indian Reservation (The Lament of the Cherokee Reservation Indian),"Paul Revere & The Raiders, The Raiders","proto-punk, garage rock",171933,False,44,185,"US, GB"
Go Away Little Girl,Donny Osmond,classic pop and rock,150600,False,33,184,US
"Take Me Home, Country Roads - Original Version",John Denver,folk,190160,False,74,185,US
Just My Imagination (Running Away With Me),The Temptations,"motown, soul",228160,False,62,180,US
Knock Three Times,Tony Orlando & Dawn,Unknown,177173,False,56,185,US
Me and Bobby McGee,Janis Joplin,"acid rock, classic rock, psychedelic rock",271333,False,68,185,US
Tired of Being Alone,Al Green,"motown, soul, soul blues",172626,False,24,185,US
Want Ads,Honey Cone,"motown, northern soul",168386,False,0,0,US
Smiling Faces Sometimes,The Undisputed Truth,"motown, soul",198546,False,50,184,US
Treat Her Like A Lady,Cornelius Brothers & Sister Rose,motown,166306,False,14,184,US
Brown Sugar - Remastered 2009,The Rolling Stones,"classic rock, rock",228666,False,0,0,GB
You've Got a Friend,James Taylor,"folk rock, singer-songwriter, soft rock",268706,False,1,0,US
Mr. Big Stuff,Jean Knight,"motown, soul",164560,False,62,101,FI
Do You Know What I Mean,Lee Michaels,blues,192022,False,12,185,US
The Night They Drove Old Dixie Down,Joan Baez,"folk, folk rock, singer-songwriter",203586,False,21,184,US
What's Going On - Original Single Mix,Marvin Gaye,"motown, quiet storm, soul, northern soul",226133,False,0,0,US
Uncle Albert / Admiral Halsey - Medley / 2012 Remaster,"Paul McCartney, Linda McCartney","pop, pop",295146,False,59,184,"GB, GB"
Ain't No Sunshine,Bill Withers,"motown, soul",125093,False,79,185,US
Signs,Five Man Electrical Band,hard rock,185400,False,31,184,CA
She's A Lady,Tom Jones,pop,174146,False,66,184,Unknown
I’ve Found Someone of My Own,The Free Movement,2008 universal fire victim,222333,False,23,161,US
Superstar,"Tim Rice, Andrew Lloyd Webber, Murray Head, The Trinidad Singers",musicals,255826,False,25,167,"GB, GB, GB, Unknown"
Amos Moses,Jerry Reed,country,139226,False,54,185,US
Temptation Eyes,The Grass Roots,folk rock,174920,False,6,182,US
Superstar,Carpenters,"adult standards, christmas",231506,False,57,184,US
My Sweet Lord - Remastered 2014,George Harrison,rock,281226,False,3,0,GB
Sweet And Innocent,Donny Osmond,classic pop and rock,182186,False,24,184,US
Put Your Hand in the Hand,Ocean,pop soul,176706,False,34,184,GB
Chick-a-Boom (Don't Ya Jes' Love It),Daddy Dewdrop,Unknown,171533,False,26,185,US
"For All We Know - From ""Lovers And Other Strangers"" Soundtrack",Carpenters,"adult standards, christmas",158933,False,58,184,US
If You Could Read My Mind,Gordon Lightfoot,"folk rock, folk, singer-songwriter",228840,False,67,184,CA
Help Me Make It Through The Night,Sammi Smith,Unknown,152293,False,19,182,US
Rainy Days And Mondays,Carpenters,"adult standards, christmas",218893,False,62,184,US
"Gypsys, Tramps & Thieves",Cher,pop,158000,False,57,184,US
Never Can Say Goodbye,The Jackson 5,"motown, christmas",177626,False,50,179,US
Rose Garden,Lynn Anderson,american,175866,False,61,185,US
Don't Pull Your Love Out,"Hamilton, Joe Frank & Reynolds","candy, 2008 universal fire victim",163040,False,50,184,"US, US"
It Don't Come Easy,Ringo Starr,rock,184333,False,53,184,GB
Mr. Bojangles - Remastered,Nitty Gritty Dirt Band,"country rock, country, bluegrass",216595,False,21,184,US
I Love You for All Seasons - Single Version,The Fuzz,northern soul,188373,False,44,185,GB
Whatcha See Is Whatcha Get,The Dramatics,"soul, philly soul",240066,False,44,96,GB
That's The Way I've Always Heard It Should Be,Carly Simon,soft rock,258133,False,43,183,US
If You Really Love Me,Stevie Wonder,"motown, soul",180533,False,51,184,US
Spanish Harlem,Aretha Franklin,"motown, jazz blues, soul",211000,False,31,172,US
I Don't Know How To Love Him,Helen Reddy,pop,199146,False,33,184,AU
Yo-Yo,The Osmonds,glam rock,195786,False,27,184,GB
Bridge over Troubled Water,Aretha Franklin,"motown, jazz blues, soul",333933,False,44,171,US
Doesn't Somebody Want to Be Wanted,The Partridge Family,bubblegum pop,167493,False,13,185,US
Draggin' the Line - Single Version,Tommy James,soul,161826,False,37,184,US
Proud Mary,Ike & Tina Turner,"motown, northern soul",297613,False,56,184,Unknown
Beginnings,Chicago,soft rock,470333,False,34,184,US
Stay Awhile,The Bells,rock,204333,False,0,0,GB
Sweet City Woman,Stampeders,rock,207426,False,56,185,CA
Me and You and a Dog Named Boo,Lobo,2008 universal fire victim,177933,False,51,184,US
Another Day - 2012 Remaster,"Paul McCartney, Linda McCartney","pop, pop",222533,False,55,184,"GB, GB"
If,Bread,soft rock,155773,False,67,184,US
Mercy Mercy Me (The Ecology),Marvin Gaye,"motown, quiet storm, soul, northern soul",196506,False,0,0,US
One Toke Over the Line,Brewer & Shipley,folk rock,199293,False,45,185,US
She's Not Just Another Woman,The 8th Day,northern soul,194133,False,0,0,US
Bring the Boys Home,Freda Payne,"motown, northern soul",199598,False,0,106,US
I Just Want To Celebrate,Rare Earth,"motown, acid rock",217560,False,47,184,US
Never Ending Song of Love,Delaney & Bonnie,"southern rock, roots rock",200466,False,39,184,US
Liar,Three Dog Night,rock,183413,False,14,84,US
Stick Up,Honey Cone,"motown, northern soul",184520,False,0,0,US
Chirpy Chirpy Cheep Cheep,Mac & Katie Kissoon,pop soul,164011,False,22,185,Unknown
"Where Do I Begin - Love Theme from ""Love Story""",Andy Williams,"adult standards, christmas",189066,False,52,185,US
Wild World,Yusuf / Cat Stevens,"folk rock, folk, singer-songwriter",200173,False,1,0,GB
"When You're Hot, You're Hot",Jerry Reed,country,138426,False,2,183,US
"Funky Nassau, Pt. 1",The Beginning Of The End,Unknown,186301,False,0,0,BS
If Not For You,Olivia Newton-John,classic pop and rock,171240,False,38,183,AU
Groove Me,King Floyd,"motown, soul",184466,False,46,185,Unknown
Watching Scotty Grow,Bobby Goldsboro,christmas music,156666,False,10,182,US
Woodstock,Matthews' Southern Comfort,folk rock,269333,False,41,185,GB
Amazing Grace,Judy Collins,"folk, folk rock",248693,False,32,171,US
I Hear You Knocking,Dave Edmunds,"rockabilly, power pop",167786,False,45,182,GB
Lonely Days,Bee Gees,disco,225666,False,48,184,GB
Here Comes That Rainy Day Feeling Again,The Fortunes,rock,172160,False,47,184,GB
Won't Get Fooled Again - Original Album Version,The Who,"classic rock, rock",511400,False,64,179,GB
Trapped By a Thing Called Love,Denise LaSalle,"blues, soul blues, northern soul",158733,False,30,185,US
Mama's Pearl,The Jackson 5,"motown, christmas",187133,False,33,184,US
Timothy,The Buoys,rock,165575,False,0,0,GB
I Woke Up in Love This Morning,The Partridge Family,bubblegum pop,162333,False,24,185,US
Theme From Shaft,Isaac Hayes,soul,197266,False,13,184,US
If I Were Your Woman - Single Version,Gladys Knight & The Pips,"motown, soul, northern soul",194533,False,43,184,US
I Am...I Said - Single Version,Neil Diamond,singer-songwriter,213200,False,60,184,US
Wedding Song (There Is Love) - Remastered Version,Noel Paul Stookey,Unknown,227586,False,34,185,US
"Don't Knock My Love, Pt. 1 - 2006 Remaster; Single Version",Wilson Pickett,"motown, soul, northern soul",136293,False,14,184,US
Love Her Madly,The Doors,"acid rock, classic rock, psychedelic rock",198466,False,66,170,US
Here Comes the Sun,Richie Havens,folk rock,164840,False,4,181,US
Sweet Mary - Rerecorded Version,Wadsworth Mansion,Unknown,167280,False,0,0,US
Right on the Tip of My Tongue,Brenda And The Tabulations,philly soul,199800,False,36,185,US
One Less Bell To Answer,The 5th Dimension,pop,210760,False,43,185,US
Riders on the Storm,The Doors,"acid rock, classic rock, psychedelic rock",434720,False,73,170,US
It's Impossible,Perry Como,"adult standards, christmas",197106,False,44,185,US
The First Time Ever I Saw Your Face,Roberta Flack,soul,260666,False,64,185,US
Alone Again (Naturally),Gilbert O'Sullivan,british,216840,False,0,0,IE
American Pie,Don McLean,folk rock,516893,False,76,184,US
Without You,Harry Nilsson,"baroque pop, singer-songwriter",201000,False,65,185,US
The Candy Man,Sammy Davis Jr.,"big band, adult standards, vocal jazz, swing music",189386,False,40,184,US
I Gotcha,Joe Tex,"soul, northern soul",159613,False,20,181,US
Lean on Me,Bill Withers,"soul, motown",258834,False,70,185,US
Baby Don't Get Hooked on Me,Mac Davis,jazz,183933,False,47,185,US
Brand New Key,Melanie,contemporary folk,147040,False,52,185,US
Daddy Don't You Walk So Fast,Wayne Newton,"big band, adult standards",206333,False,26,184,US
Let's Stay Together,Al Green,"soul, motown, soul blues",199396,False,75,185,US
Brandy (You're a Fine Girl),Looking Glass,classical,186826,False,76,185,US
Oh Girl,The Chi-Lites,"soul, motown, smooth soul, philly soul",217520,False,50,184,US
Nice to Be with You - Rerecorded Version,Gallery,ambient,168026,False,0,0,Unknown
My Ding-A-Ling,Chuck Berry,"rock and roll, rockabilly",223573,False,39,184,US
(If Loving You Is Wrong) I Don't Want to Be Right,Luther Ingram,r&b,216800,False,45,181,US
Heart of Gold - 2009 Remaster,Neil Young,"folk rock, roots rock, singer-songwriter, classic rock",187013,False,63,184,CA
"Betcha By Golly, Wow",The Stylistics,"motown, smooth soul, quiet storm, philly soul",198920,False,0,0,GB
I'll Take You There,The Staple Singers,"soul, motown",284200,False,22,98,US
Ben - Single Version,Michael Jackson,pop,165160,False,58,177,US
The Lion Sleeps Tonight,Robert John,soft rock,152480,False,0,0,DE
Outa-Space,Billy Preston,2008 universal fire victim,250866,False,42,184,US
Slippin' Into Darkness,War,psychedelic rock,227373,False,20,185,US
Long Cool Woman (In a Black Dress) - 1999 Remaster,The Hollies,pop,199200,False,9,0,GB
How Do You Do?,Mouth & MacNeal,nederpop,244133,False,0,0,NL
Song Sung Blue - Single Version,Neil Diamond,singer-songwriter,195160,False,50,184,US
A Horse with No Name,"America, George Martin","folk rock, soft rock",252239,False,77,184,"US, GB"
Popcorn,Hot Butter,Unknown,151440,False,0,0,US
Everybody Plays the Fool,The Main Ingredient,philly soul,202253,False,46,184,Unknown
Precious and Few,Climax,blues rock,164653,False,44,185,GB
(Last Night) I Didn't Get To Sleep At All,The 5th Dimension,pop,191053,False,11,185,US
Nights In White Satin - Single Version / Mono,The Moody Blues,"blues, progressive rock, psychedelic rock, symphonic rock, art rock, baroque pop",269106,False,65,184,GB
Go All The Way,Raspberries,"jangle pop, power pop",205346,False,60,184,US
Too Late To Turn Back Now,Cornelius Brothers & Sister Rose,motown,198693,False,57,183,US
Back Stabbers,The O'Jays,"soul, motown, quiet storm, philly soul",186093,False,57,185,US
Down By The Lazy River,The Osmonds,glam rock,163093,False,36,184,GB
Sunshine,Jonathan Edwards,Unknown,138733,False,31,185,US
Starting All Over Again,Mel & Tim,"soul, motown, northern soul",248466,False,24,184,US
Day After Day - Remastered 2010,Badfinger,"jangle pop, power pop",191053,False,54,184,GB
"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,pop,281613,False,81,184,GB
Rockin' Robin,Michael Jackson,pop,151933,False,48,177,US
Beautiful Sunday,Daniel Boone,pop,174093,False,42,184,US
Scorpio,Dennis Coffey & The Detroit Guitar Band,Unknown,263229,False,29,184,US
Morning Has Broken,Yusuf / Cat Stevens,"folk rock, folk, singer-songwriter",200000,False,0,0,GB
The City of New Orleans,Arlo Guthrie,"folk rock, folk, singer-songwriter",274506,False,51,185,US
Garden Party,"Ricky Nelson, The Stone Canyon Band","country rock, rockabilly, doo-wop",228066,False,32,184,"US, US"
I Can See Clearly Now - Edit,Johnny Nash,country,164733,False,72,144,US
Burning Love,Elvis Presley,"rock and roll, rockabilly",170293,False,75,185,US
Clean up Woman,Betty Wright,soul,169533,False,55,184,US
Hold Your Head Up,Argent,progressive rock,377560,False,44,185,GB
Jungle Fever,The Chakachas,rock,263013,False,42,183,GB
Everything I Own,Bread,soft rock,187000,False,70,184,US
In The Rain,The Dramatics,"soul, philly soul",209213,False,51,62,GB
Look What You Done for Me,Al Green,"soul, motown, soul blues",185822,False,41,185,US
The Happiest Girl in the Whole U.S.A. (Rerecorded),Donna Fargo,2008 universal fire victim,155000,False,9,185,US
Bang A Gong (Get It On) (Electric Version),T. Rex,"proto-punk, glam rock",284683,False,45,182,GB
Mother and Child Reunion,Paul Simon,singer-songwriter,187400,False,53,185,US
Where Is the Love,"Roberta Flack, Donny Hathaway","soul, adult standards",163453,False,52,185,"US, US"
I'm Still in Love with You,Al Green,"soul, motown, soul blues",191636,False,55,185,US
Layla,Derek & The Dominos,"blues rock, classic rock",423840,False,72,180,US
Day Dreaming,Aretha Franklin,"soul, motown, jazz blues",238933,False,8,172,US
The Way Of Love,Cher,pop,152493,False,35,184,US
Black And White,Three Dog Night,rock,225133,False,13,84,US
Sylvia's Mother,Dr. Hook,rock,228333,False,59,185,US
Hurting Each Other,Carpenters,"christmas, adult standards",168533,False,50,184,US
Coconut,Harry Nilsson,"baroque pop, singer-songwriter",231733,False,54,185,US
Puppy Love,Donny Osmond,classic pop and rock,184973,False,44,184,US
You Don't Mess Around with Jim,Jim Croce,"folk rock, singer-songwriter",184640,False,0,0,US
Hot Rod Lincoln,Commander Cody and His Lost Planet Airmen,"southern rock, country rock, rockabilly",164933,False,47,184,US
A Cowboy's Work Is Never Done,Sonny & Cher,pop,197026,False,4,184,US
Joy,"Apollo 100, Tom Parker","instrumental, jazz",170282,False,33,185,"GB, US"
Anticipation,Carly Simon,soft rock,201706,False,43,184,US
Never Been To Spain - Single Version,Three Dog Night,rock,222066,False,13,84,US
Kiss an Angel Good Morning,Charley Pride,"country, christian country, traditional country",130440,False,20,185,US
School's Out,Alice Cooper,"glam metal, classic rock, hard rock, glam rock, proto-punk",210106,False,65,184,US
Saturday in the Park,Chicago,soft rock,235800,False,48,184,US
Drowning In The Sea Of Love,Joe Simon,"soul, northern soul, philly soul",203106,False,0,0,DE
Use Me,Bill Withers,"soul, motown",228326,False,68,185,US
Family Affair - Single Version,Sly & The Family Stone,"soul, motown, funk rock, funk",185533,False,47,185,US
Troglodyte (Cave Man),The Jimmy Castor Bunch,breakbeat,217933,False,26,185,US
The Witch Queen of New Orleans,Redbone,rock,165160,False,29,185,US
Freddie's Dead,Curtis Mayfield,"soul, motown",198720,False,3,185,US
Power Of Love,Joe Simon,"soul, northern soul, philly soul",174635,False,0,0,DE
Ain't Understanding Mellow,"Jerry Butler, Brenda Lee Eager","soul, philly soul, motown, northern soul, doo-wop",260306,False,5,184,"US, US"
Taxi,Harry Chapin,singer-songwriter,402840,False,45,183,US
Don't Say You Don't Remember,Beverly Bremers,Unknown,203050,False,28,185,Unknown
Sealed with a Kiss,Bobby Vinton,"doo-wop, adult standards",169066,False,46,185,US
I Saw the Light - 2015 Remaster,Todd Rundgren,"power pop, philly soul",180280,False,0,0,US
Motorcycle Mama,Sailcat,70s,126573,False,20,185,US
Day By Day (NYC Cast Recording),Godspell,Unknown,179786,False,0,0,Unknown
Roundabout,Yes,"symphonic rock, art rock, progressive rock, album rock",512386,False,13,170,GB
Doctor My Eyes,Jackson Browne,"folk rock, singer-songwriter, soft rock",199906,False,1,0,US
I'd Like to Teach the World to Sing (In Perfect Harmony) - Rerecorded Version,The New Seekers,Unknown,148906,False,0,0,GB
Vincent,Don McLean,folk rock,243493,False,68,184,US
Baby Let Me Take You (In My Arms),The Detroit Emeralds,"motown, northern soul",232720,False,36,183,US
Speak to the Sky,Rick Springfield,power pop,176360,False,0,0,AU
I'd Like to Teach the World to Sing (In Perfect Harmony),The Hillside Singers,Unknown,136341,False,15,185,US
Walkin' In The Rain With The One I Love,Love Unlimited,philly soul,281600,False,18,184,NL
"Get On The Good Foot, Pt. 1",James Brown,"soul, motown, funk",214933,False,0,0,US
Pop That Thang,The Isley Brothers,"soul, motown, quiet storm, northern soul",172760,False,16,185,US
Tie a Yellow Ribbon Round the Ole Oak Tree (feat. Tony Orlando) - 1998 Remastered,"Dawn, Tony Orlando","hip hop, jazz",206253,False,51,185,"US, US"
"Bad, Bad Leroy Brown",Jim Croce,"folk rock, singer-songwriter",182240,False,1,0,US
Killing Me Softly With His Song,Roberta Flack,adult standards,286920,False,73,185,US
Let's Get It On,Marvin Gaye,"northern soul, quiet storm, motown, soul",291360,False,69,184,US
My Love - 2018 Remaster,Wings,rock,247733,False,59,184,GB
Why Me,Kris Kristofferson,country,206960,False,45,185,US
Crocodile Rock,Elton John,pop,235440,False,73,184,GB
Will It Go Round In Circles,Billy Preston,2008 universal fire victim,268200,False,25,104,US
You're So Vain,Carly Simon,soft rock,258411,False,78,184,US
Touch Me In The Morning,Diana Ross,"disco, motown",207413,False,51,184,US
The Night the Lights Went out in Georgia,Vicki Lawrence,2008 universal fire victim,220520,False,39,177,US
Playground in My Mind (Rerecorded),Clint Holmes,_edit,178866,False,5,185,US
Brother Louie,"The Stories, Ian Lloyd","album rock, glam rock, power pop",235942,False,19,185,"GB, GB"
Delta Dawn,Helen Reddy,pop,190506,False,44,184,AU
Me and Mrs. Jones,Billy Paul,"motown, philly soul, soul",284906,False,65,185,GB
Frankenstein,The Edgar Winter Group,classic rock,284293,False,37,183,US
Drift Away,Dobie Gray,northern soul,280400,False,23,184,US
Little Willy,Sweet,glam rock,194880,False,25,183,GB
You Are The Sunshine Of My Life,Stevie Wonder,"motown, soul",178200,False,68,184,US
Half-Breed,Cher,pop,167533,False,41,184,US
"That Lady, Pts. 1 & 2",The Isley Brothers,"northern soul, quiet storm, motown, soul",334386,False,54,185,US
Pillow Talk,Sylvia,jazz,265600,False,37,14,SE
We're An American Band - Remastered 1999,Grand Funk Railroad,classic rock,207040,False,17,183,US
Right Place Wrong Time,Dr. John,psychedelic rock,175240,False,58,184,US
Wildflower,Skylark,Unknown,250400,False,43,183,IT
Superstition,Stevie Wonder,"motown, soul",266133,False,66,184,US
Loves Me Like a Rock,Paul Simon,singer-songwriter,213453,False,54,185,US
The Morning After - Single Version,Maureen McGovern,broadway theatre,139226,False,44,181,US
Rocky Mountain High,John Denver,folk,283640,False,66,185,US
Stuck In The Middle With You,Stealers Wheel,british folk rock,208946,False,76,184,GB
Shambala - Single Version,Three Dog Night,rock,204106,False,58,184,US
Love Train,The O'Jays,"motown, quiet storm, philly soul, soul",178400,False,65,185,US
I'm Gonna Love You Just A Little More Baby,Barry White,"disco, quiet storm, philly soul, soul",431506,False,57,184,US
"Say, Has Anybody Seen My Sweet Gypsy Rose (feat. Tony Orlando) - Digitally Remastered 1998","Dawn, Tony Orlando",pinoy rock,172160,False,28,185,"US, US"
Keep On Truckin' - Pt. 1 / Single Version,Eddie Kendricks,"motown, philly soul, soul",212760,False,28,184,US
Dancing in the Moonlight - Remastered 40th Anniversary Edition,King Harvest,audio drama,178045,False,29,107,US
Danny's Song,Anne Murray,country,188293,False,49,184,CA
Monster Mash,"Bobby ""Boris"" Pickett",rock,191506,False,39,185,US
Natural High,Bloodstone,quiet storm,240466,False,56,185,US
Diamond Girl,Seals and Crofts,soft rock,253400,False,52,184,US
Long Train Running - Live,The Doobie Brothers,"southern rock, soft rock, classic rock",289960,False,1,184,US
Give Me Love (Give Me Peace On Earth) - 2009 Mix,George Harrison,rock,215266,False,0,0,GB
If You Want Me to Stay,Sly & The Family Stone,"soul, motown, funk, funk rock",180493,False,62,185,US
