Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country
"Flex (Ooh, Ooh, Ooh)",Rich Homie Quan,southern hip hop,176744,True,61,185,US
Nasty Freestyle,T-Wayne,glam rock,142212,True,51,184,GB
Only,"Nicki Minaj, Drake, Lil Wayne, Chris Brown","r&b, hip hop, rap",312026,True,41,179,"US, CA, US, US"
Elastic Heart,Sia,pop,257200,False,74,170,AU
Cool for the Summer,Demi Lovato,pop,214739,True,53,173,US
Renegades,X Ambassadors,alternative rock,195200,False,72,181,US
I Don't Mind (feat. Juicy J),"USHER, Juicy J","r&b, crunk, memphis rap",251989,True,60,185,"US, GB"
Love Me Harder,"Ariana Grande, The Weeknd",pop,236133,False,76,166,"US, CA"
Wildest Dreams,Taylor Swift,pop,220440,False,42,2,US
Stay With Me,Sam Smith,soft pop,172723,False,77,184,GB
You Know You Like It,"DJ Snake, AlunaGeorge","dance, electronic",247266,False,68,183,"FR, GB"
Uma Thurman,Fall Out Boy,"emo, pop punk, emo pop",211573,False,63,184,US
7/11,Beyoncé,pop,213506,False,66,185,US
The Heart Wants What It Wants,Selena Gomez,pop,227373,False,67,171,US
Girl Crush,Little Big Town,country,193320,False,62,184,US
Slow Motion,Trey Songz,r&b,197854,False,34,170,US
Drag Me Down,One Direction,boy band,192106,False,0,0,Unknown
Truffle Butter,"Nicki Minaj, Drake, Lil Wayne","hip hop, rap",220466,True,58,179,"US, CA, US"
One Last Time,Ariana Grande,pop,197266,False,79,166,US
Chains,Nick Jonas,choral,203106,False,53,183,GB
All Eyes on You (feat. Chris Brown & Nicki Minaj),"Meek Mill, Chris Brown, Nicki Minaj","r&b, rap",223973,True,66,133,"US, US, US"
No Type,Rae Sremmurd,hip hop,200080,True,65,184,US
Riptide,Vance Joy,folk pop,204280,False,45,165,AU
Classic Man (feat. Roman GianArthur),"Jidenna, Roman GianArthur",neo soul,226000,True,51,185,"US, US"
Ex's & Oh's,Elle King,audio drama,201853,False,42,171,US
Dear Future Husband,Meghan Trainor,pop,184226,False,71,176,US
Marvin Gaye (feat. Meghan Trainor),"Charlie Puth, Meghan Trainor","soft pop, pop",187741,False,41,164,"US, US"
Like I'm Gonna Lose You (feat. John Legend),"Meghan Trainor, John Legend","soft pop, neo soul",225053,False,75,176,"US, US"
Habits (Stay High),Tove Lo,electropop,209160,False,70,5,SE
The Hanging Tree,"James Newton Howard, Jennifer Lawrence",soundtrack,218506,False,65,183,"US, US"
CoCo,O.T. Genasis,Unknown,239573,True,55,171,US
Bang Bang,"Jessie J, Ariana Grande, Nicki Minaj",pop,199320,False,55,166,"GB, US, US"
Lay Me Down,Sam Smith,soft pop,253208,False,67,184,GB
Tuesday (feat. Drake),"ILOVEMAKONNEN, Drake","hip hop, rap",321987,True,0,0,"US, CA"
Hit the Quan - Original Version,iLoveMemphis,Unknown,181080,False,52,185,US
"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Grandmaster Melle Mel, Grandmaster Caz, Kool Moe Dee, Eric Nally","new jack swing, east coast hip hop",292593,True,60,173,"US, US, US, US, US, US, GB"
House Party,Sam Hunt,"pop country, country",190240,False,63,184,US
Ayo,"Chris Brown, Tyga",r&b,225226,True,68,185,"US, US"
Kick The Dust Up,Luke Bryan,"country, acoustic country",190586,False,59,184,CA
Blessings,"Big Sean, Drake","hip hop, rap",252040,True,56,182,"US, CA"
Budapest,George Ezra,classical,200720,False,1,0,GB
Chandelier,Sia,pop,216120,False,75,170,AU
Heartbeat Song,Kelly Clarkson,christmas,198733,False,55,184,US
Don't,Ed Sheeran,soft pop,219840,False,65,163,GB
Ghost,Ella Henderson,jazz,216106,False,45,181,US
Here,Alessia Cara,pop,199453,False,0,0,CA
Waves - Robin Schulz Radio Edit,"Mr. Probz, Robin Schulz",tropical house,208133,False,4,0,"NL, DE"
El Perdón - Forgiveness,"Nicky Jam, Enrique Iglesias","latin pop, reggaeton, latin",206666,False,40,185,"US, ES"
She Knows,"Ne-Yo, Juicy J","crunk, memphis rap",214725,True,64,3,"US, GB"
Night Changes,One Direction,boy band,226600,False,83,185,Unknown
Back To Back,Drake,"hip hop, rap",170637,True,62,170,CA
How Deep Is Your Love,"Calvin Harris, Disciples","house, edm",212640,False,71,185,"Unknown, GB"
