Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country
End of Beginning,Djo,psychedelic pop,159245,False,84,185,US
LUNCH,Billie Eilish,alternative pop,179586,False,81,183,US
Never Lose Me,Flo Milli,hip hop,125901,True,68,184,Unknown
Lies Lies Lies,Morgan Wallen,country,198068,False,76,183,US
Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti","rap, rage rap",228266,True,79,185,"US, US, US, US"
Gata Only,"FloyyMenor, Cris Mj","reggaeton chileno, chilean trap, reggaeton, chilean mambo",222000,True,73,185,"Unknown, Unknown"
HOT TO GO!,Chappell Roan,queer,184841,False,79,183,US
All I Want for Christmas Is You,Mariah Carey,christmas,241106,False,74,185,US
Get It Sexyy,Sexyy Red,hip hop,148551,True,66,185,US
Made For Me,Muni Long,contemporary r&b,186090,False,65,183,US
vampire,Olivia Rodrigo,pop,219724,True,57,183,US
Whatever She Wants,Bryson Tiller,r&b,161342,True,73,184,US
Rockin' Around The Christmas Tree,Brenda Lee,christmas,126266,False,71,184,Unknown
Pretty Little Poison,Warren Zeiders,country,218260,False,71,184,Unknown
First Person Shooter (feat. J. Cole),"Drake, J. Cole","rap, hip hop",247444,True,70,183,"CA, GB"
Die With A Smile,"Lady Gaga, Bruno Mars","art pop, pop",251667,False,96,183,"US, US"
i like the way you kiss me,Artemas,Unknown,142514,False,75,184,GB
Need A Favor,Jelly Roll,"country hip hop, country",197400,False,70,185,US
Save Me - with Lainey Wilson,"Jelly Roll, Lainey Wilson","country hip hop, country",237493,False,68,185,"US, US"
euphoria,Kendrick Lamar,"west coast hip hop, hip hop",383639,True,77,183,US
TRUCK BED,HARDY,"country rock, country",167534,True,71,185,FR
Jingle Bell Rock,Bobby Helms,christmas,130973,False,69,184,US
Flowers,Miley Cyrus,pop,200600,False,83,185,US
Where the Wild Things Are,Luke Combs,country,239533,False,78,185,US
Everybody (feat. Lil Uzi Vert),"Nicki Minaj, Lil Uzi Vert",melodic rap,180869,True,62,183,"US, US"
La Diabla,Xavi,"banda, sad sierreño, corridos bélicos, corrido, música mexicana, corridos tumbados",172264,False,71,185,Unknown
Stargazing,Myles Smith,indie folk,172533,False,82,185,US
Last Christmas - Single Version,Wham!,christmas,264960,False,30,185,GB
I Am Not Okay,Jelly Roll,"country hip hop, country",198066,False,43,183,US
Pour Me A Drink (Feat. Blake Shelton),"Post Malone, Blake Shelton",country,195122,False,51,183,"US, US"
White Horse,Chris Stapleton,country,267893,False,72,183,US
Lil Boo Thang,Paul Russell,pop,114233,False,72,185,GB
Good Good,"USHER, 21 Savage, Summer Walker",r&b,247100,True,54,185,"US, US, US"
act ii: date @ 8 (feat. Drake) - remix,"4batz, Drake","rap, hip hop",231338,True,67,185,"Unknown, CA"
High Road (feat. Jessie Murph),"Koe Wetzel, Jessie Murph","country rock, red dirt, texas country, country",179413,True,43,185,"US, Unknown"
MONACO,Bad Bunny,"trap latino, urbano latino, reggaeton, latin",267194,True,74,185,PR
IDGAF (feat. Yeat),"Drake, Yeat","rap, hip hop, rage rap",260111,True,72,183,"CA, US"
Burn It Down,Parker McCollum,"texas country, red dirt, country",233869,False,61,183,US
fukumean,Gunna,melodic rap,125040,True,77,184,US
Taste,Sabrina Carpenter,pop,157279,False,86,183,US
Where It Ends,Bailey Zimmerman,country,179294,False,71,184,US
FTCU,Nicki Minaj,hip hop,172137,True,67,183,US
WILDFLOWER,Billie Eilish,alternative pop,261466,False,90,183,US
World on Fire,Nate Smith,country,189986,False,71,185,US
On My Mama,Victoria Monét,alternative r&b,184258,True,61,185,US
"yes, and?",Ariana Grande,pop,214994,True,71,183,US
exes,Tate McRae,pop,159400,True,77,185,CA
A Holly Jolly Christmas,Burl Ives,christmas,135533,False,57,184,US
Wind Up Missin’ You,Tucker Wetmore,country,166666,True,76,183,US
Bulletproof,Nate Smith,country,183919,False,59,185,US
FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti","rap, rage rap",191700,True,82,185,"US, US"
The Painter,Cody Johnson,"texas country, country, red dirt",211413,False,70,184,US
Down Bad,Taylor Swift,pop,261228,True,69,183,US
Dance The Night,Dua Lipa,pop,176579,False,64,184,GB
